 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.221,0.089,0.033,0.035,0.237,0.103,0.368,0.565,0.023,0.074,0.750,0.097,0.080,0.020,0.620,0.092,0.013,0.171,0.241,0.193,0.135,0.090,0.072,0.329,0.071,0.100,0.118,0.092,0.672,0.150
model.000.01.pdb,0.538,0.050,0.209,0.000,0.090,0.000,0.053,0.205,0.041,0.035,0.319,0.000,0.155,0.100,0.295,0.421,0.067,0.038,0.091,0.574,0.458,0.076,0.000,0.165,0.333,0.000,0.240,0.000,0.289,0.393
model.000.02.pdb,0.000,0.250,0.079,0.705,0.211,0.537,0.290,0.159,0.222,0.309,0.070,0.854,0.030,0.156,0.097,0.000,0.048,0.258,0.181,0.000,0.000,0.143,0.382,0.064,0.000,0.483,0.000,0.323,0.100,0.000
model.000.03.pdb,0.209,0.164,0.038,0.042,0.323,0.122,0.379,0.338,0.027,0.060,0.643,0.113,0.153,0.000,0.397,0.065,0.083,0.258,0.349,0.162,0.092,0.180,0.101,0.176,0.041,0.132,0.145,0.038,0.623,0.145
model.000.04.pdb,0.205,0.051,0.063,0.044,0.117,0.074,0.286,0.583,0.021,0.080,0.500,0.091,0.024,0.059,0.779,0.110,0.012,0.074,0.118,0.193,0.169,0.034,0.056,0.506,0.143,0.061,0.025,0.161,0.513,0.114
model.000.05.pdb,0.105,0.692,0.328,0.322,0.348,0.509,0.092,0.032,0.481,0.586,0.044,0.373,0.203,0.243,0.050,0.118,0.283,0.458,0.333,0.156,0.028,0.339,0.646,0.020,0.111,0.648,0.065,0.104,0.062,0.155
model.000.06.pdb,0.240,0.435,0.235,0.018,0.426,0.208,0.000,0.000,0.160,0.167,0.043,0.061,0.633,0.061,0.012,0.105,0.917,0.422,0.435,0.218,0.000,0.606,0.295,0.000,0.055,0.218,0.333,0.000,0.067,0.395
model.000.07.pdb,0.026,0.448,0.141,0.345,0.491,0.708,0.254,0.106,0.226,0.294,0.138,0.492,0.136,0.100,0.098,0.013,0.208,0.519,0.474,0.049,0.000,0.365,0.500,0.031,0.013,0.667,0.033,0.110,0.153,0.068
model.000.08.pdb,0.182,0.102,0.050,0.054,0.239,0.116,0.373,0.616,0.031,0.087,0.667,0.131,0.096,0.037,0.667,0.082,0.035,0.178,0.227,0.160,0.119,0.105,0.076,0.382,0.099,0.101,0.103,0.154,0.694,0.133
model.000.09.pdb,0.346,0.104,0.340,0.000,0.027,0.000,0.000,0.077,0.138,0.114,0.080,0.000,0.096,0.182,0.152,0.690,0.080,0.043,0.028,0.442,0.538,0.034,0.016,0.141,0.650,0.000,0.061,0.000,0.100,0.236
model.000.10.pdb,0.037,0.381,0.333,0.305,0.173,0.349,0.025,0.032,0.646,0.655,0.000,0.338,0.111,0.422,0.030,0.120,0.175,0.214,0.160,0.086,0.000,0.194,0.444,0.052,0.113,0.467,0.016,0.217,0.010,0.066
model.000.11.pdb,0.000,0.132,0.057,0.675,0.130,0.415,0.241,0.145,0.169,0.191,0.037,0.761,0.000,0.157,0.068,0.000,0.000,0.154,0.100,0.000,0.000,0.049,0.214,0.070,0.000,0.368,0.000,0.423,0.071,0.000
