 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.839,0.095,0.103,0.068,0.529,0.068,0.532,0.481,0.306,0.048,0.021,0.080,0.189,0.742,0.013,0.013,0.093,0.131,0.000,0.111,0.451,0.310,0.200,0.011,0.203,0.103,0.147,0.115,0.646,0.167
model.000.01.pdb,0.118,0.233,0.147,0.000,0.023,0.267,0.242,0.032,0.101,0.628,0.246,0.305,0.129,0.128,0.550,0.538,0.000,0.305,0.108,0.519,0.024,0.022,0.000,0.013,0.224,0.300,0.133,0.131,0.099,0.159
model.000.02.pdb,0.049,0.271,0.162,0.107,0.011,0.400,0.147,0.010,0.041,0.868,0.414,0.368,0.109,0.077,0.537,0.564,0.000,0.322,0.259,0.482,0.024,0.033,0.000,0.116,0.200,0.339,0.150,0.207,0.059,0.194
model.000.03.pdb,0.072,0.625,0.783,0.000,0.134,0.356,0.095,0.042,0.000,0.121,0.269,0.446,0.000,0.074,0.031,0.032,0.478,0.446,0.134,0.303,0.141,0.091,0.073,0.026,0.000,0.491,0.532,0.000,0.057,0.000
model.000.04.pdb,0.037,0.451,0.696,0.000,0.099,0.246,0.069,0.021,0.000,0.077,0.227,0.375,0.000,0.054,0.016,0.017,0.561,0.375,0.180,0.323,0.104,0.070,0.077,0.056,0.000,0.418,0.511,0.015,0.060,0.000
model.000.05.pdb,0.394,0.023,0.011,0.190,0.451,0.023,0.182,0.746,0.385,0.012,0.022,0.011,0.312,0.442,0.027,0.014,0.026,0.022,0.024,0.011,0.478,0.472,0.420,0.084,0.250,0.011,0.012,0.169,0.411,0.225
model.000.06.pdb,0.051,0.000,0.000,0.568,0.103,0.014,0.014,0.148,0.259,0.047,0.083,0.014,0.241,0.044,0.035,0.018,0.000,0.000,0.211,0.000,0.051,0.171,0.191,0.521,0.153,0.000,0.000,0.375,0.049,0.250
model.000.07.pdb,0.100,0.571,0.500,0.000,0.095,0.386,0.194,0.010,0.000,0.327,0.273,0.509,0.014,0.111,0.204,0.189,0.264,0.818,0.136,0.604,0.035,0.033,0.000,0.013,0.057,0.653,0.511,0.043,0.108,0.027
model.000.08.pdb,0.108,0.013,0.000,0.581,0.116,0.078,0.037,0.212,0.482,0.149,0.173,0.050,0.540,0.095,0.190,0.155,0.000,0.012,0.215,0.035,0.082,0.112,0.096,0.407,0.444,0.024,0.000,0.689,0.079,0.509
model.000.09.pdb,0.038,0.092,0.042,0.137,0.024,0.197,0.072,0.057,0.159,0.558,0.279,0.156,0.288,0.033,0.844,0.727,0.000,0.156,0.190,0.295,0.025,0.011,0.000,0.141,0.417,0.154,0.016,0.375,0.024,0.400
model.000.10.pdb,0.691,0.083,0.091,0.123,0.750,0.060,0.446,0.575,0.293,0.031,0.047,0.059,0.176,0.740,0.011,0.011,0.133,0.115,0.010,0.087,0.533,0.488,0.310,0.039,0.135,0.102,0.126,0.088,0.630,0.144
model.000.11.pdb,0.125,0.000,0.000,0.357,0.232,0.000,0.014,0.353,0.241,0.000,0.000,0.000,0.245,0.177,0.018,0.000,0.000,0.000,0.030,0.000,0.246,0.375,0.356,0.180,0.155,0.000,0.000,0.140,0.181,0.131
model.000.12.pdb,0.734,0.087,0.106,0.087,0.620,0.074,0.515,0.488,0.259,0.067,0.049,0.073,0.143,0.892,0.023,0.024,0.111,0.132,0.010,0.137,0.542,0.422,0.279,0.020,0.141,0.106,0.133,0.080,0.643,0.112
model.000.13.pdb,0.137,0.000,0.000,0.405,0.130,0.028,0.056,0.237,0.542,0.097,0.068,0.014,0.700,0.118,0.224,0.184,0.000,0.000,0.061,0.026,0.107,0.139,0.093,0.175,0.568,0.000,0.000,0.396,0.101,0.511
model.000.14.pdb,0.373,0.045,0.067,0.113,0.597,0.033,0.203,0.583,0.175,0.035,0.053,0.022,0.086,0.513,0.000,0.000,0.139,0.044,0.034,0.020,0.635,0.667,0.594,0.044,0.085,0.043,0.049,0.048,0.507,0.096
model.000.15.pdb,0.087,0.000,0.000,0.658,0.138,0.026,0.026,0.225,0.472,0.108,0.107,0.000,0.565,0.076,0.164,0.127,0.000,0.000,0.156,0.024,0.087,0.160,0.132,0.345,0.404,0.000,0.000,0.543,0.083,0.500
model.000.16.pdb,0.110,0.525,0.403,0.000,0.061,0.484,0.208,0.018,0.045,0.509,0.366,0.576,0.075,0.130,0.368,0.357,0.143,0.576,0.189,0.885,0.041,0.038,0.000,0.022,0.145,0.593,0.424,0.090,0.105,0.113
model.000.17.pdb,0.035,0.481,0.286,0.032,0.022,0.795,0.081,0.021,0.000,0.404,0.647,0.633,0.014,0.042,0.226,0.235,0.098,0.379,0.415,0.417,0.035,0.056,0.012,0.145,0.072,0.446,0.246,0.108,0.082,0.056
model.000.18.pdb,0.068,0.000,0.000,0.688,0.108,0.015,0.014,0.187,0.353,0.050,0.088,0.000,0.340,0.084,0.078,0.039,0.000,0.000,0.182,0.000,0.114,0.164,0.167,0.380,0.231,0.000,0.000,0.409,0.093,0.294
model.000.19.pdb,0.014,0.125,0.063,0.020,0.000,0.226,0.082,0.000,0.066,0.553,0.250,0.200,0.157,0.024,0.821,0.815,0.000,0.200,0.151,0.365,0.000,0.013,0.000,0.032,0.277,0.196,0.018,0.184,0.000,0.216
model.000.20.pdb,0.023,0.274,0.221,0.158,0.022,0.528,0.000,0.031,0.025,0.316,0.792,0.464,0.071,0.030,0.218,0.204,0.113,0.206,0.638,0.243,0.034,0.043,0.023,0.306,0.134,0.258,0.159,0.233,0.056,0.130
model.000.21.pdb,0.082,0.038,0.024,0.360,0.079,0.153,0.037,0.157,0.339,0.242,0.257,0.120,0.400,0.072,0.278,0.264,0.000,0.050,0.317,0.099,0.057,0.065,0.034,0.361,0.500,0.076,0.027,0.689,0.079,0.600
model.000.22.pdb,0.478,0.086,0.150,0.103,0.661,0.059,0.230,0.486,0.169,0.024,0.033,0.034,0.091,0.521,0.000,0.000,0.200,0.096,0.000,0.032,0.868,0.559,0.441,0.011,0.118,0.070,0.093,0.078,0.537,0.101
model.000.23.pdb,0.324,0.068,0.078,0.000,0.119,0.066,0.491,0.135,0.246,0.230,0.062,0.079,0.230,0.325,0.264,0.275,0.030,0.188,0.013,0.318,0.071,0.054,0.011,0.000,0.206,0.137,0.090,0.088,0.237,0.164
model.000.24.pdb,0.068,0.259,0.469,0.000,0.186,0.094,0.127,0.047,0.000,0.000,0.103,0.164,0.000,0.110,0.000,0.000,0.933,0.246,0.082,0.134,0.145,0.089,0.114,0.029,0.000,0.241,0.319,0.000,0.064,0.000
model.000.25.pdb,0.247,0.011,0.065,0.139,0.392,0.010,0.140,0.500,0.155,0.000,0.030,0.000,0.096,0.341,0.000,0.000,0.118,0.010,0.069,0.010,0.536,0.614,0.750,0.128,0.070,0.000,0.000,0.047,0.358,0.056
model.000.26.pdb,0.203,0.180,0.267,0.000,0.381,0.042,0.190,0.205,0.000,0.015,0.026,0.056,0.000,0.267,0.000,0.000,0.476,0.190,0.000,0.096,0.361,0.268,0.302,0.000,0.000,0.169,0.222,0.000,0.243,0.000
model.000.27.pdb,0.110,0.702,0.556,0.031,0.092,0.577,0.169,0.020,0.000,0.310,0.359,0.694,0.000,0.096,0.115,0.138,0.207,0.537,0.258,0.467,0.058,0.043,0.000,0.093,0.027,0.615,0.574,0.071,0.105,0.026
