 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.136,0.015,0.404,0.000,0.159,0.000,0.193,0.013,0.286,0.000,0.255,0.000,0.136,0.000,0.036,0.021,0.014,0.013,0.023,0.043,0.013,0.269,0.000,0.000,0.109,0.259,0.131,0.000,0.000,0.041
model.000.01.pdb,0.162,0.261,0.024,0.000,0.000,0.141,0.012,0.126,0.034,0.143,0.431,0.104,0.132,0.131,0.134,0.396,0.369,0.100,0.200,0.264,0.165,0.000,0.115,0.000,0.096,0.000,0.222,0.103,0.136,0.297
model.000.02.pdb,0.099,0.068,0.203,0.177,0.448,0.047,0.386,0.111,0.277,0.023,0.000,0.210,0.130,0.115,0.133,0.000,0.000,0.123,0.087,0.078,0.083,0.305,0.203,0.255,0.125,0.386,0.096,0.000,0.105,0.073
model.000.03.pdb,0.033,0.627,0.033,0.059,0.086,0.452,0.091,0.621,0.075,0.500,0.045,0.456,0.011,0.465,0.024,0.118,0.556,0.500,0.560,0.667,0.565,0.056,0.493,0.000,0.011,0.055,0.021,0.135,0.443,0.667
model.000.04.pdb,0.010,0.554,0.138,0.067,0.178,0.354,0.174,0.672,0.180,0.392,0.043,0.412,0.000,0.416,0.000,0.080,0.338,0.487,0.544,0.567,0.507,0.138,0.405,0.011,0.000,0.135,0.010,0.072,0.377,0.618
model.000.05.pdb,0.054,0.441,0.021,0.165,0.108,0.565,0.089,0.557,0.062,0.551,0.068,0.696,0.043,0.631,0.061,0.164,0.389,0.667,0.566,0.437,0.549,0.055,0.662,0.060,0.022,0.065,0.053,0.246,0.561,0.446
model.000.06.pdb,0.127,0.038,0.274,0.172,0.536,0.058,0.421,0.082,0.328,0.023,0.013,0.149,0.159,0.072,0.167,0.000,0.000,0.107,0.097,0.037,0.057,0.386,0.167,0.268,0.156,0.446,0.123,0.000,0.062,0.059
model.000.07.pdb,0.228,0.014,0.380,0.000,0.226,0.013,0.268,0.012,0.389,0.013,0.367,0.011,0.228,0.000,0.111,0.020,0.014,0.012,0.022,0.014,0.051,0.353,0.013,0.000,0.208,0.315,0.263,0.000,0.000,0.067
model.000.08.pdb,0.057,0.388,0.022,0.160,0.054,0.609,0.045,0.529,0.054,0.645,0.047,0.647,0.045,0.603,0.038,0.159,0.418,0.615,0.606,0.406,0.567,0.034,0.635,0.064,0.012,0.022,0.022,0.266,0.607,0.478
model.000.09.pdb,0.029,0.125,0.296,0.000,0.167,0.038,0.161,0.107,0.246,0.038,0.097,0.034,0.029,0.039,0.000,0.000,0.104,0.050,0.094,0.152,0.063,0.207,0.012,0.000,0.000,0.200,0.028,0.000,0.041,0.110
model.000.10.pdb,0.327,0.121,0.043,0.046,0.013,0.200,0.042,0.104,0.068,0.169,0.458,0.134,0.281,0.155,0.235,0.385,0.188,0.132,0.173,0.099,0.147,0.029,0.120,0.016,0.241,0.028,0.389,0.170,0.145,0.122
model.000.11.pdb,0.149,0.089,0.527,0.039,0.857,0.032,0.720,0.155,0.698,0.056,0.065,0.154,0.164,0.093,0.136,0.000,0.000,0.114,0.070,0.047,0.114,0.647,0.103,0.101,0.162,0.654,0.160,0.000,0.058,0.056
model.000.12.pdb,0.367,0.037,0.558,0.085,0.517,0.033,0.482,0.056,0.450,0.034,0.113,0.030,0.390,0.011,0.333,0.000,0.000,0.044,0.040,0.012,0.080,0.528,0.033,0.177,0.382,0.509,0.355,0.000,0.000,0.034
model.000.13.pdb,0.143,0.066,0.580,0.000,0.387,0.046,0.421,0.122,0.518,0.034,0.167,0.064,0.143,0.060,0.077,0.000,0.025,0.057,0.074,0.062,0.107,0.519,0.034,0.014,0.121,0.473,0.139,0.000,0.036,0.071
model.000.14.pdb,0.558,0.012,0.379,0.118,0.299,0.034,0.281,0.022,0.303,0.034,0.200,0.031,0.620,0.034,0.449,0.000,0.024,0.022,0.030,0.000,0.106,0.311,0.034,0.220,0.562,0.302,0.509,0.000,0.024,0.034
model.000.15.pdb,0.206,0.149,0.027,0.014,0.000,0.176,0.027,0.114,0.038,0.147,0.553,0.103,0.169,0.149,0.158,0.500,0.197,0.113,0.153,0.110,0.141,0.014,0.101,0.000,0.129,0.013,0.279,0.161,0.139,0.162
model.000.16.pdb,0.044,0.125,0.061,0.200,0.262,0.079,0.200,0.137,0.152,0.066,0.000,0.282,0.076,0.159,0.070,0.000,0.014,0.167,0.120,0.152,0.105,0.148,0.281,0.240,0.066,0.220,0.043,0.000,0.167,0.110
model.000.17.pdb,0.344,0.025,0.588,0.041,0.397,0.011,0.383,0.056,0.500,0.022,0.274,0.020,0.390,0.011,0.309,0.000,0.012,0.022,0.040,0.036,0.080,0.528,0.022,0.123,0.407,0.456,0.377,0.000,0.000,0.045
model.000.18.pdb,0.176,0.013,0.082,0.471,0.229,0.110,0.157,0.034,0.118,0.084,0.000,0.205,0.231,0.113,0.228,0.000,0.037,0.120,0.109,0.049,0.045,0.129,0.213,0.543,0.194,0.174,0.171,0.113,0.117,0.059
model.000.19.pdb,0.080,0.242,0.067,0.000,0.012,0.136,0.025,0.120,0.062,0.123,0.345,0.098,0.066,0.125,0.014,0.378,0.333,0.106,0.184,0.229,0.119,0.039,0.095,0.000,0.056,0.038,0.137,0.148,0.101,0.282
model.000.20.pdb,0.013,0.262,0.212,0.000,0.145,0.070,0.139,0.192,0.211,0.096,0.099,0.098,0.013,0.098,0.000,0.033,0.217,0.106,0.157,0.265,0.146,0.159,0.045,0.000,0.000,0.171,0.012,0.000,0.087,0.230
model.000.21.pdb,0.149,0.075,0.647,0.000,0.422,0.032,0.483,0.102,0.552,0.022,0.171,0.040,0.149,0.044,0.071,0.000,0.035,0.043,0.070,0.071,0.077,0.556,0.021,0.027,0.129,0.509,0.145,0.000,0.011,0.080
model.000.22.pdb,0.019,0.574,0.094,0.074,0.120,0.463,0.126,0.662,0.121,0.487,0.030,0.537,0.019,0.513,0.011,0.101,0.473,0.545,0.600,0.632,0.630,0.094,0.500,0.021,0.010,0.081,0.019,0.145,0.493,0.611
model.000.23.pdb,0.075,0.237,0.000,0.081,0.000,0.339,0.000,0.217,0.000,0.281,0.211,0.260,0.059,0.306,0.033,0.559,0.389,0.269,0.306,0.222,0.214,0.000,0.239,0.033,0.048,0.000,0.121,0.452,0.300,0.224
model.000.24.pdb,0.316,0.086,0.000,0.148,0.000,0.162,0.000,0.048,0.026,0.118,0.385,0.080,0.250,0.120,0.275,0.366,0.099,0.073,0.115,0.039,0.100,0.000,0.049,0.138,0.278,0.000,0.351,0.231,0.095,0.062
model.000.25.pdb,0.013,0.250,0.238,0.000,0.197,0.098,0.176,0.247,0.273,0.127,0.086,0.138,0.013,0.128,0.000,0.000,0.155,0.136,0.174,0.235,0.195,0.200,0.084,0.000,0.000,0.212,0.013,0.000,0.104,0.203
model.000.26.pdb,0.087,0.101,0.345,0.014,0.653,0.024,0.617,0.160,0.509,0.037,0.014,0.131,0.087,0.105,0.121,0.000,0.000,0.100,0.054,0.026,0.086,0.510,0.089,0.100,0.113,0.583,0.085,0.000,0.052,0.037
model.000.27.pdb,0.157,0.051,0.569,0.041,0.776,0.034,0.745,0.107,0.593,0.022,0.054,0.098,0.174,0.047,0.145,0.000,0.000,0.068,0.040,0.024,0.044,0.702,0.095,0.091,0.172,0.708,0.169,0.000,0.000,0.022
model.000.28.pdb,0.000,0.233,0.014,0.214,0.162,0.200,0.138,0.288,0.114,0.203,0.000,0.431,0.000,0.323,0.000,0.000,0.101,0.344,0.250,0.238,0.246,0.091,0.474,0.085,0.000,0.121,0.000,0.088,0.339,0.277
model.000.29.pdb,0.125,0.028,0.315,0.000,0.130,0.000,0.159,0.000,0.262,0.000,0.278,0.000,0.125,0.000,0.033,0.039,0.071,0.000,0.011,0.069,0.000,0.224,0.000,0.000,0.100,0.217,0.121,0.000,0.000,0.065
