 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.040,0.429,0.452,0.032,0.017,0.042,0.018,0.189,0.196,0.629,0.000,0.000,0.012,0.261,0.000,0.170,0.288,0.235,0.039,0.633,0.204,0.314,0.000,0.226,0.000,0.000,0.000,0.119,0.000,0.000
model.000.01.pdb,0.197,0.218,0.172,0.000,0.000,0.227,0.103,0.045,0.396,0.391,0.128,0.105,0.134,0.548,0.037,0.353,0.122,0.061,0.176,0.244,0.125,0.423,0.066,0.286,0.000,0.035,0.000,0.014,0.000,0.000
model.000.02.pdb,0.037,0.196,0.333,0.420,0.396,0.000,0.049,0.400,0.088,0.123,0.010,0.000,0.033,0.032,0.012,0.045,0.431,0.522,0.034,0.098,0.412,0.138,0.000,0.043,0.173,0.000,0.048,0.659,0.190,0.362
model.000.03.pdb,0.132,0.744,0.500,0.108,0.079,0.012,0.000,0.392,0.056,0.383,0.101,0.000,0.160,0.065,0.024,0.045,0.556,0.246,0.000,0.500,0.106,0.103,0.038,0.460,0.033,0.011,0.048,0.233,0.000,0.182
model.000.04.pdb,0.307,0.021,0.021,0.110,0.102,0.500,0.205,0.042,0.143,0.000,0.460,0.368,0.398,0.145,0.716,0.193,0.027,0.031,0.216,0.000,0.041,0.095,0.609,0.052,0.138,0.639,0.319,0.030,0.179,0.056
model.000.05.pdb,0.163,0.596,0.490,0.197,0.172,0.011,0.000,0.560,0.025,0.309,0.129,0.000,0.188,0.014,0.045,0.013,0.655,0.300,0.000,0.391,0.143,0.079,0.047,0.379,0.113,0.011,0.123,0.373,0.041,0.309
model.000.06.pdb,0.351,0.024,0.036,0.139,0.117,0.429,0.064,0.072,0.069,0.000,0.526,0.262,0.455,0.077,0.763,0.073,0.030,0.047,0.082,0.000,0.046,0.045,0.639,0.083,0.194,0.529,0.424,0.070,0.143,0.107
model.000.07.pdb,0.481,0.052,0.030,0.116,0.097,0.468,0.138,0.061,0.124,0.010,0.671,0.273,0.542,0.136,0.622,0.143,0.035,0.061,0.131,0.000,0.070,0.101,0.568,0.126,0.171,0.500,0.351,0.091,0.130,0.100
model.000.08.pdb,0.032,0.182,0.339,0.344,0.279,0.000,0.071,0.286,0.133,0.210,0.049,0.000,0.051,0.041,0.032,0.067,0.362,0.620,0.076,0.175,0.729,0.214,0.034,0.025,0.125,0.010,0.013,0.474,0.250,0.230
model.000.09.pdb,0.528,0.045,0.033,0.043,0.022,0.559,0.156,0.011,0.237,0.072,0.564,0.294,0.532,0.304,0.467,0.270,0.029,0.022,0.214,0.000,0.032,0.193,0.493,0.183,0.049,0.378,0.184,0.021,0.033,0.023
model.000.10.pdb,0.712,0.122,0.050,0.048,0.037,0.448,0.053,0.062,0.125,0.081,0.614,0.145,0.652,0.157,0.365,0.104,0.088,0.024,0.086,0.043,0.011,0.084,0.448,0.333,0.100,0.284,0.286,0.047,0.024,0.081
model.000.11.pdb,0.020,0.076,0.162,0.187,0.214,0.076,0.262,0.128,0.211,0.108,0.065,0.080,0.047,0.051,0.108,0.160,0.161,0.354,0.200,0.072,0.475,0.278,0.065,0.000,0.129,0.116,0.064,0.230,0.318,0.079
model.000.12.pdb,0.269,0.396,0.259,0.014,0.015,0.095,0.000,0.148,0.072,0.231,0.198,0.000,0.274,0.102,0.024,0.045,0.297,0.077,0.000,0.273,0.014,0.072,0.038,0.846,0.000,0.035,0.000,0.074,0.000,0.067
model.000.13.pdb,0.588,0.059,0.022,0.044,0.034,0.486,0.074,0.069,0.128,0.012,0.791,0.246,0.681,0.128,0.565,0.108,0.060,0.057,0.122,0.000,0.056,0.090,0.529,0.203,0.105,0.405,0.275,0.091,0.070,0.101
model.000.14.pdb,0.041,0.000,0.000,0.000,0.000,0.200,0.341,0.000,0.182,0.000,0.086,0.459,0.050,0.217,0.188,0.250,0.000,0.000,0.244,0.000,0.000,0.048,0.059,0.000,0.000,0.295,0.018,0.000,0.017,0.000
model.000.15.pdb,0.055,0.553,0.429,0.016,0.000,0.043,0.000,0.170,0.158,0.600,0.023,0.000,0.049,0.188,0.000,0.109,0.339,0.170,0.020,0.714,0.123,0.200,0.000,0.391,0.000,0.000,0.000,0.083,0.000,0.018
model.000.16.pdb,0.353,0.032,0.021,0.098,0.066,0.480,0.146,0.042,0.106,0.011,0.512,0.348,0.447,0.131,0.742,0.151,0.037,0.042,0.169,0.000,0.041,0.072,0.586,0.085,0.110,0.710,0.284,0.030,0.125,0.056
model.000.17.pdb,0.037,0.477,0.692,0.190,0.140,0.013,0.016,0.388,0.091,0.409,0.011,0.000,0.034,0.068,0.025,0.063,0.500,0.511,0.036,0.421,0.373,0.180,0.013,0.148,0.035,0.000,0.033,0.365,0.047,0.216
model.000.18.pdb,0.012,0.218,0.308,0.392,0.426,0.000,0.000,0.458,0.072,0.185,0.010,0.000,0.022,0.032,0.012,0.030,0.509,0.556,0.017,0.191,0.500,0.156,0.000,0.014,0.196,0.000,0.083,0.553,0.211,0.333
model.000.19.pdb,0.295,0.012,0.012,0.000,0.000,0.516,0.250,0.012,0.169,0.026,0.378,0.491,0.329,0.209,0.530,0.214,0.021,0.012,0.246,0.000,0.023,0.098,0.426,0.060,0.027,0.651,0.141,0.011,0.076,0.013
model.000.20.pdb,0.086,0.228,0.268,0.451,0.458,0.000,0.000,0.622,0.027,0.117,0.064,0.000,0.079,0.015,0.023,0.000,0.536,0.404,0.000,0.135,0.293,0.069,0.037,0.103,0.231,0.000,0.153,0.652,0.200,0.595
model.000.21.pdb,0.143,0.000,0.000,0.000,0.000,0.448,0.314,0.000,0.242,0.031,0.235,0.737,0.185,0.259,0.354,0.286,0.000,0.000,0.340,0.000,0.014,0.100,0.254,0.000,0.000,0.492,0.097,0.000,0.059,0.000
model.000.22.pdb,0.221,0.000,0.000,0.111,0.118,0.364,0.090,0.026,0.064,0.000,0.377,0.263,0.291,0.057,0.541,0.083,0.011,0.013,0.113,0.000,0.000,0.025,0.525,0.066,0.207,0.540,0.423,0.012,0.238,0.043
model.000.23.pdb,0.031,0.122,0.273,0.145,0.153,0.102,0.250,0.132,0.304,0.212,0.076,0.068,0.058,0.110,0.086,0.214,0.193,0.433,0.226,0.143,0.660,0.406,0.043,0.011,0.041,0.072,0.038,0.236,0.164,0.067
model.000.24.pdb,0.080,0.105,0.123,0.558,0.575,0.000,0.000,0.500,0.000,0.017,0.069,0.000,0.060,0.000,0.013,0.000,0.362,0.222,0.000,0.020,0.133,0.014,0.055,0.079,0.390,0.012,0.196,0.468,0.327,0.714
model.000.25.pdb,0.329,0.162,0.081,0.000,0.000,0.292,0.188,0.000,0.433,0.226,0.282,0.190,0.280,0.571,0.128,0.446,0.067,0.000,0.286,0.115,0.050,0.303,0.148,0.355,0.000,0.136,0.000,0.000,0.000,0.000
model.000.26.pdb,0.049,0.000,0.000,0.203,0.264,0.125,0.049,0.077,0.028,0.000,0.066,0.105,0.069,0.000,0.181,0.015,0.051,0.129,0.034,0.000,0.180,0.042,0.174,0.000,0.245,0.275,0.226,0.090,0.533,0.049
model.000.27.pdb,0.758,0.083,0.034,0.067,0.046,0.458,0.060,0.068,0.140,0.035,0.704,0.130,0.721,0.141,0.493,0.107,0.059,0.044,0.063,0.000,0.043,0.126,0.500,0.247,0.118,0.318,0.290,0.066,0.033,0.086
model.000.28.pdb,0.250,0.457,0.259,0.076,0.081,0.052,0.000,0.250,0.028,0.255,0.183,0.000,0.240,0.066,0.012,0.030,0.383,0.077,0.000,0.302,0.014,0.072,0.038,0.674,0.070,0.011,0.066,0.141,0.015,0.164
model.000.29.pdb,0.250,0.000,0.000,0.138,0.130,0.485,0.120,0.034,0.093,0.012,0.393,0.339,0.329,0.118,0.615,0.113,0.010,0.011,0.143,0.000,0.011,0.044,0.530,0.011,0.209,0.688,0.393,0.033,0.236,0.077
