 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.10.pdb,0.085,0.180,0.013,0.027,0.026,0.096,0.123,0.076,0.044,0.189,0.000,0.134,0.026,0.164,0.349,0.000,0.145,0.000,0.522,0.415,0.092,0.000,0.062,0.174,0.074,0.102,0.028,0.093,0.458,0.033
model.000.11.pdb,0.211,0.342,0.237,0.190,0.180,0.263,0.000,0.222,0.167,0.375,0.000,0.000,0.164,0.328,0.000,0.179,0.000,0.143,0.016,0.000,0.000,0.172,0.000,0.177,0.000,0.629,0.158,0.000,0.000,0.196
model.000.12.pdb,0.392,0.559,0.250,0.076,0.276,0.156,0.031,0.113,0.275,0.629,0.000,0.014,0.237,0.197,0.000,0.236,0.032,0.137,0.185,0.156,0.032,0.222,0.033,0.103,0.013,0.735,0.259,0.039,0.103,0.075
model.000.13.pdb,0.125,0.000,0.118,0.013,0.151,0.000,0.638,0.011,0.154,0.000,0.186,0.702,0.153,0.011,0.088,0.182,0.596,0.153,0.156,0.051,0.596,0.145,0.587,0.024,0.625,0.000,0.114,0.400,0.213,0.000
model.000.14.pdb,0.123,0.000,0.222,0.217,0.169,0.056,0.232,0.095,0.136,0.000,0.771,0.161,0.190,0.000,0.000,0.207,0.136,0.304,0.000,0.000,0.218,0.295,0.275,0.000,0.186,0.000,0.167,0.146,0.000,0.157
model.000.15.pdb,0.315,0.019,0.415,0.109,0.396,0.028,0.155,0.039,0.354,0.018,0.538,0.111,0.431,0.000,0.000,0.447,0.083,0.526,0.000,0.000,0.140,0.510,0.167,0.000,0.157,0.017,0.417,0.178,0.000,0.096
model.000.16.pdb,0.027,0.188,0.000,0.103,0.000,0.200,0.029,0.153,0.015,0.196,0.000,0.028,0.000,0.431,0.333,0.000,0.030,0.000,0.172,0.143,0.000,0.000,0.000,0.491,0.000,0.167,0.000,0.000,0.115,0.109
model.000.17.pdb,0.012,0.000,0.099,0.466,0.035,0.517,0.000,0.476,0.000,0.000,0.121,0.012,0.036,0.476,0.158,0.012,0.000,0.043,0.013,0.015,0.013,0.083,0.000,0.435,0.000,0.058,0.025,0.000,0.040,0.479
model.000.18.pdb,0.000,0.000,0.011,0.290,0.000,0.373,0.012,0.366,0.000,0.000,0.054,0.060,0.000,0.426,0.207,0.000,0.037,0.000,0.012,0.014,0.025,0.000,0.013,0.453,0.076,0.027,0.000,0.000,0.065,0.250
model.000.19.pdb,0.000,0.034,0.000,0.182,0.000,0.306,0.014,0.265,0.000,0.049,0.015,0.027,0.000,0.483,0.372,0.000,0.014,0.000,0.076,0.073,0.000,0.000,0.000,0.608,0.011,0.065,0.000,0.000,0.092,0.143
model.000.20.pdb,0.087,0.018,0.097,0.014,0.099,0.054,0.511,0.051,0.095,0.034,0.016,0.510,0.116,0.064,0.273,0.091,0.605,0.016,0.417,0.244,0.468,0.095,0.367,0.053,0.328,0.016,0.091,0.326,0.581,0.000
model.000.21.pdb,0.620,0.125,0.735,0.052,0.750,0.077,0.185,0.072,0.630,0.155,0.228,0.143,0.844,0.023,0.000,0.733,0.154,0.581,0.072,0.088,0.190,0.740,0.197,0.000,0.167,0.169,0.773,0.260,0.072,0.081
model.000.22.pdb,0.596,0.102,0.706,0.122,0.792,0.132,0.162,0.110,0.571,0.131,0.220,0.123,0.771,0.034,0.000,0.667,0.132,0.522,0.041,0.067,0.167,0.712,0.172,0.000,0.163,0.164,0.739,0.226,0.056,0.131
model.000.23.pdb,0.022,0.000,0.103,0.614,0.056,0.583,0.011,0.613,0.000,0.000,0.174,0.011,0.044,0.408,0.106,0.023,0.012,0.039,0.024,0.028,0.024,0.101,0.024,0.412,0.062,0.039,0.035,0.000,0.024,0.444
model.000.24.pdb,0.127,0.183,0.208,0.483,0.122,0.415,0.000,0.426,0.092,0.210,0.099,0.000,0.110,0.426,0.029,0.117,0.000,0.101,0.025,0.029,0.000,0.173,0.000,0.329,0.010,0.351,0.103,0.000,0.000,0.389
model.000.25.pdb,0.048,0.095,0.152,0.582,0.071,0.525,0.000,0.484,0.013,0.106,0.101,0.000,0.060,0.508,0.079,0.050,0.000,0.057,0.026,0.030,0.000,0.134,0.000,0.444,0.010,0.210,0.050,0.000,0.013,0.521
model.000.26.pdb,0.022,0.086,0.043,0.424,0.021,0.516,0.011,0.522,0.000,0.096,0.064,0.022,0.000,0.619,0.119,0.000,0.011,0.000,0.048,0.056,0.023,0.042,0.024,0.633,0.051,0.139,0.000,0.000,0.024,0.290
model.000.27.pdb,0.000,0.000,0.000,0.018,0.000,0.070,0.059,0.048,0.000,0.000,0.000,0.096,0.000,0.082,0.625,0.000,0.083,0.000,0.133,0.054,0.020,0.000,0.000,0.107,0.062,0.000,0.000,0.000,0.244,0.000
model.000.28.pdb,0.646,0.130,0.694,0.068,0.745,0.108,0.154,0.087,0.622,0.140,0.236,0.114,0.723,0.036,0.000,0.767,0.123,0.571,0.043,0.053,0.159,0.735,0.164,0.000,0.141,0.196,0.727,0.220,0.043,0.083
model.000.29.pdb,0.118,0.000,0.111,0.027,0.145,0.000,0.714,0.037,0.148,0.016,0.182,0.667,0.164,0.000,0.075,0.177,0.628,0.125,0.190,0.096,0.750,0.139,0.700,0.000,0.623,0.000,0.106,0.450,0.255,0.000
