 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.143,0.122,0.053,0.075,0.629,0.610,0.033,0.034,0.084,0.577,0.278,0.071,0.104,0.234,0.095,0.304,0.128,0.173,0.479,0.133,0.435,0.032,0.074,0.080,0.084,0.259,0.041,0.100,0.089
model.000.01.pdb,0.051,0.500,0.155,0.154,0.206,0.300,0.326,0.024,0.013,0.194,0.172,0.745,0.145,0.000,0.037,0.206,0.348,0.500,0.118,0.397,0.316,0.023,0.115,0.242,0.000,0.081,0.095,0.123,0.300,0.382
model.000.02.pdb,0.152,0.000,0.152,0.167,0.014,0.043,0.113,0.197,0.194,0.072,0.116,0.000,0.113,0.500,0.234,0.000,0.000,0.013,0.162,0.011,0.015,0.277,0.141,0.029,0.580,0.194,0.036,0.118,0.014,0.000
model.000.03.pdb,0.732,0.155,0.614,0.254,0.413,0.045,0.073,0.451,0.232,0.605,0.083,0.060,0.200,0.000,0.396,0.000,0.000,0.246,0.510,0.050,0.231,0.040,0.382,0.435,0.254,0.643,0.013,0.143,0.340,0.275
model.000.04.pdb,0.080,0.184,0.056,0.052,0.073,0.681,0.680,0.043,0.045,0.082,0.541,0.306,0.081,0.074,0.155,0.221,0.438,0.165,0.102,0.551,0.101,0.347,0.042,0.085,0.054,0.045,0.351,0.051,0.098,0.100
model.000.05.pdb,0.077,0.000,0.029,0.164,0.000,0.034,0.085,0.177,0.193,0.015,0.084,0.000,0.107,0.658,0.106,0.000,0.000,0.000,0.043,0.000,0.000,0.262,0.154,0.000,0.553,0.062,0.053,0.162,0.000,0.000
model.000.06.pdb,0.317,0.014,0.254,0.279,0.090,0.031,0.078,0.414,0.351,0.185,0.076,0.000,0.211,0.241,0.323,0.000,0.000,0.091,0.242,0.022,0.043,0.162,0.273,0.088,0.673,0.305,0.023,0.205,0.087,0.028
model.000.07.pdb,0.137,0.162,0.221,0.000,0.185,0.479,0.386,0.024,0.000,0.066,0.515,0.277,0.021,0.041,0.344,0.025,0.175,0.100,0.323,0.352,0.310,0.324,0.011,0.147,0.103,0.191,0.192,0.000,0.053,0.085
model.000.08.pdb,0.412,0.046,0.241,0.481,0.119,0.033,0.040,0.596,0.628,0.250,0.034,0.000,0.393,0.140,0.210,0.000,0.000,0.132,0.190,0.037,0.032,0.053,0.481,0.136,0.442,0.296,0.038,0.328,0.133,0.065
model.000.09.pdb,0.309,0.000,0.286,0.176,0.082,0.033,0.083,0.316,0.250,0.186,0.082,0.000,0.133,0.250,0.389,0.000,0.000,0.041,0.271,0.024,0.048,0.179,0.167,0.098,0.744,0.346,0.012,0.095,0.030,0.015
model.000.10.pdb,0.095,0.585,0.211,0.100,0.260,0.197,0.232,0.059,0.015,0.288,0.113,0.568,0.093,0.000,0.043,0.190,0.311,0.451,0.108,0.281,0.265,0.000,0.156,0.362,0.000,0.136,0.068,0.068,0.477,0.465
model.000.11.pdb,0.476,0.261,0.550,0.167,0.647,0.037,0.056,0.354,0.176,0.579,0.025,0.088,0.136,0.000,0.250,0.000,0.014,0.241,0.413,0.027,0.375,0.000,0.367,0.583,0.121,0.579,0.000,0.109,0.450,0.400
model.000.12.pdb,0.097,0.153,0.146,0.038,0.129,0.746,0.614,0.040,0.031,0.053,0.694,0.244,0.075,0.092,0.250,0.186,0.361,0.103,0.221,0.554,0.218,0.362,0.019,0.090,0.050,0.111,0.366,0.028,0.054,0.055
model.000.13.pdb,0.217,0.000,0.217,0.095,0.081,0.067,0.141,0.188,0.145,0.127,0.120,0.000,0.062,0.269,0.434,0.000,0.000,0.000,0.288,0.036,0.065,0.290,0.083,0.079,0.551,0.291,0.037,0.025,0.000,0.000
model.000.14.pdb,0.109,0.267,0.356,0.000,0.486,0.169,0.134,0.067,0.017,0.157,0.157,0.220,0.000,0.000,0.164,0.000,0.091,0.100,0.391,0.194,0.742,0.030,0.100,0.400,0.016,0.255,0.014,0.000,0.213,0.222
model.000.15.pdb,0.000,0.070,0.000,0.035,0.000,0.259,0.244,0.000,0.040,0.000,0.299,0.081,0.107,0.123,0.000,0.379,0.338,0.076,0.000,0.192,0.000,0.243,0.012,0.000,0.012,0.000,0.525,0.113,0.013,0.014
model.000.16.pdb,0.046,0.192,0.022,0.100,0.049,0.569,0.500,0.056,0.047,0.060,0.405,0.300,0.169,0.063,0.056,0.338,0.645,0.185,0.044,0.576,0.063,0.195,0.021,0.062,0.044,0.011,0.443,0.136,0.101,0.104
model.000.17.pdb,0.246,0.075,0.101,0.556,0.094,0.010,0.029,0.491,0.609,0.175,0.000,0.041,0.561,0.078,0.068,0.056,0.074,0.286,0.082,0.023,0.015,0.000,0.588,0.092,0.197,0.138,0.103,0.574,0.200,0.167
model.000.18.pdb,0.015,0.000,0.000,0.103,0.000,0.072,0.165,0.094,0.140,0.000,0.130,0.000,0.067,0.622,0.077,0.000,0.000,0.000,0.029,0.000,0.000,0.345,0.108,0.000,0.296,0.032,0.100,0.101,0.000,0.000
model.000.19.pdb,0.389,0.060,0.172,0.627,0.095,0.032,0.029,0.660,0.622,0.237,0.022,0.014,0.492,0.115,0.147,0.014,0.012,0.231,0.147,0.035,0.015,0.025,0.600,0.111,0.322,0.217,0.024,0.448,0.203,0.131
model.000.20.pdb,0.203,0.718,0.291,0.179,0.354,0.148,0.170,0.156,0.078,0.438,0.083,0.420,0.167,0.000,0.104,0.127,0.224,0.520,0.175,0.235,0.280,0.000,0.267,0.467,0.028,0.232,0.052,0.111,0.595,0.625
model.000.21.pdb,0.088,0.556,0.104,0.188,0.153,0.143,0.218,0.069,0.014,0.286,0.068,0.510,0.176,0.000,0.013,0.276,0.288,0.549,0.041,0.243,0.175,0.000,0.179,0.211,0.000,0.075,0.063,0.153,0.429,0.447
model.000.22.pdb,0.415,0.127,0.667,0.092,0.438,0.128,0.126,0.238,0.141,0.352,0.188,0.071,0.060,0.030,0.696,0.000,0.012,0.096,0.773,0.086,0.388,0.139,0.176,0.373,0.219,0.659,0.024,0.024,0.183,0.190
model.000.23.pdb,0.103,0.250,0.000,0.286,0.036,0.103,0.116,0.098,0.069,0.127,0.091,0.333,0.283,0.000,0.000,0.333,0.190,0.468,0.000,0.185,0.000,0.000,0.150,0.035,0.000,0.000,0.104,0.259,0.250,0.261
model.000.24.pdb,0.180,0.417,0.161,0.379,0.179,0.106,0.143,0.172,0.148,0.400,0.045,0.358,0.371,0.000,0.042,0.143,0.169,0.674,0.087,0.164,0.083,0.000,0.328,0.241,0.056,0.148,0.065,0.328,0.545,0.535
model.000.25.pdb,0.339,0.071,0.145,0.673,0.106,0.063,0.057,0.608,0.638,0.242,0.053,0.026,0.559,0.125,0.108,0.026,0.047,0.235,0.123,0.070,0.014,0.036,0.615,0.121,0.262,0.185,0.060,0.467,0.210,0.159
model.000.26.pdb,0.084,0.076,0.040,0.088,0.021,0.488,0.452,0.082,0.074,0.063,0.447,0.144,0.160,0.116,0.116,0.338,0.425,0.102,0.060,0.381,0.032,0.325,0.029,0.021,0.093,0.041,0.527,0.109,0.042,0.043
model.000.27.pdb,0.510,0.123,0.604,0.197,0.392,0.076,0.101,0.404,0.271,0.389,0.102,0.041,0.169,0.061,0.509,0.000,0.011,0.123,0.569,0.059,0.250,0.105,0.323,0.333,0.404,0.667,0.012,0.089,0.197,0.183
model.000.28.pdb,0.048,0.091,0.023,0.032,0.000,0.594,0.500,0.022,0.024,0.036,0.612,0.158,0.110,0.174,0.110,0.239,0.375,0.107,0.034,0.443,0.038,0.484,0.011,0.012,0.083,0.024,0.581,0.078,0.037,0.051
model.000.29.pdb,0.044,0.071,0.011,0.041,0.000,0.506,0.448,0.021,0.045,0.022,0.481,0.133,0.115,0.101,0.102,0.362,0.400,0.100,0.032,0.390,0.024,0.347,0.021,0.000,0.021,0.022,0.677,0.096,0.023,0.023
