 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.656,0.215,0.059,0.037,0.714,0.050,0.069,0.406,0.062,0.075,0.169,0.000,0.657,0.101,0.103,0.205,0.522,0.011,0.110,0.060,0.149,0.128,0.085,0.083,0.089,0.081,0.410,0.046,0.545,0.459
model.000.01.pdb,0.165,0.640,0.000,0.109,0.221,0.000,0.013,0.186,0.014,0.000,0.683,0.192,0.172,0.000,0.245,0.081,0.230,0.056,0.000,0.042,0.614,0.682,0.071,0.333,0.412,0.053,0.120,0.069,0.114,0.106
model.000.02.pdb,0.105,0.000,0.927,0.138,0.032,0.698,0.519,0.103,0.271,0.562,0.000,0.016,0.094,0.551,0.016,0.078,0.033,0.145,0.522,0.238,0.000,0.000,0.182,0.000,0.000,0.224,0.104,0.290,0.110,0.043
model.000.03.pdb,0.667,0.145,0.171,0.091,0.466,0.107,0.122,0.574,0.049,0.133,0.093,0.014,0.554,0.194,0.104,0.208,0.284,0.000,0.143,0.035,0.091,0.061,0.239,0.055,0.062,0.034,0.381,0.139,0.530,0.390
model.000.04.pdb,0.077,0.023,0.242,0.571,0.075,0.169,0.491,0.113,0.500,0.393,0.056,0.333,0.091,0.317,0.081,0.000,0.043,0.390,0.090,0.500,0.167,0.067,0.373,0.077,0.147,0.441,0.079,0.537,0.044,0.042
model.000.05.pdb,0.105,0.000,0.717,0.072,0.054,0.872,0.464,0.062,0.293,0.471,0.000,0.016,0.071,0.382,0.000,0.092,0.056,0.179,0.556,0.279,0.000,0.000,0.083,0.000,0.014,0.242,0.104,0.212,0.152,0.078
model.000.06.pdb,0.452,0.157,0.098,0.024,0.636,0.105,0.069,0.276,0.036,0.075,0.122,0.000,0.526,0.130,0.014,0.324,0.479,0.011,0.174,0.035,0.076,0.128,0.060,0.147,0.075,0.069,0.539,0.034,0.645,0.588
model.000.07.pdb,0.058,0.000,0.250,0.296,0.057,0.255,0.500,0.051,0.868,0.420,0.000,0.173,0.041,0.241,0.000,0.013,0.071,0.389,0.119,0.644,0.061,0.014,0.175,0.050,0.127,0.560,0.109,0.310,0.036,0.033
model.000.08.pdb,0.487,0.359,0.020,0.022,0.595,0.033,0.010,0.338,0.032,0.021,0.240,0.024,0.556,0.021,0.149,0.333,0.716,0.042,0.034,0.031,0.173,0.241,0.042,0.158,0.143,0.073,0.530,0.031,0.534,0.513
model.000.09.pdb,0.057,0.000,0.490,0.268,0.068,0.489,0.646,0.078,0.500,0.714,0.000,0.127,0.041,0.490,0.000,0.000,0.046,0.226,0.264,0.364,0.029,0.000,0.210,0.000,0.043,0.295,0.084,0.375,0.073,0.022
model.000.10.pdb,0.106,0.000,0.660,0.197,0.079,0.600,0.688,0.118,0.396,0.762,0.000,0.067,0.072,0.630,0.016,0.000,0.045,0.164,0.353,0.283,0.000,0.000,0.222,0.000,0.014,0.227,0.082,0.386,0.071,0.021
model.000.11.pdb,0.408,0.141,0.071,0.036,0.514,0.049,0.033,0.210,0.036,0.024,0.091,0.000,0.519,0.060,0.013,0.508,0.536,0.046,0.123,0.034,0.062,0.113,0.047,0.129,0.061,0.093,0.616,0.022,0.635,0.730
model.000.12.pdb,0.000,0.121,0.046,0.615,0.012,0.000,0.164,0.071,0.231,0.143,0.220,0.862,0.033,0.083,0.262,0.000,0.012,0.193,0.000,0.218,0.340,0.158,0.426,0.120,0.280,0.224,0.022,0.408,0.000,0.000
model.000.13.pdb,0.138,0.000,0.509,0.322,0.110,0.328,0.564,0.200,0.274,0.646,0.013,0.190,0.135,0.739,0.046,0.000,0.032,0.122,0.254,0.206,0.068,0.000,0.464,0.000,0.053,0.178,0.089,0.500,0.080,0.041
model.000.14.pdb,0.051,0.141,0.047,0.512,0.049,0.000,0.129,0.138,0.189,0.145,0.224,0.767,0.081,0.085,0.333,0.000,0.000,0.136,0.000,0.158,0.319,0.102,0.500,0.019,0.189,0.148,0.022,0.478,0.013,0.000
model.000.15.pdb,0.438,0.180,0.065,0.022,0.519,0.069,0.020,0.247,0.033,0.033,0.150,0.000,0.488,0.055,0.024,0.431,0.562,0.053,0.098,0.032,0.093,0.141,0.032,0.145,0.080,0.062,0.726,0.010,0.657,0.696
