 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.303,0.087,0.060,0.347,0.425,0.022,0.525,0.280,0.010,0.062,0.098,0.691,0.635,0.010,0.061,0.286,0.153,0.114,0.405,0.010,0.481,0.010,0.124,0.672,0.135,0.388,0.403,0.120,0.062,0.614
model.000.01.pdb,0.013,0.232,0.365,0.025,0.062,0.085,0.136,0.013,0.082,0.417,0.297,0.102,0.144,0.068,0.095,0.029,0.161,0.311,0.033,0.141,0.043,0.250,0.302,0.099,0.065,0.011,0.012,0.000,0.000,0.092
model.000.02.pdb,0.012,0.346,0.440,0.024,0.024,0.200,0.070,0.000,0.212,0.533,0.333,0.043,0.118,0.194,0.111,0.000,0.158,0.373,0.044,0.281,0.032,0.446,0.339,0.047,0.063,0.011,0.024,0.000,0.000,0.032
model.000.03.pdb,0.037,0.000,0.364,0.101,0.011,0.246,0.013,0.000,0.169,0.286,0.500,0.161,0.059,0.203,0.698,0.000,0.000,0.474,0.115,0.149,0.163,0.235,0.509,0.045,0.000,0.102,0.115,0.000,0.060,0.065
model.000.04.pdb,0.013,0.015,0.365,0.092,0.000,0.262,0.000,0.000,0.197,0.236,0.456,0.141,0.040,0.254,0.683,0.000,0.000,0.356,0.081,0.191,0.171,0.231,0.439,0.023,0.000,0.094,0.092,0.000,0.063,0.056
model.000.05.pdb,0.583,0.122,0.012,0.470,0.587,0.058,0.309,0.614,0.069,0.012,0.010,0.370,0.463,0.045,0.000,0.564,0.234,0.022,0.466,0.044,0.410,0.022,0.011,0.537,0.250,0.446,0.366,0.435,0.227,0.535
model.000.06.pdb,0.200,0.179,0.000,0.053,0.153,0.138,0.091,0.293,0.206,0.000,0.000,0.044,0.124,0.188,0.000,0.232,0.170,0.000,0.111,0.219,0.057,0.069,0.000,0.117,0.370,0.169,0.081,0.385,0.103,0.095
model.000.07.pdb,0.012,0.091,0.644,0.024,0.011,0.143,0.068,0.000,0.108,0.511,0.686,0.111,0.104,0.108,0.412,0.000,0.015,0.660,0.032,0.167,0.138,0.277,0.771,0.070,0.000,0.043,0.049,0.000,0.000,0.065
model.000.08.pdb,0.128,0.490,0.026,0.059,0.208,0.135,0.188,0.328,0.194,0.042,0.034,0.095,0.183,0.211,0.000,0.254,0.440,0.036,0.136,0.239,0.084,0.145,0.023,0.185,0.698,0.099,0.084,0.262,0.014,0.172
model.000.09.pdb,0.013,0.535,0.214,0.000,0.064,0.104,0.091,0.056,0.134,0.275,0.159,0.033,0.099,0.118,0.031,0.045,0.378,0.167,0.023,0.219,0.022,0.283,0.162,0.049,0.235,0.011,0.000,0.029,0.000,0.070
model.000.10.pdb,0.423,0.053,0.031,0.430,0.526,0.070,0.419,0.350,0.028,0.032,0.097,0.693,0.662,0.058,0.076,0.397,0.118,0.089,0.537,0.047,0.615,0.038,0.098,0.608,0.143,0.500,0.569,0.250,0.115,0.667
