 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.072,0.492,0.036,0.011,0.282,0.027,0.023,0.087,0.492,0.137,0.042,0.000,0.074,0.013,0.027,0.157,0.517,0.667,0.400,0.095,0.012,0.023,0.441,0.159,0.240,0.408,0.185,0.024,0.025
model.000.01.pdb,0.204,0.203,0.065,0.190,0.101,0.068,0.711,0.116,0.596,0.026,0.479,0.000,0.121,0.172,0.000,0.000,0.190,0.026,0.025,0.091,0.438,0.119,0.100,0.036,0.025,0.038,0.060,0.083,0.074,0.207
model.000.02.pdb,0.271,0.179,0.000,0.674,0.696,0.025,0.117,0.681,0.069,0.013,0.028,0.140,0.196,0.203,0.211,0.457,0.000,0.000,0.000,0.000,0.109,0.711,0.612,0.011,0.104,0.025,0.000,0.000,0.705,0.200
model.000.03.pdb,0.000,0.034,0.433,0.060,0.011,0.310,0.013,0.022,0.047,0.453,0.076,0.085,0.000,0.060,0.110,0.053,0.137,0.525,0.565,0.303,0.051,0.011,0.034,0.613,0.260,0.319,0.545,0.048,0.024,0.050
model.000.04.pdb,0.056,0.056,0.623,0.011,0.011,0.524,0.155,0.000,0.260,0.333,0.257,0.159,0.093,0.034,0.000,0.000,0.536,0.391,0.389,0.589,0.117,0.011,0.011,0.373,0.266,0.324,0.567,0.190,0.011,0.012
model.000.05.pdb,0.015,0.545,0.034,0.317,0.200,0.024,0.058,0.232,0.037,0.036,0.039,0.000,0.000,0.596,0.271,0.237,0.000,0.036,0.071,0.013,0.242,0.203,0.181,0.093,0.022,0.011,0.067,0.000,0.191,0.560
model.000.06.pdb,0.140,0.012,0.375,0.025,0.038,0.667,0.164,0.037,0.266,0.250,0.283,0.408,0.246,0.000,0.000,0.014,0.630,0.250,0.219,0.368,0.103,0.038,0.051,0.260,0.435,0.475,0.492,0.115,0.053,0.000
model.000.07.pdb,0.015,0.117,0.569,0.000,0.000,0.333,0.104,0.000,0.235,0.354,0.290,0.043,0.014,0.091,0.000,0.000,0.368,0.419,0.559,0.588,0.164,0.000,0.000,0.319,0.122,0.200,0.347,0.326,0.000,0.039
model.000.08.pdb,0.030,0.706,0.045,0.269,0.178,0.000,0.103,0.208,0.076,0.011,0.066,0.000,0.014,0.700,0.203,0.154,0.000,0.035,0.094,0.012,0.339,0.164,0.145,0.032,0.011,0.011,0.032,0.033,0.137,0.702
model.000.09.pdb,0.318,0.152,0.000,0.721,0.562,0.026,0.164,0.551,0.104,0.013,0.045,0.127,0.208,0.175,0.119,0.391,0.000,0.000,0.000,0.000,0.133,0.644,0.551,0.000,0.093,0.013,0.000,0.000,0.636,0.190
model.000.10.pdb,0.177,0.167,0.000,0.589,0.765,0.045,0.082,0.820,0.047,0.107,0.012,0.167,0.197,0.187,0.328,0.549,0.000,0.081,0.000,0.000,0.107,0.712,0.685,0.099,0.169,0.131,0.041,0.000,0.706,0.183
model.000.11.pdb,0.061,0.000,0.392,0.051,0.095,0.529,0.069,0.105,0.120,0.529,0.125,0.282,0.177,0.010,0.118,0.094,0.329,0.446,0.306,0.316,0.043,0.073,0.129,0.541,0.563,0.677,0.611,0.053,0.086,0.010
model.000.12.pdb,0.120,0.067,0.506,0.090,0.078,0.592,0.100,0.088,0.198,0.395,0.193,0.329,0.222,0.058,0.000,0.042,0.392,0.361,0.315,0.413,0.120,0.090,0.121,0.412,0.463,0.438,0.584,0.089,0.103,0.040
model.000.13.pdb,0.015,0.611,0.045,0.250,0.178,0.011,0.087,0.208,0.090,0.023,0.080,0.000,0.014,0.635,0.283,0.172,0.013,0.035,0.081,0.012,0.339,0.164,0.145,0.079,0.022,0.000,0.054,0.033,0.137,0.633
model.000.14.pdb,0.017,0.132,0.000,0.339,0.551,0.013,0.016,0.510,0.000,0.129,0.000,0.050,0.048,0.154,0.457,0.667,0.000,0.097,0.012,0.000,0.015,0.500,0.481,0.132,0.107,0.125,0.035,0.000,0.490,0.129
model.000.15.pdb,0.000,0.053,0.667,0.000,0.000,0.390,0.079,0.000,0.200,0.344,0.213,0.065,0.046,0.040,0.000,0.000,0.412,0.439,0.509,0.786,0.125,0.000,0.000,0.348,0.178,0.235,0.400,0.310,0.000,0.000
model.000.16.pdb,0.196,0.058,0.130,0.076,0.014,0.154,0.605,0.014,0.651,0.087,0.634,0.017,0.151,0.044,0.000,0.000,0.354,0.087,0.082,0.193,0.226,0.029,0.014,0.079,0.068,0.100,0.135,0.171,0.030,0.048
model.000.17.pdb,0.207,0.173,0.000,0.654,0.776,0.034,0.086,0.833,0.049,0.059,0.012,0.156,0.188,0.194,0.238,0.462,0.000,0.034,0.000,0.000,0.127,0.755,0.833,0.078,0.133,0.070,0.031,0.000,0.680,0.191
model.000.18.pdb,0.000,0.086,0.472,0.088,0.031,0.338,0.035,0.074,0.100,0.515,0.118,0.087,0.023,0.088,0.096,0.060,0.177,0.471,0.507,0.333,0.120,0.042,0.074,0.618,0.289,0.346,0.556,0.070,0.043,0.068
model.000.19.pdb,0.092,0.618,0.033,0.299,0.222,0.011,0.149,0.254,0.145,0.022,0.107,0.014,0.041,0.611,0.234,0.149,0.025,0.022,0.056,0.012,0.446,0.208,0.187,0.054,0.011,0.000,0.031,0.067,0.181,0.673
model.000.20.pdb,0.062,0.010,0.434,0.052,0.108,0.432,0.045,0.095,0.074,0.582,0.089,0.184,0.108,0.020,0.160,0.108,0.200,0.559,0.375,0.303,0.055,0.074,0.130,0.738,0.447,0.500,0.575,0.068,0.087,0.032
model.000.21.pdb,0.167,0.419,0.011,0.509,0.359,0.000,0.169,0.375,0.117,0.023,0.065,0.042,0.086,0.433,0.238,0.246,0.000,0.000,0.011,0.000,0.311,0.365,0.313,0.043,0.022,0.000,0.031,0.000,0.333,0.528
model.000.22.pdb,0.200,0.154,0.000,0.571,0.816,0.057,0.083,0.800,0.048,0.095,0.012,0.188,0.219,0.173,0.270,0.529,0.000,0.070,0.000,0.000,0.093,0.796,0.800,0.076,0.157,0.106,0.010,0.000,0.755,0.169
model.000.23.pdb,0.068,0.032,0.500,0.044,0.032,0.623,0.104,0.043,0.218,0.414,0.213,0.277,0.164,0.022,0.000,0.024,0.483,0.375,0.321,0.460,0.113,0.033,0.066,0.395,0.451,0.530,0.588,0.143,0.057,0.011
model.000.24.pdb,0.057,0.121,0.215,0.000,0.000,0.134,0.348,0.000,0.565,0.118,0.700,0.000,0.051,0.091,0.000,0.000,0.347,0.118,0.159,0.278,0.320,0.000,0.000,0.107,0.039,0.083,0.118,0.361,0.000,0.081
model.000.25.pdb,0.000,0.086,0.452,0.031,0.020,0.355,0.023,0.052,0.053,0.585,0.080,0.130,0.047,0.088,0.110,0.047,0.148,0.609,0.574,0.333,0.081,0.021,0.063,0.642,0.321,0.382,0.514,0.118,0.043,0.068
model.000.26.pdb,0.014,0.011,0.391,0.047,0.047,0.348,0.013,0.046,0.047,0.632,0.076,0.132,0.039,0.023,0.157,0.068,0.153,0.550,0.448,0.303,0.064,0.035,0.083,0.613,0.366,0.397,0.437,0.100,0.036,0.037
model.000.27.pdb,0.000,0.153,0.443,0.000,0.000,0.181,0.044,0.000,0.174,0.269,0.203,0.000,0.000,0.125,0.014,0.000,0.190,0.371,0.618,0.444,0.210,0.000,0.000,0.243,0.023,0.074,0.221,0.349,0.000,0.056
model.000.28.pdb,0.000,0.154,0.176,0.000,0.000,0.085,0.000,0.000,0.000,0.149,0.000,0.000,0.000,0.197,0.140,0.000,0.000,0.242,0.397,0.167,0.047,0.000,0.000,0.167,0.080,0.068,0.147,0.020,0.000,0.115
model.000.29.pdb,0.076,0.030,0.543,0.041,0.041,0.567,0.110,0.062,0.217,0.479,0.228,0.254,0.182,0.010,0.011,0.011,0.377,0.458,0.397,0.463,0.080,0.052,0.084,0.474,0.397,0.486,0.606,0.099,0.053,0.000
