 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.254,0.011,0.714,0.346,0.263,0.194,0.529,0.328,0.385,0.000,0.368,0.604,0.273,0.013,0.360,0.258,0.164,0.012,0.339,0.186,0.000,0.190,0.161,0.400,0.045,0.222,0.000,0.436,0.286,0.393
model.000.01.pdb,0.194,0.607,0.000,0.000,0.000,0.014,0.000,0.182,0.106,0.149,0.000,0.000,0.029,0.147,0.000,0.217,0.000,0.312,0.000,0.120,0.225,0.013,0.015,0.000,0.392,0.117,0.316,0.000,0.000,0.000
model.000.02.pdb,0.339,0.012,0.478,0.650,0.115,0.148,0.298,0.281,0.308,0.000,0.213,0.404,0.100,0.000,0.143,0.215,0.034,0.013,0.164,0.411,0.022,0.203,0.017,0.250,0.082,0.107,0.000,0.210,0.133,0.194
model.000.03.pdb,0.340,0.125,0.185,0.051,0.306,0.000,0.129,0.408,0.524,0.000,0.167,0.169,0.550,0.000,0.429,0.531,0.273,0.042,0.081,0.056,0.060,0.000,0.295,0.086,0.265,0.812,0.031,0.224,0.032,0.186
model.000.04.pdb,0.145,0.435,0.000,0.000,0.091,0.000,0.000,0.132,0.108,0.118,0.000,0.000,0.148,0.100,0.062,0.239,0.103,0.277,0.000,0.051,0.329,0.000,0.121,0.000,0.321,0.245,0.233,0.026,0.000,0.000
model.000.05.pdb,0.134,0.010,0.483,0.273,0.410,0.275,0.736,0.182,0.211,0.071,0.643,0.542,0.273,0.110,0.323,0.169,0.258,0.066,0.589,0.115,0.133,0.271,0.254,0.661,0.000,0.159,0.048,0.632,0.536,0.673
model.000.06.pdb,0.055,0.012,0.321,0.193,0.250,0.333,0.551,0.071,0.077,0.138,0.520,0.389,0.133,0.210,0.158,0.052,0.127,0.110,0.659,0.038,0.159,0.281,0.125,0.708,0.000,0.067,0.075,0.426,0.667,0.490
model.000.07.pdb,0.155,0.597,0.000,0.048,0.047,0.011,0.021,0.067,0.034,0.253,0.021,0.022,0.011,0.250,0.024,0.122,0.051,0.485,0.022,0.122,0.438,0.022,0.037,0.020,0.205,0.037,0.296,0.000,0.023,0.021
model.000.08.pdb,0.183,0.350,0.000,0.000,0.085,0.000,0.014,0.278,0.208,0.015,0.014,0.000,0.192,0.015,0.071,0.364,0.057,0.119,0.000,0.071,0.141,0.000,0.096,0.000,0.512,0.318,0.138,0.060,0.000,0.029
model.000.09.pdb,0.145,0.011,0.532,0.373,0.385,0.233,0.660,0.185,0.220,0.000,0.560,0.604,0.273,0.041,0.333,0.153,0.231,0.037,0.531,0.107,0.054,0.210,0.226,0.585,0.014,0.179,0.000,0.580,0.412,0.560
model.000.10.pdb,0.397,0.065,0.306,0.436,0.080,0.137,0.192,0.303,0.306,0.024,0.130,0.284,0.082,0.012,0.116,0.260,0.028,0.045,0.105,0.559,0.029,0.183,0.014,0.163,0.162,0.103,0.051,0.143,0.080,0.115
model.000.11.pdb,0.000,0.131,0.000,0.000,0.147,0.270,0.077,0.000,0.000,0.608,0.063,0.025,0.056,0.627,0.057,0.000,0.148,0.413,0.125,0.000,0.561,0.227,0.127,0.139,0.000,0.014,0.429,0.104,0.147,0.091
model.000.12.pdb,0.167,0.327,0.000,0.000,0.018,0.000,0.000,0.196,0.098,0.111,0.000,0.000,0.019,0.089,0.000,0.196,0.043,0.196,0.000,0.098,0.157,0.000,0.021,0.000,0.459,0.087,0.184,0.000,0.000,0.000
model.000.13.pdb,0.080,0.011,0.423,0.263,0.254,0.382,0.600,0.113,0.121,0.130,0.569,0.491,0.161,0.179,0.186,0.076,0.119,0.104,0.711,0.076,0.125,0.262,0.117,0.755,0.014,0.079,0.070,0.528,0.762,0.455
model.000.14.pdb,0.139,0.667,0.000,0.038,0.025,0.012,0.011,0.114,0.092,0.208,0.023,0.011,0.066,0.205,0.013,0.146,0.027,0.362,0.012,0.056,0.367,0.012,0.013,0.011,0.227,0.100,0.250,0.011,0.012,0.000
model.000.15.pdb,0.181,0.067,0.560,0.382,0.300,0.231,0.714,0.169,0.219,0.038,0.585,0.596,0.206,0.051,0.254,0.127,0.186,0.072,0.500,0.171,0.096,0.209,0.183,0.607,0.000,0.108,0.000,0.491,0.444,0.556
model.000.16.pdb,0.014,0.000,0.136,0.048,0.367,0.232,0.281,0.029,0.047,0.164,0.460,0.241,0.226,0.200,0.286,0.040,0.372,0.130,0.556,0.000,0.211,0.129,0.364,0.436,0.000,0.052,0.062,0.370,0.426,0.377
model.000.17.pdb,0.143,0.025,0.585,0.400,0.327,0.155,0.614,0.207,0.250,0.015,0.578,0.556,0.312,0.014,0.356,0.169,0.213,0.013,0.447,0.101,0.023,0.172,0.208,0.510,0.016,0.204,0.000,0.500,0.327,0.511
model.000.18.pdb,0.200,0.621,0.000,0.027,0.000,0.000,0.000,0.123,0.055,0.095,0.000,0.000,0.014,0.093,0.000,0.173,0.015,0.313,0.000,0.173,0.229,0.000,0.014,0.000,0.339,0.060,0.234,0.000,0.000,0.000
