 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.046,0.055,0.333,0.111,0.482,0.270,0.046,0.357,0.020,0.453,0.436,0.034,0.408,0.556,0.417,0.010,0.109,0.566,0.037,0.274,0.274,0.617,0.000,0.027,0.112,0.022,0.580,0.339,0.266,0.012
model.000.01.pdb,0.043,0.157,0.033,0.091,0.161,0.000,0.000,0.018,0.078,0.054,0.034,0.000,0.378,0.119,0.429,0.000,0.000,0.083,0.182,0.034,0.525,0.381,0.000,0.056,0.157,0.000,0.245,0.541,0.033,0.153
model.000.02.pdb,0.118,0.013,0.448,0.221,0.426,0.400,0.145,0.356,0.029,0.528,0.566,0.079,0.197,0.796,0.200,0.083,0.230,0.582,0.000,0.239,0.186,0.429,0.000,0.013,0.184,0.129,0.482,0.234,0.214,0.023
model.000.03.pdb,0.400,0.041,0.194,0.452,0.037,0.212,0.468,0.027,0.278,0.085,0.113,0.484,0.000,0.151,0.000,0.370,0.365,0.051,0.064,0.039,0.113,0.041,0.030,0.027,0.375,0.586,0.053,0.154,0.013,0.178
model.000.04.pdb,0.093,0.013,0.407,0.163,0.536,0.361,0.080,0.436,0.030,0.600,0.577,0.044,0.241,0.673,0.246,0.040,0.138,0.686,0.000,0.302,0.188,0.436,0.000,0.000,0.133,0.067,0.577,0.238,0.292,0.000
model.000.05.pdb,0.593,0.111,0.107,0.632,0.075,0.078,0.593,0.026,0.368,0.026,0.093,0.532,0.000,0.145,0.014,0.471,0.175,0.075,0.147,0.012,0.171,0.082,0.092,0.083,0.619,0.583,0.079,0.200,0.024,0.348
model.000.06.pdb,0.024,0.090,0.152,0.000,0.386,0.188,0.024,0.412,0.043,0.217,0.172,0.011,0.226,0.111,0.123,0.021,0.117,0.317,0.113,0.630,0.014,0.125,0.185,0.224,0.000,0.035,0.190,0.014,0.711,0.000
model.000.07.pdb,0.547,0.090,0.143,0.531,0.034,0.128,0.597,0.050,0.397,0.037,0.087,0.587,0.000,0.136,0.000,0.479,0.215,0.096,0.110,0.061,0.145,0.063,0.070,0.064,0.507,0.639,0.048,0.186,0.060,0.324
model.000.08.pdb,0.024,0.014,0.345,0.091,0.571,0.276,0.024,0.429,0.011,0.511,0.460,0.024,0.340,0.529,0.348,0.011,0.066,0.571,0.013,0.327,0.197,0.522,0.000,0.000,0.081,0.012,0.587,0.232,0.316,0.000
model.000.09.pdb,0.055,0.167,0.048,0.118,0.211,0.000,0.013,0.033,0.074,0.050,0.048,0.013,0.375,0.167,0.421,0.012,0.000,0.131,0.190,0.048,0.585,0.442,0.000,0.052,0.181,0.013,0.275,0.564,0.047,0.143
model.000.10.pdb,0.013,0.000,0.568,0.068,0.125,0.643,0.096,0.204,0.034,0.375,0.417,0.080,0.000,0.237,0.000,0.085,0.538,0.241,0.000,0.214,0.000,0.016,0.000,0.000,0.048,0.174,0.097,0.000,0.167,0.000
model.000.11.pdb,0.023,0.086,0.097,0.000,0.323,0.129,0.023,0.389,0.064,0.188,0.130,0.046,0.193,0.078,0.098,0.065,0.061,0.262,0.123,0.472,0.000,0.103,0.218,0.254,0.000,0.011,0.164,0.000,0.538,0.024
model.000.12.pdb,0.069,0.026,0.439,0.136,0.518,0.390,0.069,0.472,0.020,0.646,0.620,0.022,0.246,0.686,0.250,0.030,0.141,0.635,0.000,0.306,0.157,0.472,0.000,0.013,0.110,0.056,0.653,0.203,0.297,0.011
model.000.13.pdb,0.571,0.214,0.023,0.463,0.011,0.000,0.414,0.000,0.580,0.000,0.024,0.449,0.027,0.070,0.070,0.403,0.068,0.022,0.319,0.012,0.318,0.077,0.101,0.092,0.621,0.429,0.048,0.277,0.011,0.649
model.000.14.pdb,0.125,0.381,0.000,0.060,0.000,0.000,0.143,0.000,0.188,0.000,0.000,0.141,0.020,0.000,0.000,0.141,0.000,0.000,0.362,0.017,0.017,0.000,0.633,0.514,0.111,0.090,0.000,0.000,0.016,0.241
model.000.15.pdb,0.048,0.000,0.453,0.115,0.600,0.375,0.048,0.460,0.010,0.609,0.583,0.035,0.222,0.653,0.226,0.021,0.153,0.702,0.000,0.357,0.152,0.460,0.000,0.000,0.103,0.023,0.551,0.200,0.300,0.012
model.000.16.pdb,0.012,0.092,0.072,0.000,0.351,0.104,0.024,0.373,0.044,0.183,0.106,0.024,0.235,0.099,0.148,0.044,0.048,0.262,0.132,0.490,0.014,0.129,0.216,0.255,0.000,0.012,0.177,0.015,0.531,0.013
model.000.17.pdb,0.040,0.000,0.634,0.100,0.296,0.523,0.040,0.286,0.000,0.524,0.692,0.013,0.037,0.479,0.038,0.000,0.261,0.458,0.000,0.222,0.082,0.235,0.000,0.000,0.075,0.013,0.375,0.107,0.193,0.000
model.000.18.pdb,0.050,0.400,0.000,0.037,0.188,0.000,0.024,0.078,0.106,0.014,0.000,0.012,0.409,0.055,0.326,0.045,0.000,0.070,0.382,0.125,0.180,0.232,0.220,0.447,0.045,0.024,0.161,0.133,0.233,0.097
model.000.19.pdb,0.059,0.415,0.000,0.044,0.164,0.000,0.014,0.075,0.093,0.036,0.000,0.000,0.389,0.066,0.361,0.038,0.000,0.067,0.280,0.091,0.154,0.239,0.065,0.273,0.053,0.028,0.176,0.098,0.192,0.098
model.000.20.pdb,0.037,0.060,0.138,0.000,0.400,0.175,0.024,0.458,0.033,0.224,0.159,0.036,0.235,0.114,0.148,0.022,0.102,0.328,0.069,0.659,0.014,0.148,0.127,0.169,0.011,0.049,0.217,0.015,0.705,0.026
model.000.21.pdb,0.090,0.000,0.536,0.171,0.459,0.483,0.115,0.414,0.029,0.627,0.635,0.065,0.190,0.731,0.194,0.082,0.262,0.648,0.000,0.288,0.149,0.390,0.000,0.000,0.141,0.114,0.518,0.191,0.261,0.000
model.000.22.pdb,0.037,0.045,0.161,0.012,0.415,0.200,0.025,0.447,0.033,0.232,0.183,0.037,0.196,0.118,0.132,0.022,0.125,0.339,0.042,0.732,0.014,0.133,0.091,0.117,0.000,0.050,0.203,0.015,0.659,0.000
model.000.23.pdb,0.484,0.246,0.000,0.343,0.000,0.000,0.397,0.013,0.694,0.000,0.000,0.433,0.014,0.000,0.075,0.444,0.027,0.000,0.338,0.012,0.203,0.026,0.125,0.129,0.493,0.371,0.025,0.162,0.012,0.731
