 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.289,0.036,0.034,0.194,0.457,0.035,0.125,0.557,0.187,0.012,0.033,0.023,0.122,0.375,0.000,0.000,0.055,0.023,0.049,0.011,0.531,0.615,0.644,0.127,0.091,0.022,0.025,0.079,0.378,0.089
model.000.01.pdb,0.075,0.056,0.013,0.265,0.047,0.167,0.040,0.141,0.262,0.340,0.262,0.130,0.420,0.054,0.432,0.419,0.000,0.083,0.259,0.153,0.036,0.033,0.012,0.242,0.600,0.097,0.015,0.591,0.034,0.574
model.000.02.pdb,0.060,0.571,0.446,0.000,0.022,0.580,0.127,0.010,0.000,0.404,0.424,0.702,0.028,0.075,0.250,0.235,0.175,0.600,0.250,0.635,0.023,0.044,0.000,0.039,0.088,0.620,0.420,0.075,0.082,0.056
model.000.03.pdb,0.351,0.035,0.094,0.086,0.486,0.034,0.165,0.542,0.152,0.037,0.067,0.034,0.062,0.474,0.000,0.000,0.145,0.034,0.036,0.021,0.724,0.646,0.597,0.034,0.089,0.022,0.025,0.050,0.486,0.086
model.000.04.pdb,0.451,0.011,0.000,0.179,0.408,0.011,0.250,0.629,0.469,0.023,0.031,0.000,0.294,0.474,0.039,0.026,0.000,0.022,0.034,0.031,0.411,0.429,0.325,0.080,0.271,0.000,0.000,0.145,0.427,0.213
model.000.05.pdb,0.056,0.258,0.243,0.111,0.065,0.393,0.012,0.071,0.037,0.179,0.607,0.344,0.013,0.060,0.076,0.078,0.159,0.147,0.558,0.167,0.106,0.110,0.094,0.308,0.026,0.192,0.167,0.147,0.101,0.093
model.000.06.pdb,0.508,0.038,0.037,0.133,0.297,0.025,0.527,0.355,0.431,0.055,0.000,0.024,0.305,0.486,0.062,0.047,0.060,0.091,0.000,0.113,0.260,0.207,0.110,0.051,0.238,0.037,0.056,0.152,0.433,0.176
model.000.07.pdb,0.284,0.000,0.000,0.315,0.303,0.000,0.087,0.493,0.387,0.000,0.022,0.000,0.290,0.289,0.029,0.000,0.000,0.000,0.079,0.011,0.357,0.397,0.362,0.178,0.246,0.000,0.000,0.234,0.286,0.221
model.000.08.pdb,0.021,0.214,0.171,0.143,0.020,0.381,0.011,0.070,0.036,0.191,0.533,0.313,0.038,0.029,0.106,0.127,0.103,0.114,0.694,0.148,0.079,0.108,0.131,0.426,0.079,0.156,0.113,0.231,0.064,0.105
model.000.09.pdb,0.062,0.451,0.368,0.017,0.023,0.551,0.116,0.021,0.000,0.489,0.446,0.571,0.045,0.078,0.319,0.304,0.123,0.481,0.241,0.519,0.037,0.045,0.000,0.041,0.127,0.529,0.333,0.095,0.085,0.090
