 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.057,0.121,0.230,0.000,0.014,0.158,0.365,0.069,0.500,0.315,0.106,0.167,0.075,0.286,0.095,0.434,0.098,0.185,0.396,0.167,0.362,0.620,0.100,0.039,0.000,0.105,0.000,0.096,0.056,0.000
model.000.01.pdb,0.342,0.012,0.012,0.023,0.012,0.719,0.227,0.012,0.247,0.052,0.462,0.509,0.375,0.281,0.569,0.284,0.010,0.024,0.242,0.000,0.035,0.152,0.441,0.035,0.013,0.500,0.171,0.011,0.049,0.013
model.000.02.pdb,0.000,0.314,0.581,0.224,0.196,0.000,0.049,0.346,0.138,0.362,0.000,0.000,0.011,0.083,0.012,0.095,0.431,0.556,0.053,0.333,0.500,0.254,0.000,0.075,0.052,0.000,0.016,0.404,0.062,0.185
model.000.03.pdb,0.025,0.204,0.294,0.211,0.204,0.013,0.069,0.259,0.091,0.107,0.044,0.000,0.046,0.000,0.051,0.031,0.286,0.619,0.055,0.149,0.628,0.161,0.026,0.000,0.073,0.012,0.016,0.365,0.196,0.148
model.000.04.pdb,0.164,0.675,0.417,0.014,0.015,0.052,0.000,0.228,0.088,0.488,0.102,0.000,0.148,0.121,0.000,0.062,0.431,0.186,0.000,0.556,0.108,0.156,0.013,0.532,0.000,0.011,0.000,0.123,0.000,0.049
model.000.05.pdb,0.061,0.078,0.094,0.698,0.769,0.012,0.000,0.385,0.000,0.000,0.065,0.000,0.067,0.000,0.074,0.000,0.308,0.200,0.000,0.000,0.175,0.013,0.137,0.042,0.537,0.084,0.314,0.415,0.420,0.571
model.000.06.pdb,0.083,0.460,0.480,0.328,0.259,0.012,0.000,0.490,0.053,0.273,0.051,0.000,0.076,0.029,0.022,0.014,0.679,0.520,0.000,0.348,0.300,0.127,0.036,0.164,0.081,0.000,0.044,0.580,0.087,0.400
model.000.07.pdb,0.059,0.161,0.304,0.013,0.029,0.117,0.353,0.087,0.580,0.408,0.062,0.193,0.032,0.400,0.023,0.510,0.143,0.172,0.327,0.220,0.283,0.646,0.036,0.069,0.000,0.057,0.000,0.114,0.000,0.015
model.000.08.pdb,0.062,0.218,0.360,0.014,0.031,0.095,0.185,0.094,0.451,0.524,0.054,0.068,0.033,0.327,0.012,0.408,0.169,0.207,0.200,0.302,0.333,0.682,0.038,0.108,0.000,0.011,0.000,0.141,0.015,0.016
model.000.09.pdb,0.348,0.014,0.000,0.250,0.246,0.181,0.000,0.121,0.000,0.000,0.347,0.063,0.329,0.015,0.391,0.000,0.048,0.014,0.000,0.000,0.000,0.013,0.491,0.101,0.413,0.314,0.683,0.100,0.217,0.193
model.000.10.pdb,0.083,0.587,0.609,0.222,0.217,0.012,0.000,0.490,0.039,0.373,0.062,0.000,0.112,0.044,0.034,0.014,0.712,0.382,0.000,0.476,0.219,0.111,0.036,0.279,0.063,0.000,0.092,0.411,0.042,0.296
model.000.11.pdb,0.047,0.440,0.738,0.226,0.161,0.012,0.045,0.442,0.129,0.380,0.020,0.000,0.054,0.061,0.023,0.072,0.517,0.531,0.048,0.356,0.426,0.215,0.024,0.149,0.031,0.000,0.014,0.472,0.057,0.232
model.000.12.pdb,0.078,0.477,0.375,0.015,0.000,0.068,0.016,0.133,0.220,0.590,0.056,0.017,0.096,0.286,0.000,0.175,0.286,0.133,0.055,0.543,0.129,0.263,0.000,0.458,0.000,0.000,0.000,0.060,0.000,0.000
model.000.13.pdb,0.385,0.014,0.014,0.246,0.241,0.178,0.000,0.172,0.000,0.000,0.397,0.062,0.380,0.014,0.385,0.000,0.114,0.042,0.000,0.000,0.000,0.013,0.509,0.132,0.375,0.274,0.628,0.130,0.194,0.255
model.000.14.pdb,0.080,0.575,0.488,0.031,0.000,0.027,0.017,0.158,0.186,0.622,0.045,0.000,0.085,0.196,0.000,0.140,0.339,0.200,0.037,0.625,0.153,0.228,0.000,0.388,0.000,0.000,0.000,0.113,0.000,0.017
model.000.15.pdb,0.129,0.182,0.234,0.000,0.013,0.195,0.339,0.066,0.635,0.415,0.102,0.156,0.083,0.520,0.067,0.569,0.133,0.110,0.365,0.241,0.221,0.735,0.082,0.137,0.000,0.076,0.000,0.063,0.000,0.000
model.000.16.pdb,0.149,0.513,0.304,0.016,0.000,0.028,0.000,0.127,0.082,0.366,0.099,0.000,0.149,0.096,0.013,0.070,0.293,0.088,0.000,0.412,0.032,0.119,0.014,0.561,0.000,0.026,0.000,0.066,0.000,0.037
model.000.17.pdb,0.477,0.026,0.013,0.093,0.099,0.394,0.056,0.080,0.062,0.014,0.543,0.233,0.552,0.086,0.600,0.067,0.056,0.025,0.092,0.000,0.025,0.062,0.614,0.137,0.180,0.478,0.382,0.063,0.111,0.103
model.000.18.pdb,0.114,0.429,0.479,0.276,0.250,0.012,0.000,0.622,0.000,0.241,0.075,0.000,0.129,0.000,0.035,0.000,0.654,0.352,0.000,0.311,0.172,0.069,0.050,0.271,0.123,0.000,0.115,0.462,0.075,0.426
model.000.19.pdb,0.000,0.054,0.145,0.065,0.099,0.082,0.415,0.038,0.308,0.103,0.049,0.138,0.020,0.101,0.055,0.212,0.080,0.246,0.268,0.063,0.407,0.288,0.022,0.000,0.043,0.125,0.000,0.167,0.176,0.027
model.000.20.pdb,0.692,0.108,0.045,0.116,0.095,0.359,0.035,0.118,0.053,0.011,0.743,0.143,0.735,0.084,0.467,0.056,0.113,0.044,0.076,0.013,0.032,0.042,0.536,0.260,0.162,0.345,0.343,0.114,0.080,0.187
model.000.21.pdb,0.035,0.061,0.076,0.762,0.667,0.012,0.000,0.281,0.000,0.000,0.064,0.000,0.067,0.000,0.086,0.000,0.265,0.237,0.000,0.000,0.230,0.013,0.151,0.000,0.488,0.083,0.259,0.382,0.469,0.457
model.000.22.pdb,0.130,0.500,0.298,0.016,0.000,0.028,0.000,0.125,0.081,0.326,0.098,0.000,0.147,0.115,0.000,0.069,0.288,0.086,0.000,0.400,0.016,0.098,0.000,0.667,0.000,0.013,0.000,0.065,0.000,0.036
model.000.23.pdb,0.102,0.362,0.404,0.407,0.386,0.011,0.000,0.708,0.012,0.206,0.079,0.000,0.105,0.000,0.021,0.000,0.759,0.439,0.000,0.259,0.254,0.075,0.057,0.200,0.177,0.000,0.132,0.574,0.174,0.520
model.000.24.pdb,0.122,0.000,0.048,0.000,0.000,0.254,0.550,0.000,0.600,0.107,0.145,0.386,0.110,0.500,0.122,0.675,0.000,0.000,0.611,0.019,0.077,0.333,0.082,0.077,0.000,0.147,0.000,0.000,0.000,0.000
model.000.25.pdb,0.129,0.245,0.192,0.000,0.000,0.154,0.074,0.067,0.333,0.415,0.071,0.075,0.074,0.475,0.013,0.286,0.149,0.085,0.102,0.316,0.138,0.417,0.042,0.245,0.000,0.012,0.000,0.031,0.000,0.000
model.000.26.pdb,0.279,0.000,0.000,0.159,0.169,0.297,0.065,0.075,0.086,0.000,0.356,0.226,0.301,0.117,0.475,0.092,0.024,0.000,0.107,0.000,0.000,0.041,0.482,0.028,0.340,0.406,0.523,0.056,0.224,0.119
