 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.339,0.239,0.100,0.011,0.500,0.025,0.010,0.052,0.562,0.564,0.439,0.119,0.020,0.426,0.444,0.131,0.302,0.351,0.426,0.011,0.021,0.000,0.141,0.226,0.383,0.197,0.213,0.011,0.238
model.000.01.pdb,0.230,0.000,0.012,0.340,0.338,0.000,0.137,0.500,0.367,0.000,0.000,0.000,0.267,0.287,0.015,0.000,0.061,0.012,0.040,0.000,0.358,0.463,0.406,0.155,0.222,0.000,0.000,0.190,0.267,0.197
model.000.02.pdb,0.012,0.271,0.197,0.148,0.011,0.540,0.000,0.010,0.027,0.291,0.708,0.444,0.044,0.021,0.189,0.196,0.102,0.200,0.698,0.239,0.024,0.033,0.012,0.305,0.108,0.254,0.150,0.228,0.047,0.121
model.000.03.pdb,0.139,0.014,0.000,0.160,0.049,0.090,0.088,0.177,0.377,0.241,0.130,0.072,0.523,0.106,0.439,0.357,0.000,0.057,0.113,0.129,0.051,0.035,0.025,0.106,0.659,0.056,0.000,0.435,0.049,0.489
model.000.04.pdb,0.406,0.000,0.000,0.222,0.324,0.000,0.206,0.530,0.528,0.000,0.012,0.000,0.389,0.397,0.031,0.016,0.000,0.000,0.000,0.000,0.324,0.293,0.219,0.066,0.288,0.000,0.000,0.175,0.324,0.219
model.000.05.pdb,0.118,0.525,0.386,0.026,0.080,0.532,0.231,0.027,0.044,0.534,0.370,0.600,0.085,0.137,0.350,0.386,0.137,0.548,0.197,0.712,0.051,0.047,0.000,0.056,0.154,0.644,0.426,0.114,0.091,0.136
model.000.06.pdb,0.143,0.540,0.446,0.000,0.136,0.411,0.250,0.021,0.000,0.304,0.217,0.509,0.014,0.149,0.182,0.167,0.196,0.739,0.087,0.574,0.073,0.056,0.000,0.000,0.057,0.653,0.511,0.029,0.136,0.027
model.000.07.pdb,0.403,0.032,0.020,0.200,0.514,0.042,0.205,0.587,0.237,0.022,0.051,0.020,0.120,0.463,0.000,0.000,0.036,0.042,0.067,0.040,0.565,0.643,0.507,0.125,0.106,0.020,0.022,0.095,0.534,0.129
model.000.08.pdb,0.224,0.000,0.000,0.318,0.211,0.000,0.104,0.348,0.659,0.031,0.013,0.000,0.558,0.190,0.093,0.056,0.000,0.000,0.015,0.026,0.155,0.187,0.125,0.123,0.447,0.000,0.000,0.294,0.162,0.346
model.000.09.pdb,0.059,0.436,0.317,0.015,0.022,0.528,0.155,0.010,0.013,0.596,0.458,0.547,0.087,0.074,0.396,0.383,0.095,0.439,0.262,0.642,0.034,0.021,0.000,0.052,0.169,0.482,0.281,0.104,0.068,0.130
model.000.10.pdb,0.010,0.173,0.150,0.210,0.030,0.364,0.000,0.078,0.071,0.200,0.508,0.319,0.077,0.009,0.134,0.156,0.130,0.123,0.792,0.157,0.065,0.082,0.126,0.452,0.133,0.165,0.093,0.277,0.051,0.176
model.000.11.pdb,0.412,0.149,0.254,0.000,0.408,0.061,0.443,0.230,0.087,0.025,0.011,0.073,0.025,0.459,0.014,0.014,0.339,0.205,0.000,0.134,0.352,0.241,0.234,0.000,0.012,0.156,0.215,0.000,0.351,0.000
model.000.12.pdb,0.156,0.000,0.000,0.429,0.219,0.000,0.100,0.232,0.354,0.000,0.000,0.000,0.283,0.162,0.020,0.000,0.000,0.000,0.052,0.014,0.175,0.266,0.159,0.161,0.200,0.000,0.000,0.160,0.182,0.192
model.000.13.pdb,0.122,0.558,0.466,0.015,0.103,0.456,0.217,0.010,0.000,0.400,0.313,0.527,0.013,0.130,0.232,0.218,0.224,0.714,0.162,0.648,0.045,0.042,0.000,0.025,0.083,0.635,0.562,0.070,0.129,0.053
