 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.354,0.364,0.082,0.297,0.241,0.038,0.466,0.247,0.022,0.565,0.400,0.010,0.012,0.246,0.048,0.082,0.140,0.170,0.229,0.044,0.672,0.400,0.148,0.043,0.134,0.051,0.011,0.645,0.080,0.477
model.000.01.pdb,0.192,0.134,0.000,0.015,0.187,0.172,0.134,0.085,0.279,0.482,0.149,0.147,0.000,0.309,0.057,0.099,0.012,0.085,0.043,0.333,0.208,0.037,0.082,0.093,0.000,0.141,0.000,0.239,0.426,0.547
model.000.02.pdb,0.133,0.069,0.704,0.186,0.023,0.015,0.146,0.114,0.013,0.024,0.083,0.087,0.522,0.000,0.210,0.053,0.441,0.268,0.141,0.000,0.106,0.181,0.212,0.107,0.429,0.169,0.386,0.047,0.000,0.000
model.000.03.pdb,0.175,0.571,0.108,0.373,0.098,0.095,0.270,0.393,0.013,0.556,0.592,0.012,0.000,0.159,0.087,0.026,0.149,0.233,0.159,0.038,0.593,0.288,0.231,0.012,0.159,0.023,0.000,0.618,0.062,0.407
model.000.04.pdb,0.569,0.200,0.078,0.203,0.416,0.011,0.548,0.128,0.065,0.355,0.228,0.060,0.047,0.333,0.022,0.210,0.106,0.079,0.296,0.064,0.507,0.425,0.053,0.062,0.076,0.069,0.054,0.440,0.145,0.342
model.000.05.pdb,0.032,0.127,0.484,0.123,0.011,0.200,0.054,0.266,0.206,0.012,0.080,0.268,0.197,0.000,0.529,0.012,0.492,0.500,0.000,0.183,0.043,0.073,0.431,0.303,0.456,0.368,0.171,0.034,0.029,0.000
model.000.06.pdb,0.000,0.234,0.159,0.041,0.000,0.562,0.000,0.372,0.176,0.066,0.135,0.097,0.020,0.000,0.514,0.000,0.200,0.479,0.000,0.216,0.042,0.000,0.488,0.143,0.220,0.127,0.000,0.061,0.000,0.067
model.000.07.pdb,0.057,0.246,0.596,0.353,0.000,0.115,0.134,0.375,0.054,0.092,0.203,0.075,0.255,0.000,0.396,0.000,0.647,0.459,0.075,0.039,0.134,0.183,0.463,0.108,0.795,0.156,0.164,0.114,0.000,0.012
model.000.08.pdb,0.500,0.351,0.117,0.292,0.314,0.045,0.560,0.247,0.041,0.486,0.403,0.038,0.057,0.231,0.054,0.121,0.161,0.177,0.280,0.040,0.696,0.421,0.157,0.050,0.132,0.066,0.062,0.577,0.096,0.413
model.000.09.pdb,0.137,0.000,0.000,0.000,0.197,0.184,0.064,0.015,0.478,0.197,0.015,0.288,0.000,0.348,0.123,0.153,0.000,0.039,0.000,0.522,0.064,0.000,0.045,0.220,0.000,0.274,0.000,0.068,0.676,0.200
model.000.10.pdb,0.055,0.053,0.382,0.014,0.045,0.092,0.043,0.127,0.246,0.000,0.013,0.369,0.220,0.014,0.305,0.080,0.338,0.333,0.042,0.137,0.011,0.061,0.242,0.417,0.302,0.559,0.350,0.000,0.045,0.000
model.000.11.pdb,0.132,0.030,0.615,0.148,0.012,0.000,0.162,0.077,0.000,0.027,0.061,0.068,0.632,0.000,0.098,0.060,0.328,0.171,0.182,0.000,0.089,0.167,0.143,0.071,0.333,0.139,0.479,0.038,0.000,0.000
model.000.12.pdb,0.439,0.054,0.045,0.060,0.492,0.000,0.357,0.013,0.081,0.133,0.068,0.143,0.044,0.233,0.000,0.569,0.000,0.000,0.276,0.025,0.218,0.229,0.000,0.105,0.000,0.071,0.159,0.250,0.113,0.167
model.000.13.pdb,0.067,0.013,0.274,0.000,0.058,0.167,0.067,0.097,0.356,0.037,0.000,0.443,0.164,0.014,0.357,0.053,0.284,0.319,0.000,0.242,0.022,0.075,0.209,0.527,0.227,0.625,0.231,0.000,0.062,0.037
model.000.14.pdb,0.520,0.183,0.037,0.098,0.429,0.060,0.443,0.089,0.088,0.425,0.195,0.081,0.034,0.368,0.011,0.207,0.040,0.068,0.240,0.086,0.462,0.312,0.053,0.062,0.010,0.068,0.053,0.434,0.158,0.515
model.000.15.pdb,0.075,0.015,0.050,0.000,0.065,0.245,0.036,0.045,0.651,0.188,0.014,0.436,0.016,0.161,0.196,0.060,0.055,0.123,0.000,0.587,0.062,0.000,0.108,0.364,0.043,0.390,0.014,0.066,0.429,0.190
model.000.16.pdb,0.383,0.065,0.000,0.035,0.580,0.036,0.258,0.031,0.097,0.217,0.031,0.086,0.000,0.632,0.000,0.283,0.000,0.000,0.127,0.129,0.203,0.138,0.000,0.043,0.000,0.053,0.015,0.258,0.326,0.309
model.000.17.pdb,0.700,0.104,0.124,0.130,0.380,0.013,0.594,0.062,0.048,0.260,0.132,0.080,0.147,0.306,0.012,0.225,0.057,0.032,0.473,0.023,0.417,0.409,0.011,0.058,0.023,0.065,0.176,0.347,0.086,0.282
model.000.18.pdb,0.038,0.048,0.379,0.036,0.013,0.096,0.038,0.138,0.155,0.000,0.015,0.271,0.208,0.000,0.370,0.031,0.404,0.393,0.000,0.078,0.012,0.058,0.283,0.291,0.388,0.368,0.241,0.000,0.000,0.000
model.000.19.pdb,0.024,0.643,0.151,0.292,0.025,0.326,0.117,0.707,0.044,0.357,0.556,0.013,0.000,0.048,0.288,0.000,0.203,0.439,0.066,0.123,0.323,0.132,0.469,0.042,0.263,0.038,0.000,0.328,0.000,0.230
model.000.20.pdb,0.092,0.000,0.022,0.000,0.213,0.094,0.033,0.000,0.538,0.037,0.000,0.571,0.014,0.138,0.086,0.212,0.024,0.034,0.000,0.414,0.011,0.024,0.025,0.400,0.013,0.400,0.111,0.011,0.327,0.050
model.000.21.pdb,0.278,0.389,0.250,0.545,0.086,0.031,0.438,0.310,0.000,0.281,0.462,0.000,0.172,0.060,0.074,0.013,0.258,0.189,0.392,0.000,0.508,0.537,0.164,0.025,0.219,0.011,0.100,0.381,0.000,0.157
model.000.22.pdb,0.014,0.196,0.000,0.000,0.015,0.469,0.000,0.143,0.140,0.265,0.167,0.048,0.000,0.085,0.128,0.000,0.000,0.172,0.000,0.283,0.108,0.016,0.160,0.000,0.000,0.046,0.000,0.155,0.095,0.326
model.000.23.pdb,0.636,0.096,0.071,0.105,0.600,0.012,0.500,0.057,0.057,0.195,0.095,0.135,0.105,0.299,0.023,0.310,0.076,0.040,0.299,0.044,0.333,0.320,0.033,0.090,0.033,0.095,0.134,0.272,0.139,0.228
model.000.24.pdb,0.035,0.125,0.338,0.066,0.012,0.306,0.011,0.259,0.233,0.026,0.058,0.242,0.161,0.000,0.707,0.000,0.404,0.545,0.000,0.267,0.023,0.026,0.442,0.300,0.415,0.349,0.088,0.024,0.033,0.013
