 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.021,0.571,0.066,0.057,0.143,0.346,0.151,0.618,0.132,0.403,0.067,0.439,0.021,0.427,0.023,0.082,0.365,0.461,0.519,0.561,0.542,0.102,0.416,0.011,0.011,0.100,0.042,0.074,0.405,0.612
model.000.01.pdb,0.128,0.271,0.024,0.000,0.000,0.165,0.000,0.163,0.011,0.153,0.371,0.125,0.114,0.128,0.114,0.380,0.400,0.110,0.250,0.310,0.202,0.000,0.125,0.000,0.065,0.000,0.184,0.100,0.133,0.324
model.000.02.pdb,0.093,0.051,0.328,0.132,0.571,0.033,0.509,0.119,0.403,0.022,0.013,0.172,0.123,0.110,0.125,0.000,0.000,0.105,0.083,0.061,0.080,0.446,0.163,0.197,0.118,0.509,0.091,0.000,0.086,0.082
model.000.03.pdb,0.203,0.026,0.583,0.000,0.297,0.011,0.345,0.072,0.464,0.012,0.276,0.021,0.222,0.024,0.117,0.000,0.026,0.023,0.031,0.051,0.059,0.434,0.011,0.000,0.203,0.393,0.215,0.000,0.000,0.061
model.000.04.pdb,0.042,0.603,0.053,0.056,0.104,0.423,0.098,0.600,0.094,0.507,0.090,0.519,0.031,0.473,0.034,0.157,0.493,0.548,0.564,0.544,0.592,0.065,0.480,0.000,0.022,0.063,0.041,0.171,0.452,0.571
model.000.05.pdb,0.118,0.027,0.230,0.183,0.464,0.061,0.351,0.060,0.266,0.024,0.000,0.143,0.152,0.062,0.158,0.000,0.000,0.085,0.077,0.038,0.035,0.316,0.176,0.288,0.148,0.375,0.114,0.000,0.051,0.036
model.000.06.pdb,0.214,0.062,0.500,0.067,0.685,0.021,0.654,0.115,0.607,0.022,0.065,0.094,0.250,0.068,0.250,0.000,0.000,0.054,0.049,0.023,0.101,0.615,0.067,0.152,0.274,0.686,0.225,0.000,0.022,0.044
model.000.07.pdb,0.000,0.525,0.173,0.000,0.188,0.266,0.184,0.464,0.190,0.269,0.036,0.253,0.000,0.256,0.000,0.094,0.314,0.308,0.370,0.469,0.308,0.128,0.220,0.000,0.000,0.139,0.011,0.013,0.218,0.414
model.000.08.pdb,0.393,0.039,0.481,0.123,0.400,0.035,0.386,0.047,0.339,0.035,0.103,0.021,0.444,0.012,0.333,0.000,0.000,0.046,0.042,0.012,0.083,0.426,0.023,0.211,0.385,0.386,0.356,0.000,0.000,0.035
model.000.09.pdb,0.114,0.068,0.540,0.028,0.750,0.035,0.756,0.125,0.596,0.023,0.027,0.089,0.130,0.061,0.153,0.000,0.000,0.058,0.053,0.012,0.058,0.711,0.072,0.095,0.161,0.756,0.127,0.000,0.012,0.035
model.000.10.pdb,0.087,0.226,0.057,0.000,0.013,0.117,0.013,0.115,0.053,0.118,0.385,0.092,0.056,0.105,0.032,0.333,0.258,0.100,0.183,0.212,0.143,0.028,0.103,0.000,0.045,0.027,0.149,0.123,0.110,0.269
model.000.11.pdb,0.172,0.015,0.367,0.000,0.156,0.000,0.190,0.000,0.304,0.000,0.300,0.000,0.193,0.000,0.074,0.000,0.014,0.000,0.011,0.043,0.000,0.264,0.000,0.000,0.170,0.255,0.186,0.000,0.000,0.040
model.000.12.pdb,0.019,0.535,0.103,0.073,0.129,0.434,0.135,0.622,0.130,0.475,0.019,0.506,0.019,0.481,0.010,0.099,0.480,0.512,0.566,0.592,0.592,0.103,0.469,0.021,0.010,0.090,0.009,0.141,0.462,0.573
model.000.13.pdb,0.053,0.111,0.368,0.028,0.700,0.034,0.667,0.182,0.585,0.060,0.000,0.179,0.053,0.114,0.078,0.000,0.000,0.136,0.074,0.063,0.136,0.500,0.125,0.094,0.074,0.509,0.052,0.000,0.076,0.060
model.000.14.pdb,0.015,0.115,0.138,0.000,0.028,0.040,0.015,0.068,0.075,0.027,0.123,0.024,0.015,0.013,0.000,0.043,0.207,0.026,0.072,0.200,0.039,0.082,0.026,0.000,0.000,0.079,0.015,0.000,0.014,0.149
model.000.15.pdb,0.049,0.192,0.000,0.421,0.000,0.492,0.000,0.273,0.000,0.455,0.051,0.432,0.049,0.439,0.056,0.136,0.254,0.435,0.421,0.213,0.222,0.000,0.406,0.242,0.053,0.000,0.048,0.500,0.460,0.247
model.000.16.pdb,0.090,0.361,0.043,0.150,0.051,0.500,0.032,0.397,0.030,0.551,0.106,0.481,0.066,0.413,0.061,0.200,0.562,0.467,0.506,0.378,0.447,0.055,0.459,0.086,0.046,0.021,0.088,0.303,0.451,0.486
model.000.17.pdb,0.708,0.000,0.266,0.222,0.205,0.069,0.186,0.000,0.225,0.070,0.254,0.030,0.822,0.046,0.714,0.033,0.024,0.011,0.040,0.000,0.056,0.209,0.022,0.304,0.689,0.203,0.714,0.060,0.035,0.000
model.000.18.pdb,0.074,0.121,0.091,0.193,0.295,0.077,0.233,0.133,0.182,0.064,0.000,0.274,0.106,0.155,0.105,0.000,0.013,0.162,0.118,0.147,0.103,0.180,0.273,0.255,0.098,0.254,0.071,0.000,0.162,0.107
model.000.19.pdb,0.558,0.025,0.404,0.134,0.318,0.034,0.302,0.033,0.303,0.046,0.200,0.020,0.620,0.011,0.449,0.000,0.012,0.033,0.030,0.012,0.080,0.356,0.022,0.200,0.531,0.323,0.509,0.000,0.012,0.022
