 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.000,0.451,0.228,0.000,0.484,0.246,0.011,0.029,0.592,0.318,0.012,0.000,0.379,0.000,0.500,0.159,0.578,0.000,0.021,0.011,0.638,0.422,0.011,0.081,0.000,0.228,0.139,0.286,0.169
model.000.01.pdb,0.000,1.000,0.000,0.127,0.436,0.000,0.000,0.492,0.420,0.000,0.073,0.118,0.465,0.000,0.452,0.000,0.014,0.000,0.585,0.273,0.301,0.013,0.000,0.406,0.333,0.288,0.000,0.203,0.000,0.186
model.000.02.pdb,0.451,0.000,1.000,0.119,0.000,0.275,0.143,0.022,0.000,0.345,0.627,0.000,0.000,0.226,0.012,0.356,0.015,0.367,0.026,0.022,0.000,0.553,0.299,0.022,0.105,0.000,0.222,0.300,0.093,0.083
model.000.03.pdb,0.228,0.127,0.119,1.000,0.250,0.151,0.062,0.048,0.319,0.167,0.113,0.041,0.102,0.075,0.125,0.101,0.066,0.189,0.071,0.113,0.132,0.131,0.107,0.023,0.180,0.118,0.000,0.121,0.486,0.649
model.000.04.pdb,0.000,0.436,0.000,0.250,1.000,0.011,0.000,0.352,0.522,0.000,0.024,0.151,0.348,0.000,0.459,0.012,0.028,0.000,0.431,0.386,0.424,0.000,0.000,0.280,0.196,0.409,0.000,0.079,0.086,0.255
model.000.05.pdb,0.484,0.000,0.275,0.151,0.011,1.000,0.579,0.028,0.037,0.586,0.188,0.126,0.000,0.593,0.010,0.661,0.403,0.518,0.000,0.057,0.149,0.422,0.780,0.058,0.013,0.092,0.254,0.079,0.283,0.078
model.000.06.pdb,0.246,0.000,0.143,0.062,0.000,0.579,1.000,0.033,0.000,0.382,0.076,0.188,0.000,0.696,0.012,0.439,0.449,0.302,0.000,0.067,0.179,0.293,0.618,0.080,0.000,0.096,0.236,0.013,0.130,0.031
model.000.07.pdb,0.011,0.492,0.022,0.048,0.352,0.028,0.033,1.000,0.205,0.021,0.105,0.244,0.311,0.021,0.597,0.062,0.071,0.023,0.554,0.438,0.418,0.011,0.028,0.676,0.181,0.370,0.000,0.176,0.000,0.061
model.000.08.pdb,0.029,0.420,0.000,0.319,0.522,0.037,0.000,0.205,1.000,0.014,0.026,0.013,0.421,0.000,0.350,0.000,0.016,0.033,0.316,0.203,0.229,0.015,0.000,0.143,0.372,0.214,0.000,0.138,0.122,0.386
model.000.09.pdb,0.592,0.000,0.345,0.167,0.000,0.586,0.382,0.021,0.014,1.000,0.243,0.037,0.000,0.538,0.011,0.585,0.281,0.690,0.000,0.021,0.080,0.540,0.569,0.021,0.015,0.045,0.250,0.065,0.312,0.095
