 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.096,0.000,0.451,0.079,0.090,0.667,0.103,0.114,0.157,0.408,0.150,0.355,0.229,0.000,0.000,0.049,0.385,0.333,0.284,0.348,0.034,0.103,0.153,0.408,0.507,0.545,0.580,0.043,0.119,0.000
model.000.01.pdb,0.082,0.105,0.328,0.012,0.000,0.323,0.286,0.000,0.519,0.147,0.560,0.094,0.125,0.079,0.000,0.000,0.617,0.147,0.154,0.362,0.246,0.000,0.000,0.163,0.154,0.222,0.301,0.255,0.000,0.069
model.000.02.pdb,0.063,0.149,0.000,0.407,0.527,0.024,0.014,0.545,0.000,0.130,0.000,0.092,0.090,0.186,0.471,0.659,0.000,0.087,0.022,0.000,0.013,0.482,0.491,0.160,0.182,0.141,0.067,0.000,0.528,0.164
model.000.03.pdb,0.196,0.000,0.304,0.107,0.120,0.582,0.090,0.133,0.137,0.261,0.129,0.543,0.352,0.000,0.000,0.058,0.400,0.208,0.167,0.250,0.013,0.137,0.164,0.221,0.596,0.508,0.412,0.017,0.157,0.000
model.000.04.pdb,0.036,0.030,0.580,0.062,0.062,0.493,0.057,0.083,0.146,0.559,0.167,0.169,0.095,0.020,0.033,0.045,0.280,0.536,0.410,0.435,0.091,0.062,0.118,0.592,0.392,0.479,0.597,0.113,0.075,0.021
model.000.05.pdb,0.228,0.275,0.000,0.686,0.526,0.011,0.206,0.571,0.147,0.023,0.093,0.104,0.188,0.284,0.182,0.382,0.000,0.000,0.000,0.000,0.231,0.536,0.492,0.021,0.068,0.034,0.000,0.000,0.527,0.328
model.000.06.pdb,0.655,0.065,0.000,0.333,0.226,0.046,0.421,0.200,0.280,0.000,0.200,0.130,0.350,0.067,0.000,0.038,0.055,0.000,0.000,0.000,0.160,0.255,0.200,0.000,0.059,0.014,0.027,0.000,0.192,0.113
model.000.07.pdb,0.245,0.120,0.011,0.519,0.729,0.089,0.091,0.680,0.051,0.103,0.000,0.250,0.286,0.139,0.213,0.440,0.000,0.075,0.011,0.000,0.086,0.673,0.714,0.069,0.184,0.128,0.022,0.000,0.667,0.132
model.000.08.pdb,0.111,0.019,0.468,0.093,0.103,0.594,0.067,0.113,0.128,0.467,0.133,0.343,0.231,0.010,0.043,0.055,0.316,0.429,0.310,0.355,0.064,0.093,0.149,0.519,0.583,0.556,0.653,0.051,0.118,0.010
model.000.09.pdb,0.037,0.194,0.215,0.029,0.014,0.101,0.265,0.014,0.412,0.134,0.511,0.000,0.033,0.161,0.000,0.000,0.245,0.134,0.194,0.278,0.467,0.014,0.000,0.107,0.013,0.054,0.090,0.441,0.000,0.175
model.000.10.pdb,0.131,0.450,0.011,0.466,0.410,0.000,0.103,0.450,0.049,0.023,0.013,0.028,0.056,0.466,0.283,0.316,0.000,0.000,0.033,0.000,0.274,0.393,0.359,0.043,0.011,0.000,0.021,0.000,0.361,0.509
model.000.11.pdb,0.000,0.132,0.000,0.230,0.434,0.013,0.000,0.375,0.000,0.129,0.000,0.068,0.066,0.172,0.595,0.585,0.000,0.113,0.025,0.000,0.000,0.364,0.351,0.178,0.153,0.141,0.060,0.000,0.377,0.167
model.000.12.pdb,0.000,0.103,0.379,0.000,0.000,0.257,0.014,0.000,0.050,0.375,0.081,0.043,0.000,0.135,0.101,0.000,0.114,0.492,0.673,0.286,0.099,0.000,0.000,0.397,0.165,0.200,0.366,0.070,0.000,0.068
model.000.13.pdb,0.115,0.433,0.011,0.474,0.288,0.000,0.233,0.323,0.167,0.023,0.127,0.000,0.057,0.424,0.206,0.233,0.013,0.000,0.000,0.013,0.368,0.273,0.265,0.044,0.011,0.011,0.043,0.017,0.242,0.519
model.000.14.pdb,0.036,0.040,0.594,0.051,0.010,0.486,0.120,0.029,0.198,0.446,0.207,0.152,0.069,0.030,0.022,0.033,0.448,0.446,0.442,0.493,0.090,0.020,0.040,0.500,0.337,0.434,0.681,0.127,0.020,0.010
model.000.15.pdb,0.093,0.305,0.093,0.087,0.070,0.097,0.444,0.069,0.442,0.053,0.479,0.000,0.048,0.271,0.000,0.000,0.190,0.053,0.064,0.125,0.568,0.071,0.055,0.062,0.025,0.052,0.086,0.156,0.028,0.321
model.000.16.pdb,0.000,0.042,0.580,0.000,0.000,0.310,0.069,0.000,0.161,0.382,0.214,0.034,0.000,0.014,0.000,0.000,0.294,0.490,0.538,0.725,0.119,0.000,0.000,0.339,0.096,0.164,0.328,0.361,0.000,0.000
model.000.17.pdb,0.000,0.045,0.463,0.046,0.045,0.357,0.038,0.045,0.083,0.557,0.101,0.097,0.025,0.058,0.137,0.095,0.181,0.557,0.456,0.354,0.062,0.022,0.069,0.729,0.338,0.426,0.576,0.062,0.035,0.049
model.000.18.pdb,0.146,0.327,0.000,0.543,0.440,0.000,0.089,0.521,0.044,0.014,0.015,0.035,0.052,0.315,0.235,0.356,0.000,0.000,0.000,0.000,0.182,0.420,0.404,0.000,0.026,0.013,0.000,0.000,0.408,0.375
model.000.19.pdb,0.595,0.000,0.108,0.190,0.188,0.317,0.204,0.167,0.210,0.082,0.109,0.537,0.711,0.000,0.000,0.032,0.232,0.068,0.037,0.091,0.045,0.210,0.203,0.062,0.361,0.227,0.173,0.000,0.217,0.014
model.000.20.pdb,0.000,0.536,0.110,0.063,0.024,0.011,0.138,0.036,0.200,0.035,0.212,0.000,0.000,0.474,0.056,0.014,0.083,0.060,0.165,0.110,0.500,0.024,0.024,0.033,0.000,0.000,0.032,0.245,0.025,0.362
model.000.21.pdb,0.121,0.000,0.143,0.110,0.206,0.269,0.000,0.186,0.000,0.349,0.000,0.438,0.246,0.000,0.141,0.145,0.119,0.288,0.127,0.068,0.000,0.174,0.258,0.333,0.618,0.526,0.288,0.000,0.179,0.000
model.000.22.pdb,0.216,0.000,0.079,0.034,0.000,0.161,0.457,0.000,0.386,0.016,0.425,0.114,0.244,0.000,0.000,0.000,0.310,0.016,0.015,0.115,0.058,0.000,0.000,0.029,0.113,0.098,0.121,0.056,0.000,0.000
model.000.23.pdb,0.013,0.076,0.507,0.066,0.043,0.278,0.024,0.042,0.078,0.485,0.107,0.076,0.000,0.043,0.085,0.074,0.167,0.554,0.591,0.362,0.083,0.032,0.053,0.565,0.221,0.287,0.467,0.138,0.044,0.034
model.000.24.pdb,0.319,0.231,0.000,0.625,0.436,0.000,0.308,0.455,0.219,0.012,0.156,0.065,0.193,0.238,0.077,0.259,0.000,0.000,0.000,0.000,0.241,0.444,0.404,0.000,0.049,0.012,0.000,0.000,0.407,0.281
model.000.25.pdb,0.000,0.035,0.476,0.049,0.000,0.324,0.027,0.023,0.117,0.500,0.155,0.088,0.000,0.024,0.040,0.013,0.231,0.552,0.567,0.383,0.111,0.000,0.023,0.516,0.237,0.333,0.478,0.235,0.012,0.013
model.000.26.pdb,0.000,0.119,0.026,0.141,0.276,0.041,0.000,0.250,0.000,0.203,0.000,0.052,0.033,0.159,0.548,0.432,0.000,0.203,0.066,0.000,0.000,0.237,0.250,0.254,0.227,0.234,0.117,0.000,0.246,0.153
model.000.27.pdb,0.000,0.136,0.000,0.352,0.510,0.000,0.016,0.531,0.000,0.116,0.000,0.034,0.033,0.159,0.477,0.703,0.000,0.085,0.000,0.000,0.015,0.460,0.442,0.120,0.095,0.129,0.036,0.000,0.479,0.133
model.000.28.pdb,0.216,0.143,0.012,0.660,0.612,0.038,0.115,0.667,0.068,0.038,0.028,0.138,0.193,0.164,0.167,0.417,0.000,0.012,0.000,0.000,0.108,0.660,0.633,0.035,0.089,0.037,0.022,0.000,0.689,0.159
model.000.29.pdb,0.155,0.164,0.000,0.566,0.787,0.024,0.058,0.809,0.025,0.087,0.013,0.145,0.141,0.186,0.316,0.587,0.000,0.074,0.000,0.000,0.069,0.694,0.700,0.093,0.138,0.099,0.021,0.000,0.688,0.164
