 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.190,0.026,0.123,0.233,0.027,0.000,0.190,0.000,0.132,0.000,0.000,0.000,0.217,0.806,0.432,0.000,0.116,0.066,0.014,0.031,0.177,0.172,0.200,0.125,0.145,0.089,0.000,0.183,0.236
model.000.01.pdb,0.260,0.110,0.000,0.549,0.667,0.051,0.113,0.761,0.068,0.064,0.014,0.196,0.278,0.129,0.183,0.408,0.000,0.037,0.000,0.000,0.090,0.756,0.761,0.047,0.130,0.076,0.011,0.000,0.711,0.121
model.000.02.pdb,0.000,0.011,0.403,0.012,0.086,0.358,0.027,0.072,0.061,0.655,0.092,0.136,0.041,0.024,0.179,0.085,0.157,0.685,0.439,0.333,0.052,0.048,0.085,0.782,0.377,0.500,0.538,0.067,0.049,0.025
model.000.03.pdb,0.000,0.740,0.108,0.164,0.103,0.023,0.071,0.130,0.133,0.023,0.141,0.000,0.000,0.635,0.149,0.119,0.053,0.047,0.134,0.093,0.411,0.090,0.087,0.032,0.000,0.000,0.043,0.216,0.092,0.538
model.000.04.pdb,0.455,0.065,0.000,0.481,0.500,0.063,0.228,0.519,0.176,0.037,0.118,0.236,0.429,0.067,0.075,0.250,0.042,0.012,0.000,0.000,0.088,0.569,0.519,0.022,0.143,0.062,0.022,0.000,0.500,0.071
model.000.05.pdb,0.273,0.028,0.000,0.358,0.553,0.070,0.088,0.542,0.059,0.118,0.000,0.250,0.319,0.029,0.123,0.292,0.000,0.070,0.000,0.000,0.082,0.565,0.609,0.064,0.176,0.130,0.012,0.000,0.522,0.047
model.000.06.pdb,0.015,0.706,0.045,0.197,0.132,0.011,0.119,0.160,0.149,0.011,0.141,0.000,0.014,0.667,0.149,0.119,0.039,0.023,0.081,0.025,0.436,0.118,0.101,0.021,0.000,0.000,0.021,0.127,0.107,0.538
model.000.07.pdb,0.000,0.138,0.224,0.000,0.000,0.115,0.125,0.000,0.255,0.153,0.333,0.000,0.000,0.123,0.000,0.000,0.289,0.153,0.220,0.326,0.349,0.000,0.000,0.103,0.014,0.061,0.100,0.577,0.000,0.113
model.000.08.pdb,0.000,0.418,0.107,0.027,0.000,0.039,0.119,0.013,0.246,0.053,0.263,0.000,0.000,0.357,0.046,0.000,0.111,0.067,0.151,0.123,0.556,0.000,0.013,0.036,0.000,0.012,0.035,0.325,0.000,0.315
model.000.09.pdb,0.515,0.015,0.043,0.222,0.136,0.094,0.400,0.115,0.347,0.000,0.240,0.227,0.436,0.015,0.000,0.018,0.132,0.000,0.000,0.033,0.111,0.158,0.115,0.000,0.121,0.075,0.068,0.000,0.123,0.052
model.000.10.pdb,0.000,0.042,0.633,0.000,0.000,0.375,0.033,0.000,0.141,0.400,0.169,0.089,0.033,0.028,0.000,0.000,0.314,0.540,0.588,0.707,0.098,0.000,0.000,0.400,0.157,0.234,0.387,0.250,0.000,0.000
model.000.11.pdb,0.000,0.066,0.500,0.033,0.000,0.320,0.037,0.010,0.092,0.414,0.123,0.078,0.012,0.080,0.048,0.012,0.203,0.547,0.689,0.394,0.072,0.000,0.021,0.493,0.241,0.295,0.440,0.161,0.011,0.023
model.000.12.pdb,0.033,0.761,0.024,0.254,0.176,0.000,0.131,0.209,0.113,0.000,0.103,0.000,0.015,0.756,0.224,0.150,0.014,0.000,0.048,0.000,0.460,0.162,0.141,0.011,0.000,0.000,0.011,0.077,0.132,0.762
model.000.13.pdb,0.259,0.178,0.000,0.714,0.735,0.060,0.121,0.792,0.077,0.048,0.026,0.200,0.276,0.200,0.188,0.423,0.000,0.035,0.000,0.000,0.114,0.750,0.720,0.033,0.136,0.071,0.010,0.000,0.745,0.197
model.000.14.pdb,0.455,0.000,0.014,0.231,0.300,0.133,0.125,0.269,0.103,0.097,0.034,0.444,0.588,0.000,0.000,0.059,0.055,0.046,0.000,0.017,0.055,0.333,0.347,0.042,0.241,0.129,0.041,0.000,0.348,0.017
model.000.15.pdb,0.203,0.290,0.000,0.642,0.600,0.022,0.149,0.618,0.087,0.022,0.037,0.119,0.167,0.318,0.215,0.400,0.000,0.011,0.000,0.000,0.246,0.642,0.561,0.010,0.080,0.033,0.000,0.000,0.635,0.344
model.000.16.pdb,0.068,0.723,0.024,0.274,0.194,0.000,0.150,0.227,0.113,0.012,0.087,0.000,0.030,0.681,0.203,0.131,0.000,0.000,0.024,0.000,0.460,0.179,0.157,0.023,0.000,0.000,0.022,0.057,0.149,0.805
model.000.17.pdb,0.264,0.133,0.000,0.627,0.647,0.061,0.159,0.735,0.107,0.074,0.053,0.203,0.304,0.153,0.154,0.352,0.000,0.036,0.000,0.000,0.132,0.694,0.700,0.033,0.138,0.085,0.011,0.000,0.620,0.164
model.000.18.pdb,0.061,0.094,0.000,0.236,0.500,0.043,0.000,0.429,0.000,0.108,0.000,0.167,0.160,0.115,0.429,0.526,0.000,0.091,0.013,0.000,0.000,0.417,0.400,0.113,0.169,0.138,0.025,0.000,0.404,0.086
model.000.19.pdb,0.135,0.132,0.000,0.442,0.689,0.039,0.032,0.604,0.000,0.068,0.000,0.189,0.182,0.154,0.314,0.585,0.000,0.053,0.000,0.000,0.030,0.630,0.571,0.062,0.122,0.080,0.000,0.000,0.659,0.129
model.000.20.pdb,0.034,0.696,0.000,0.246,0.167,0.000,0.158,0.200,0.152,0.000,0.125,0.000,0.015,0.689,0.193,0.138,0.045,0.000,0.037,0.028,0.458,0.152,0.130,0.000,0.000,0.000,0.000,0.082,0.121,0.651
