 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.025,0.115,0.045,0.045,0.023,0.333,0.667,0.193,0.034,0.160,0.183,0.000,0.000,0.228,0.035,0.298,0.000,0.000,0.188,0.298,0.094,0.031,0.205,0.012,0.488,0.000,0.000,0.017,0.208,0.150
model.000.01.pdb,0.187,0.442,0.000,0.188,0.145,0.113,0.267,0.042,0.138,0.300,0.054,0.000,0.041,0.167,0.215,0.417,0.121,0.077,0.049,0.214,0.116,0.000,0.459,0.047,0.183,0.068,0.000,0.000,0.076,0.027
model.000.02.pdb,0.047,0.027,0.490,0.056,0.022,0.580,0.096,0.415,0.053,0.066,0.418,0.360,0.013,0.400,0.000,0.115,0.000,0.000,0.524,0.062,0.132,0.057,0.000,0.023,0.449,0.000,0.245,0.467,0.479,0.520
model.000.03.pdb,0.169,0.086,0.149,0.262,0.067,0.333,0.487,0.407,0.176,0.031,0.162,0.095,0.000,0.147,0.043,0.078,0.000,0.012,0.204,0.568,0.000,0.210,0.222,0.022,0.358,0.013,0.031,0.098,0.333,0.262
model.000.04.pdb,0.322,0.180,0.116,0.165,0.524,0.028,0.000,0.061,0.418,0.188,0.069,0.114,0.507,0.049,0.537,0.089,0.397,0.629,0.022,0.043,0.151,0.253,0.000,0.667,0.020,0.627,0.157,0.079,0.052,0.050
model.000.05.pdb,0.198,0.051,0.254,0.273,0.084,0.403,0.383,0.566,0.202,0.014,0.194,0.169,0.000,0.164,0.040,0.070,0.000,0.022,0.263,0.490,0.012,0.262,0.127,0.032,0.362,0.012,0.104,0.194,0.436,0.400
model.000.06.pdb,0.367,0.106,0.145,0.188,0.583,0.043,0.000,0.093,0.475,0.077,0.043,0.130,0.455,0.067,0.494,0.012,0.312,0.609,0.037,0.074,0.055,0.348,0.000,0.603,0.034,0.581,0.197,0.090,0.071,0.067
model.000.07.pdb,0.476,0.222,0.121,0.291,0.667,0.056,0.011,0.068,0.576,0.136,0.076,0.108,0.366,0.087,0.598,0.073,0.333,0.587,0.053,0.132,0.098,0.362,0.023,0.543,0.029,0.541,0.174,0.098,0.050,0.078
model.000.08.pdb,0.042,0.024,0.359,0.048,0.039,0.607,0.172,0.323,0.048,0.086,0.712,0.274,0.035,0.725,0.039,0.179,0.000,0.056,0.596,0.053,0.205,0.049,0.000,0.052,0.464,0.011,0.185,0.351,0.464,0.426
model.000.09.pdb,0.520,0.389,0.052,0.365,0.622,0.051,0.012,0.031,0.531,0.233,0.020,0.033,0.291,0.062,0.658,0.192,0.385,0.493,0.011,0.120,0.109,0.253,0.129,0.456,0.043,0.507,0.071,0.034,0.055,0.020
model.000.10.pdb,0.667,0.300,0.057,0.586,0.542,0.033,0.058,0.083,0.643,0.095,0.011,0.050,0.224,0.022,0.556,0.091,0.246,0.408,0.013,0.273,0.022,0.343,0.186,0.309,0.012,0.357,0.108,0.038,0.036,0.034
model.000.11.pdb,0.029,0.107,0.205,0.011,0.066,0.276,0.071,0.134,0.064,0.169,0.500,0.178,0.131,0.484,0.075,0.265,0.037,0.097,0.323,0.000,0.418,0.022,0.000,0.137,0.236,0.078,0.167,0.167,0.203,0.190
model.000.12.pdb,0.309,0.230,0.041,0.434,0.118,0.129,0.267,0.172,0.286,0.016,0.040,0.015,0.013,0.027,0.171,0.030,0.048,0.037,0.032,0.659,0.000,0.233,0.350,0.023,0.145,0.026,0.000,0.000,0.127,0.086
model.000.13.pdb,0.600,0.225,0.053,0.394,0.686,0.052,0.000,0.089,0.649,0.100,0.052,0.046,0.370,0.075,0.587,0.058,0.375,0.507,0.048,0.167,0.064,0.347,0.055,0.487,0.022,0.500,0.099,0.060,0.056,0.065
model.000.14.pdb,0.026,0.138,0.000,0.015,0.117,0.000,0.000,0.000,0.047,0.244,0.000,0.000,0.214,0.000,0.130,0.054,0.302,0.071,0.000,0.000,0.259,0.000,0.000,0.209,0.000,0.250,0.000,0.000,0.000,0.000
