 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.576,0.288,0.048,0.092,0.536,0.025,0.046,0.557,0.037,0.037,0.191,0.072,0.606,0.062,0.217,0.195,0.373,0.000,0.082,0.024,0.169,0.132,0.160,0.070,0.120,0.034,0.353,0.099,0.493,0.395
model.000.01.pdb,0.122,0.000,0.518,0.356,0.096,0.386,0.692,0.136,0.500,0.688,0.013,0.183,0.110,0.519,0.045,0.011,0.064,0.250,0.246,0.400,0.081,0.000,0.355,0.000,0.066,0.354,0.098,0.536,0.054,0.051
model.000.02.pdb,0.128,0.000,0.473,0.333,0.112,0.364,0.615,0.158,0.453,0.674,0.014,0.155,0.115,0.529,0.031,0.012,0.067,0.209,0.180,0.356,0.056,0.000,0.356,0.000,0.055,0.312,0.102,0.491,0.057,0.053
model.000.03.pdb,0.427,0.141,0.083,0.036,0.493,0.049,0.033,0.225,0.036,0.024,0.091,0.000,0.519,0.060,0.027,0.484,0.536,0.058,0.108,0.047,0.062,0.113,0.059,0.145,0.074,0.106,0.662,0.022,0.689,0.730
model.000.04.pdb,0.232,0.282,0.000,0.000,0.338,0.000,0.000,0.150,0.000,0.000,0.238,0.000,0.276,0.000,0.029,0.391,0.515,0.076,0.000,0.000,0.159,0.277,0.024,0.281,0.157,0.011,0.474,0.000,0.406,0.493
model.000.05.pdb,0.057,0.000,0.382,0.420,0.044,0.321,0.580,0.092,0.500,0.636,0.030,0.292,0.041,0.377,0.052,0.000,0.022,0.288,0.136,0.442,0.109,0.028,0.293,0.032,0.108,0.362,0.062,0.453,0.023,0.011
model.000.06.pdb,0.127,0.082,0.217,0.545,0.058,0.081,0.288,0.250,0.190,0.353,0.082,0.372,0.165,0.346,0.289,0.000,0.011,0.058,0.032,0.125,0.153,0.044,0.800,0.000,0.062,0.101,0.075,0.609,0.024,0.022
model.000.07.pdb,0.122,0.177,0.031,0.292,0.104,0.000,0.061,0.298,0.050,0.068,0.176,0.395,0.192,0.103,0.529,0.000,0.065,0.031,0.000,0.031,0.170,0.066,0.500,0.000,0.050,0.029,0.044,0.283,0.068,0.049
model.000.08.pdb,0.037,0.281,0.015,0.348,0.049,0.000,0.045,0.121,0.086,0.033,0.364,0.514,0.045,0.032,0.368,0.000,0.051,0.098,0.000,0.100,0.512,0.300,0.269,0.100,0.286,0.111,0.011,0.236,0.026,0.000
model.000.09.pdb,0.656,0.297,0.047,0.049,0.612,0.050,0.033,0.492,0.049,0.049,0.169,0.027,0.611,0.048,0.154,0.221,0.458,0.011,0.066,0.035,0.164,0.143,0.099,0.099,0.132,0.069,0.427,0.058,0.545,0.421
model.000.10.pdb,0.030,0.165,0.132,0.141,0.040,0.159,0.236,0.000,0.390,0.123,0.113,0.108,0.018,0.051,0.000,0.059,0.122,0.686,0.100,0.518,0.125,0.200,0.024,0.321,0.344,0.483,0.108,0.130,0.043,0.061
model.000.11.pdb,0.060,0.000,0.521,0.214,0.022,0.489,0.462,0.053,0.408,0.568,0.015,0.135,0.031,0.400,0.018,0.027,0.035,0.237,0.280,0.385,0.062,0.000,0.200,0.000,0.062,0.310,0.099,0.345,0.062,0.022
model.000.12.pdb,0.000,0.131,0.033,0.450,0.025,0.000,0.082,0.129,0.093,0.073,0.217,0.633,0.072,0.091,0.371,0.000,0.013,0.086,0.000,0.088,0.318,0.130,0.409,0.041,0.157,0.100,0.011,0.362,0.000,0.000
model.000.13.pdb,0.652,0.269,0.081,0.086,0.609,0.024,0.079,0.538,0.035,0.060,0.178,0.039,0.700,0.139,0.164,0.198,0.367,0.011,0.120,0.022,0.158,0.138,0.195,0.080,0.099,0.055,0.364,0.119,0.458,0.388
model.000.14.pdb,0.089,0.048,0.302,0.604,0.075,0.169,0.466,0.187,0.393,0.472,0.087,0.417,0.125,0.386,0.196,0.000,0.032,0.188,0.090,0.306,0.167,0.039,0.653,0.000,0.099,0.269,0.058,0.729,0.022,0.020
model.000.15.pdb,0.494,0.137,0.133,0.032,0.579,0.116,0.061,0.267,0.043,0.065,0.105,0.000,0.542,0.138,0.012,0.395,0.500,0.020,0.224,0.041,0.078,0.111,0.086,0.111,0.065,0.082,0.593,0.051,0.701,0.644
model.000.16.pdb,0.766,0.287,0.090,0.057,0.643,0.034,0.064,0.507,0.022,0.057,0.169,0.025,0.732,0.119,0.171,0.188,0.436,0.021,0.128,0.021,0.150,0.145,0.157,0.090,0.120,0.064,0.378,0.089,0.473,0.420
model.000.17.pdb,0.033,0.051,0.167,0.180,0.033,0.203,0.311,0.012,0.521,0.177,0.029,0.125,0.030,0.072,0.000,0.066,0.070,0.711,0.133,0.652,0.059,0.071,0.041,0.161,0.217,0.633,0.083,0.164,0.047,0.080
model.000.18.pdb,0.034,0.079,0.188,0.315,0.033,0.186,0.317,0.000,0.565,0.220,0.062,0.216,0.030,0.123,0.017,0.000,0.046,0.652,0.117,0.744,0.127,0.088,0.119,0.164,0.241,0.756,0.062,0.262,0.011,0.011
