 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.409,0.150,0.327,0.429,0.042,0.453,0.060,0.051,0.379,0.068,0.049,0.176,0.211,0.034,0.000,0.326,0.031,0.675,0.327,0.024,0.263,0.000,0.013,0.288,0.102,0.052,0.000,0.057,0.211,0.000
model.000.01.pdb,0.318,0.711,0.016,0.138,0.092,0.074,0.050,0.099,0.056,0.286,0.209,0.037,0.182,0.128,0.120,0.326,0.092,0.105,0.066,0.141,0.030,0.172,0.042,0.125,0.000,0.571,0.000,0.171,0.140,0.090
model.000.02.pdb,0.512,0.278,0.190,0.667,0.021,0.540,0.023,0.051,0.176,0.044,0.118,0.074,0.380,0.057,0.000,0.605,0.021,0.457,0.211,0.012,0.241,0.000,0.000,0.118,0.121,0.174,0.000,0.094,0.438,0.000
model.000.03.pdb,0.167,0.132,0.328,0.083,0.092,0.118,0.055,0.077,0.571,0.085,0.022,0.532,0.000,0.064,0.030,0.095,0.070,0.339,0.375,0.057,0.250,0.053,0.024,0.691,0.090,0.099,0.149,0.063,0.000,0.021
model.000.04.pdb,0.600,0.370,0.050,0.488,0.000,0.340,0.000,0.043,0.104,0.060,0.145,0.025,0.432,0.024,0.000,0.618,0.000,0.298,0.105,0.000,0.065,0.000,0.000,0.097,0.017,0.271,0.000,0.101,0.465,0.000
model.000.05.pdb,0.024,0.182,0.000,0.108,0.440,0.112,0.486,0.595,0.030,0.611,0.672,0.058,0.230,0.629,0.065,0.051,0.476,0.011,0.000,0.372,0.022,0.221,0.316,0.070,0.012,0.338,0.096,0.742,0.197,0.337
model.000.06.pdb,0.056,0.188,0.020,0.097,0.440,0.124,0.481,0.619,0.037,0.537,0.560,0.062,0.174,0.570,0.082,0.057,0.440,0.021,0.020,0.330,0.083,0.209,0.341,0.083,0.090,0.314,0.074,0.667,0.174,0.407
model.000.07.pdb,0.354,0.108,0.469,0.237,0.030,0.270,0.046,0.059,0.660,0.021,0.000,0.406,0.108,0.056,0.000,0.255,0.041,0.556,0.500,0.000,0.316,0.000,0.000,0.492,0.153,0.024,0.125,0.043,0.108,0.000
model.000.08.pdb,0.176,0.063,0.340,0.133,0.054,0.154,0.049,0.074,0.592,0.011,0.012,0.466,0.031,0.059,0.000,0.135,0.054,0.300,0.426,0.012,0.273,0.000,0.027,0.482,0.125,0.000,0.241,0.046,0.031,0.024
model.000.09.pdb,0.667,0.340,0.175,0.360,0.032,0.316,0.036,0.041,0.238,0.108,0.051,0.133,0.136,0.011,0.000,0.405,0.021,0.512,0.218,0.025,0.148,0.014,0.000,0.239,0.033,0.179,0.000,0.083,0.175,0.000
model.000.10.pdb,0.000,0.099,0.023,0.154,0.434,0.169,0.479,0.512,0.031,0.520,0.591,0.039,0.254,0.577,0.053,0.052,0.469,0.036,0.000,0.329,0.070,0.195,0.361,0.040,0.062,0.232,0.113,0.592,0.254,0.362
model.000.11.pdb,0.127,0.438,0.015,0.061,0.165,0.041,0.100,0.224,0.013,0.403,0.349,0.061,0.211,0.243,0.154,0.089,0.165,0.031,0.000,0.250,0.000,0.200,0.083,0.104,0.000,0.653,0.000,0.310,0.150,0.141
model.000.12.pdb,0.136,0.123,0.262,0.051,0.167,0.084,0.098,0.114,0.431,0.138,0.054,0.587,0.000,0.117,0.028,0.072,0.131,0.231,0.281,0.140,0.181,0.118,0.110,0.719,0.054,0.106,0.139,0.082,0.000,0.109
model.000.13.pdb,0.000,0.000,0.192,0.016,0.136,0.111,0.157,0.155,0.177,0.061,0.068,0.143,0.000,0.062,0.000,0.000,0.095,0.053,0.216,0.000,0.226,0.000,0.183,0.068,0.381,0.000,0.240,0.089,0.033,0.224
