 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.723,0.273,0.125,0.547,0.595,0.062,0.013,0.126,0.694,0.086,0.052,0.083,0.190,0.075,0.545,0.110,0.173,0.446,0.036,0.230,0.042,0.470,0.100,0.345,0.033,0.360,0.127,0.113,0.119,0.112
model.000.01.pdb,0.259,0.833,0.000,0.254,0.256,0.034,0.094,0.000,0.244,0.500,0.022,0.000,0.084,0.098,0.346,0.421,0.258,0.128,0.000,0.157,0.233,0.048,0.340,0.157,0.077,0.211,0.000,0.000,0.000,0.000
model.000.02.pdb,0.079,0.000,0.729,0.092,0.062,0.323,0.049,0.519,0.128,0.000,0.288,0.786,0.037,0.217,0.030,0.014,0.000,0.138,0.268,0.087,0.012,0.246,0.000,0.090,0.219,0.036,0.553,0.587,0.393,0.566
model.000.03.pdb,0.083,0.085,0.147,0.147,0.032,0.500,0.553,0.351,0.098,0.136,0.270,0.061,0.000,0.339,0.032,0.207,0.000,0.024,0.320,0.346,0.113,0.101,0.143,0.034,0.659,0.025,0.015,0.097,0.404,0.300
model.000.04.pdb,0.629,0.282,0.086,0.423,0.846,0.061,0.025,0.099,0.653,0.139,0.051,0.033,0.275,0.052,0.613,0.107,0.324,0.493,0.035,0.163,0.062,0.320,0.068,0.456,0.043,0.465,0.096,0.071,0.079,0.086
model.000.05.pdb,0.034,0.000,0.750,0.027,0.055,0.290,0.000,0.310,0.053,0.000,0.274,0.816,0.040,0.200,0.043,0.000,0.000,0.164,0.226,0.000,0.013,0.172,0.000,0.083,0.143,0.026,0.634,0.675,0.286,0.481
model.000.06.pdb,0.100,0.000,0.593,0.132,0.061,0.589,0.136,0.604,0.090,0.027,0.443,0.444,0.012,0.338,0.019,0.083,0.000,0.056,0.510,0.130,0.087,0.183,0.000,0.042,0.421,0.011,0.288,0.520,0.528,0.755
model.000.07.pdb,0.609,0.271,0.125,0.915,0.380,0.094,0.092,0.187,0.527,0.053,0.034,0.065,0.110,0.022,0.392,0.079,0.113,0.273,0.040,0.414,0.011,0.467,0.193,0.182,0.062,0.208,0.067,0.081,0.133,0.139
model.000.08.pdb,0.045,0.000,0.362,0.068,0.043,0.577,0.200,0.345,0.052,0.030,0.723,0.224,0.026,0.633,0.031,0.127,0.000,0.048,0.811,0.076,0.143,0.055,0.000,0.057,0.510,0.025,0.169,0.302,0.451,0.436
model.000.09.pdb,0.108,0.000,0.580,0.145,0.065,0.491,0.154,0.696,0.097,0.000,0.350,0.449,0.000,0.231,0.031,0.044,0.000,0.048,0.426,0.127,0.013,0.203,0.000,0.045,0.370,0.012,0.278,0.568,0.542,0.795
