 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.531,0.049,0.023,0.695,0.392,0.119,0.195,0.338,0.067,0.024,0.087,0.462,0.412,0.129,0.089,0.328,0.079,0.066,0.719,0.101,0.638,0.066,0.042,0.395,0.137,0.594,0.639,0.296,0.183,0.400
model.000.01.pdb,0.052,0.062,0.145,0.092,0.194,0.000,0.442,0.083,0.000,0.172,0.153,0.293,0.355,0.000,0.015,0.108,0.140,0.143,0.094,0.025,0.200,0.081,0.171,0.309,0.048,0.134,0.137,0.000,0.000,0.267
model.000.02.pdb,0.021,0.077,0.593,0.077,0.000,0.227,0.023,0.000,0.190,0.482,0.782,0.155,0.073,0.221,0.647,0.000,0.013,0.638,0.102,0.231,0.156,0.338,0.732,0.020,0.000,0.091,0.114,0.000,0.038,0.058
model.000.03.pdb,0.072,0.000,0.185,0.118,0.068,0.000,0.259,0.044,0.000,0.130,0.267,0.250,0.231,0.000,0.148,0.048,0.000,0.237,0.132,0.000,0.271,0.028,0.293,0.206,0.000,0.194,0.206,0.000,0.000,0.205
model.000.04.pdb,0.621,0.038,0.000,0.500,0.435,0.111,0.128,0.492,0.122,0.000,0.011,0.236,0.318,0.082,0.000,0.466,0.083,0.033,0.452,0.068,0.346,0.045,0.000,0.308,0.162,0.493,0.333,0.600,0.311,0.317
model.000.05.pdb,0.014,0.419,0.145,0.000,0.099,0.015,0.117,0.045,0.044,0.200,0.103,0.035,0.067,0.044,0.000,0.032,0.425,0.108,0.012,0.106,0.011,0.161,0.104,0.038,0.234,0.012,0.000,0.031,0.000,0.061
model.000.06.pdb,0.380,0.012,0.035,0.562,0.304,0.093,0.260,0.234,0.055,0.024,0.136,0.562,0.429,0.067,0.132,0.254,0.051,0.115,0.549,0.054,0.662,0.054,0.112,0.413,0.064,0.571,0.613,0.179,0.135,0.474
model.000.07.pdb,0.012,0.129,0.286,0.050,0.101,0.013,0.267,0.039,0.026,0.302,0.273,0.210,0.253,0.013,0.077,0.058,0.100,0.266,0.068,0.079,0.155,0.157,0.297,0.184,0.015,0.093,0.091,0.000,0.000,0.215
model.000.08.pdb,0.092,0.479,0.090,0.024,0.100,0.254,0.069,0.176,0.350,0.111,0.076,0.021,0.094,0.350,0.014,0.121,0.288,0.093,0.105,0.383,0.032,0.262,0.063,0.083,0.360,0.056,0.037,0.203,0.062,0.066
model.000.09.pdb,0.158,0.169,0.026,0.200,0.431,0.000,0.673,0.269,0.000,0.027,0.059,0.465,0.507,0.000,0.013,0.295,0.286,0.036,0.235,0.011,0.321,0.000,0.060,0.574,0.259,0.235,0.216,0.123,0.014,0.522
model.000.10.pdb,0.065,0.014,0.108,0.105,0.192,0.000,0.490,0.039,0.000,0.095,0.151,0.342,0.368,0.000,0.045,0.090,0.048,0.125,0.133,0.000,0.228,0.025,0.153,0.324,0.031,0.160,0.167,0.000,0.000,0.315
model.000.11.pdb,0.123,0.317,0.141,0.069,0.103,0.426,0.049,0.189,0.648,0.147,0.134,0.009,0.097,0.534,0.082,0.108,0.136,0.139,0.120,0.542,0.039,0.385,0.122,0.076,0.188,0.132,0.022,0.232,0.149,0.071
model.000.12.pdb,0.028,0.016,0.255,0.101,0.000,0.207,0.000,0.000,0.143,0.196,0.357,0.111,0.011,0.180,0.590,0.000,0.000,0.281,0.075,0.121,0.171,0.177,0.339,0.012,0.000,0.117,0.118,0.000,0.034,0.023
model.000.13.pdb,0.351,0.102,0.000,0.254,0.414,0.000,0.268,0.480,0.014,0.000,0.000,0.240,0.253,0.014,0.000,0.581,0.220,0.000,0.290,0.041,0.278,0.013,0.000,0.371,0.319,0.290,0.317,0.365,0.125,0.319
model.000.14.pdb,0.013,0.314,0.468,0.025,0.000,0.172,0.028,0.000,0.185,0.571,0.350,0.022,0.063,0.167,0.155,0.000,0.212,0.368,0.034,0.254,0.022,0.418,0.356,0.024,0.103,0.011,0.013,0.000,0.000,0.033
model.000.15.pdb,0.431,0.014,0.000,0.308,0.205,0.113,0.055,0.333,0.157,0.000,0.000,0.138,0.117,0.174,0.029,0.276,0.047,0.012,0.267,0.122,0.195,0.065,0.000,0.138,0.115,0.319,0.269,0.453,0.605,0.169
model.000.16.pdb,0.023,0.100,0.580,0.046,0.011,0.181,0.051,0.000,0.145,0.490,0.685,0.129,0.121,0.130,0.453,0.000,0.014,0.725,0.074,0.187,0.156,0.313,0.731,0.066,0.000,0.063,0.096,0.000,0.000,0.084
model.000.17.pdb,0.022,0.224,0.527,0.032,0.053,0.184,0.114,0.011,0.165,0.558,0.477,0.134,0.172,0.150,0.242,0.000,0.147,0.525,0.060,0.205,0.090,0.329,0.484,0.109,0.053,0.029,0.043,0.000,0.000,0.125
model.000.18.pdb,0.203,0.000,0.000,0.411,0.155,0.028,0.164,0.121,0.014,0.000,0.097,0.409,0.179,0.087,0.140,0.133,0.017,0.041,0.369,0.055,0.460,0.041,0.068,0.214,0.000,0.369,0.519,0.060,0.167,0.230
model.000.19.pdb,0.049,0.622,0.071,0.000,0.111,0.125,0.082,0.206,0.186,0.091,0.061,0.031,0.103,0.203,0.000,0.134,0.468,0.063,0.066,0.269,0.020,0.167,0.049,0.107,0.522,0.032,0.012,0.145,0.000,0.100
model.000.20.pdb,0.289,0.036,0.073,0.370,0.355,0.033,0.533,0.203,0.011,0.062,0.124,0.676,0.558,0.011,0.062,0.236,0.093,0.102,0.392,0.010,0.507,0.010,0.112,0.559,0.078,0.447,0.429,0.108,0.077,0.534
model.000.21.pdb,0.271,0.000,0.039,0.338,0.190,0.090,0.203,0.147,0.048,0.027,0.167,0.522,0.337,0.061,0.167,0.143,0.014,0.158,0.365,0.060,0.507,0.060,0.169,0.329,0.000,0.403,0.468,0.078,0.103,0.373
model.000.22.pdb,0.012,0.200,0.451,0.024,0.047,0.096,0.114,0.000,0.093,0.449,0.433,0.124,0.152,0.079,0.180,0.000,0.115,0.407,0.032,0.151,0.065,0.258,0.441,0.095,0.030,0.043,0.024,0.000,0.000,0.126
model.000.23.pdb,0.087,0.316,0.167,0.072,0.082,0.537,0.013,0.105,0.545,0.175,0.156,0.030,0.090,0.545,0.071,0.054,0.127,0.194,0.100,0.642,0.052,0.458,0.143,0.056,0.143,0.112,0.060,0.125,0.106,0.052
model.000.24.pdb,0.012,0.091,0.644,0.024,0.011,0.143,0.068,0.000,0.123,0.578,0.654,0.099,0.104,0.123,0.412,0.000,0.030,0.660,0.032,0.167,0.125,0.317,0.735,0.070,0.000,0.055,0.049,0.000,0.000,0.077
model.000.25.pdb,0.068,0.344,0.235,0.091,0.088,0.525,0.048,0.096,0.586,0.227,0.215,0.038,0.094,0.673,0.139,0.062,0.147,0.240,0.128,0.774,0.058,0.603,0.203,0.085,0.179,0.093,0.067,0.143,0.081,0.059
