 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.286,0.246,0.000,0.580,0.379,0.000,0.302,0.397,0.215,0.000,0.154,0.047,0.169,0.274,0.145,0.255,0.000,0.000,0.000,0.000,0.237,0.436,0.350,0.011,0.024,0.000,0.011,0.000,0.400,0.298
model.000.01.pdb,0.000,0.079,0.554,0.000,0.000,0.292,0.077,0.000,0.212,0.377,0.267,0.046,0.000,0.053,0.014,0.000,0.298,0.500,0.544,0.571,0.156,0.000,0.000,0.338,0.158,0.229,0.348,0.390,0.000,0.027
model.000.02.pdb,0.093,0.540,0.012,0.389,0.288,0.000,0.161,0.328,0.103,0.000,0.060,0.000,0.032,0.562,0.218,0.204,0.000,0.000,0.012,0.000,0.408,0.271,0.242,0.012,0.000,0.000,0.011,0.000,0.237,0.667
model.000.03.pdb,0.222,0.058,0.114,0.127,0.075,0.154,0.743,0.074,0.651,0.042,0.558,0.054,0.173,0.044,0.000,0.000,0.300,0.042,0.039,0.172,0.250,0.076,0.058,0.051,0.082,0.100,0.135,0.091,0.045,0.082
model.000.04.pdb,0.016,0.013,0.536,0.000,0.000,0.509,0.169,0.000,0.317,0.317,0.339,0.117,0.062,0.000,0.000,0.000,0.659,0.361,0.359,0.617,0.106,0.000,0.000,0.324,0.225,0.308,0.460,0.191,0.000,0.000
model.000.05.pdb,0.400,0.145,0.000,0.550,0.593,0.078,0.221,0.667,0.148,0.054,0.099,0.209,0.361,0.163,0.149,0.317,0.036,0.032,0.000,0.000,0.130,0.661,0.638,0.051,0.148,0.076,0.039,0.000,0.625,0.158
model.000.06.pdb,0.245,0.039,0.000,0.400,0.660,0.080,0.063,0.681,0.041,0.110,0.000,0.250,0.288,0.041,0.150,0.367,0.000,0.066,0.000,0.000,0.076,0.674,0.717,0.073,0.181,0.122,0.023,0.000,0.630,0.059
model.000.07.pdb,0.025,0.088,0.576,0.043,0.000,0.365,0.024,0.021,0.090,0.464,0.134,0.133,0.048,0.066,0.011,0.012,0.230,0.485,0.667,0.424,0.110,0.010,0.031,0.459,0.221,0.304,0.486,0.194,0.011,0.034
model.000.08.pdb,0.058,0.028,0.345,0.000,0.000,0.271,0.271,0.000,0.449,0.190,0.489,0.000,0.070,0.014,0.000,0.000,0.548,0.190,0.234,0.478,0.161,0.000,0.000,0.171,0.082,0.149,0.235,0.371,0.000,0.000
model.000.09.pdb,0.370,0.174,0.000,0.717,0.509,0.037,0.211,0.528,0.162,0.025,0.103,0.175,0.302,0.197,0.127,0.302,0.014,0.000,0.000,0.000,0.123,0.519,0.446,0.000,0.101,0.024,0.000,0.000,0.510,0.213
model.000.10.pdb,0.059,0.731,0.056,0.257,0.187,0.011,0.130,0.216,0.143,0.011,0.105,0.000,0.026,0.692,0.250,0.130,0.025,0.034,0.091,0.024,0.439,0.173,0.154,0.042,0.011,0.000,0.020,0.083,0.147,0.694
model.000.11.pdb,0.062,0.000,0.211,0.024,0.132,0.348,0.014,0.130,0.012,0.413,0.000,0.352,0.210,0.012,0.203,0.103,0.162,0.328,0.177,0.139,0.000,0.104,0.145,0.455,0.632,0.625,0.420,0.000,0.107,0.026
model.000.12.pdb,0.022,0.066,0.373,0.000,0.000,0.218,0.060,0.000,0.189,0.241,0.229,0.085,0.019,0.033,0.000,0.000,0.390,0.264,0.340,0.463,0.188,0.000,0.000,0.194,0.092,0.150,0.188,0.600,0.000,0.018
model.000.13.pdb,0.226,0.107,0.000,0.500,0.708,0.076,0.109,0.660,0.066,0.090,0.027,0.232,0.268,0.125,0.177,0.392,0.000,0.062,0.000,0.000,0.103,0.723,0.729,0.070,0.171,0.115,0.011,0.000,0.681,0.134
model.000.14.pdb,0.000,0.034,0.590,0.034,0.000,0.382,0.096,0.011,0.169,0.382,0.194,0.068,0.026,0.023,0.000,0.013,0.312,0.424,0.556,0.500,0.105,0.000,0.022,0.443,0.210,0.297,0.451,0.175,0.011,0.012
model.000.15.pdb,0.302,0.192,0.022,0.735,0.564,0.047,0.154,0.554,0.090,0.035,0.038,0.141,0.230,0.214,0.116,0.293,0.000,0.011,0.011,0.000,0.179,0.604,0.582,0.067,0.107,0.022,0.054,0.000,0.566,0.212
model.000.16.pdb,0.381,0.000,0.052,0.213,0.364,0.200,0.085,0.310,0.072,0.099,0.045,0.512,0.561,0.000,0.100,0.185,0.097,0.083,0.025,0.029,0.015,0.370,0.382,0.076,0.302,0.194,0.087,0.000,0.385,0.000
model.000.17.pdb,0.366,0.156,0.000,0.674,0.460,0.013,0.240,0.451,0.161,0.013,0.097,0.071,0.216,0.180,0.085,0.265,0.000,0.000,0.000,0.000,0.138,0.469,0.423,0.012,0.053,0.013,0.012,0.000,0.429,0.196
model.000.18.pdb,0.000,0.117,0.596,0.000,0.000,0.294,0.042,0.000,0.167,0.313,0.212,0.029,0.014,0.091,0.000,0.000,0.238,0.443,0.673,0.558,0.147,0.000,0.000,0.319,0.108,0.169,0.329,0.271,0.000,0.053
model.000.19.pdb,0.051,0.020,0.500,0.054,0.065,0.545,0.073,0.053,0.140,0.457,0.146,0.178,0.086,0.010,0.125,0.086,0.353,0.437,0.309,0.357,0.070,0.032,0.075,0.627,0.472,0.625,0.734,0.056,0.032,0.022
model.000.20.pdb,0.113,0.000,0.478,0.092,0.103,0.678,0.090,0.128,0.145,0.375,0.152,0.407,0.269,0.000,0.000,0.037,0.391,0.338,0.304,0.394,0.047,0.118,0.155,0.395,0.537,0.554,0.588,0.059,0.134,0.000
model.000.21.pdb,0.170,0.356,0.012,0.592,0.436,0.000,0.172,0.481,0.147,0.012,0.088,0.048,0.079,0.368,0.148,0.333,0.014,0.000,0.000,0.000,0.309,0.418,0.404,0.000,0.036,0.012,0.000,0.019,0.407,0.377
model.000.22.pdb,0.310,0.160,0.000,0.586,0.661,0.091,0.139,0.679,0.095,0.067,0.048,0.250,0.344,0.165,0.183,0.344,0.024,0.032,0.000,0.000,0.132,0.704,0.679,0.051,0.176,0.101,0.029,0.000,0.667,0.176
model.000.23.pdb,0.013,0.076,0.465,0.054,0.010,0.347,0.012,0.053,0.066,0.530,0.107,0.133,0.048,0.066,0.047,0.024,0.167,0.554,0.591,0.343,0.096,0.021,0.053,0.521,0.280,0.355,0.507,0.104,0.033,0.034
model.000.24.pdb,0.000,0.207,0.210,0.015,0.000,0.091,0.160,0.000,0.308,0.143,0.391,0.000,0.000,0.153,0.000,0.000,0.216,0.143,0.188,0.275,0.476,0.000,0.000,0.097,0.000,0.042,0.080,0.552,0.000,0.167
model.000.25.pdb,0.083,0.000,0.443,0.022,0.067,0.719,0.077,0.067,0.133,0.556,0.139,0.344,0.217,0.000,0.075,0.037,0.375,0.441,0.308,0.358,0.048,0.044,0.079,0.544,0.672,0.754,0.698,0.060,0.057,0.000
model.000.26.pdb,0.019,0.177,0.000,0.291,0.440,0.014,0.017,0.377,0.000,0.087,0.000,0.035,0.034,0.203,0.575,0.605,0.000,0.087,0.013,0.000,0.016,0.365,0.352,0.123,0.097,0.100,0.037,0.000,0.380,0.179
model.000.27.pdb,0.015,0.545,0.125,0.078,0.050,0.036,0.141,0.062,0.203,0.036,0.197,0.000,0.014,0.482,0.056,0.000,0.069,0.074,0.182,0.111,0.510,0.051,0.037,0.044,0.000,0.011,0.055,0.250,0.025,0.393
model.000.28.pdb,0.500,0.031,0.014,0.208,0.140,0.062,0.500,0.119,0.362,0.000,0.277,0.156,0.385,0.032,0.000,0.000,0.137,0.000,0.000,0.017,0.094,0.164,0.119,0.000,0.075,0.029,0.041,0.000,0.127,0.054
model.000.29.pdb,0.125,0.091,0.132,0.061,0.029,0.138,0.500,0.029,0.707,0.057,0.610,0.018,0.111,0.061,0.000,0.000,0.306,0.057,0.054,0.175,0.280,0.029,0.029,0.066,0.068,0.086,0.122,0.146,0.015,0.083
