 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.576,0.122,0.128,0.427,0.232,0.057,0.127,0.122,0.037,0.656,0.030,0.060,0.000,0.652,0.089,0.494,0.766,0.033,0.034,0.169,0.118,0.025,0.382,0.135,0.450,0.457,0.111,0.064,0.033,0.115
model.000.01.pdb,0.288,0.000,0.000,0.141,0.282,0.000,0.082,0.177,0.281,0.297,0.165,0.000,0.131,0.269,0.048,0.137,0.287,0.051,0.079,0.028,0.000,0.000,0.448,0.000,0.178,0.122,0.000,0.084,0.076,0.242
model.000.02.pdb,0.048,0.518,0.473,0.083,0.000,0.382,0.217,0.031,0.015,0.047,0.132,0.521,0.033,0.081,0.302,0.133,0.090,0.167,0.188,0.314,0.580,0.548,0.000,0.441,0.124,0.103,0.585,0.183,0.145,0.000
model.000.03.pdb,0.092,0.356,0.333,0.036,0.000,0.420,0.545,0.292,0.348,0.049,0.141,0.214,0.450,0.086,0.604,0.032,0.057,0.180,0.315,0.265,0.298,0.017,0.014,0.455,0.011,0.038,0.339,0.197,0.233,0.000
model.000.04.pdb,0.536,0.096,0.112,0.493,0.338,0.044,0.058,0.104,0.049,0.612,0.040,0.022,0.025,0.609,0.075,0.579,0.643,0.033,0.033,0.090,0.054,0.025,0.412,0.096,0.573,0.465,0.085,0.062,0.043,0.254
model.000.05.pdb,0.025,0.386,0.364,0.049,0.000,0.321,0.081,0.000,0.000,0.050,0.159,0.489,0.000,0.024,0.169,0.116,0.034,0.203,0.186,0.151,0.377,0.686,0.000,0.295,0.146,0.127,0.418,0.200,0.177,0.000
model.000.06.pdb,0.046,0.692,0.615,0.033,0.000,0.580,0.288,0.061,0.045,0.033,0.236,0.462,0.082,0.079,0.466,0.061,0.064,0.311,0.317,0.400,0.640,0.283,0.000,0.630,0.051,0.047,0.611,0.279,0.281,0.000
model.000.07.pdb,0.557,0.136,0.158,0.225,0.150,0.092,0.250,0.298,0.121,0.492,0.000,0.053,0.129,0.538,0.187,0.267,0.507,0.012,0.000,0.298,0.132,0.000,0.393,0.179,0.259,0.274,0.152,0.011,0.000,0.054
model.000.08.pdb,0.037,0.500,0.453,0.036,0.000,0.500,0.190,0.050,0.086,0.049,0.390,0.408,0.093,0.035,0.393,0.043,0.022,0.521,0.565,0.125,0.364,0.173,0.000,0.373,0.043,0.079,0.379,0.509,0.442,0.000
model.000.09.pdb,0.037,0.688,0.674,0.024,0.000,0.636,0.353,0.068,0.033,0.049,0.123,0.568,0.073,0.060,0.472,0.065,0.057,0.177,0.220,0.432,0.705,0.298,0.000,0.688,0.055,0.065,0.739,0.176,0.154,0.000
