 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.113,0.000,0.026,0.078,0.000,0.016,0.472,0.000,0.421,0.057,0.193,0.182,0.537,0.164,0.113,0.000,0.300,0.000,0.208,0.333,0.545,0.047,0.000,0.000,0.319,0.036,0.164,0.000,0.667
model.000.01.pdb,0.113,1.000,0.000,0.244,0.159,0.138,0.000,0.143,0.119,0.123,0.389,0.000,0.012,0.051,0.078,0.625,0.000,0.077,0.000,0.627,0.221,0.087,0.200,0.276,0.305,0.125,0.000,0.000,0.000,0.233
model.000.02.pdb,0.000,0.000,1.000,0.060,0.106,0.123,0.762,0.000,0.075,0.016,0.000,0.411,0.226,0.104,0.190,0.000,0.625,0.118,0.480,0.000,0.042,0.145,0.087,0.000,0.000,0.058,0.500,0.389,0.367,0.000
model.000.03.pdb,0.026,0.244,0.060,1.000,0.609,0.521,0.058,0.013,0.493,0.123,0.091,0.067,0.033,0.071,0.034,0.101,0.108,0.033,0.011,0.195,0.243,0.079,0.746,0.203,0.036,0.233,0.075,0.045,0.254,0.051
model.000.04.pdb,0.078,0.159,0.106,0.609,1.000,0.412,0.103,0.049,0.403,0.225,0.035,0.174,0.077,0.185,0.032,0.070,0.130,0.089,0.043,0.141,0.347,0.188,0.694,0.128,0.034,0.357,0.152,0.128,0.271,0.073
model.000.05.pdb,0.000,0.138,0.123,0.521,0.412,1.000,0.107,0.012,0.641,0.000,0.147,0.089,0.033,0.033,0.044,0.156,0.200,0.033,0.134,0.119,0.056,0.021,0.526,0.269,0.100,0.095,0.100,0.080,0.365,0.000
model.000.06.pdb,0.016,0.000,0.762,0.058,0.103,0.107,1.000,0.048,0.060,0.015,0.000,0.421,0.322,0.134,0.262,0.000,0.489,0.182,0.434,0.000,0.013,0.174,0.062,0.000,0.000,0.027,0.578,0.510,0.278,0.000
model.000.07.pdb,0.472,0.143,0.000,0.013,0.049,0.012,0.048,1.000,0.026,0.239,0.180,0.246,0.308,0.435,0.314,0.170,0.000,0.545,0.000,0.175,0.155,0.420,0.022,0.018,0.089,0.182,0.070,0.241,0.000,0.450
model.000.08.pdb,0.000,0.119,0.075,0.493,0.403,0.641,0.060,0.026,1.000,0.013,0.141,0.057,0.047,0.035,0.060,0.120,0.129,0.047,0.128,0.099,0.060,0.033,0.541,0.270,0.064,0.087,0.025,0.023,0.306,0.000
model.000.09.pdb,0.421,0.123,0.016,0.123,0.225,0.000,0.015,0.239,0.013,1.000,0.000,0.200,0.095,0.489,0.030,0.033,0.000,0.190,0.000,0.172,0.619,0.469,0.192,0.000,0.000,0.650,0.088,0.133,0.017,0.405
model.000.10.pdb,0.057,0.389,0.000,0.091,0.035,0.147,0.000,0.180,0.141,0.000,1.000,0.014,0.076,0.030,0.148,0.512,0.000,0.109,0.015,0.273,0.000,0.042,0.080,0.386,0.524,0.000,0.000,0.014,0.000,0.089
model.000.11.pdb,0.193,0.000,0.411,0.067,0.174,0.089,0.421,0.246,0.057,0.200,0.014,1.000,0.431,0.446,0.262,0.000,0.263,0.383,0.209,0.012,0.171,0.458,0.126,0.000,0.000,0.231,0.551,0.673,0.175,0.141
model.000.12.pdb,0.182,0.012,0.226,0.033,0.077,0.033,0.322,0.308,0.047,0.095,0.076,0.431,1.000,0.300,0.612,0.014,0.095,0.538,0.219,0.026,0.053,0.339,0.051,0.000,0.043,0.069,0.327,0.519,0.014,0.167
model.000.13.pdb,0.537,0.051,0.104,0.071,0.185,0.033,0.134,0.435,0.035,0.489,0.030,0.446,0.300,1.000,0.203,0.059,0.031,0.418,0.013,0.116,0.400,0.761,0.146,0.000,0.000,0.471,0.224,0.375,0.045,0.417
model.000.14.pdb,0.164,0.078,0.190,0.034,0.032,0.044,0.262,0.314,0.060,0.030,0.148,0.262,0.612,0.203,1.000,0.090,0.115,0.519,0.222,0.068,0.013,0.224,0.040,0.000,0.091,0.013,0.180,0.279,0.014,0.150
model.000.15.pdb,0.113,0.625,0.000,0.101,0.070,0.156,0.000,0.170,0.120,0.033,0.512,0.000,0.014,0.059,0.090,1.000,0.000,0.088,0.000,0.553,0.058,0.069,0.077,0.362,0.396,0.044,0.000,0.014,0.000,0.143
model.000.16.pdb,0.000,0.000,0.625,0.108,0.130,0.200,0.489,0.000,0.129,0.000,0.000,0.263,0.095,0.031,0.115,0.000,1.000,0.062,0.457,0.000,0.030,0.043,0.120,0.000,0.000,0.048,0.292,0.193,0.500,0.000
model.000.17.pdb,0.300,0.077,0.118,0.033,0.089,0.033,0.182,0.545,0.047,0.190,0.109,0.383,0.538,0.418,0.519,0.088,0.062,1.000,0.099,0.097,0.129,0.407,0.061,0.000,0.058,0.149,0.197,0.386,0.000,0.321
model.000.18.pdb,0.000,0.000,0.480,0.011,0.043,0.134,0.434,0.000,0.128,0.000,0.015,0.209,0.219,0.013,0.222,0.000,0.457,0.099,1.000,0.000,0.000,0.038,0.052,0.030,0.044,0.000,0.203,0.203,0.255,0.000
