 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.911,0.292,0.093,0.593,0.569,0.054,0.027,0.120,0.696,0.078,0.032,0.036,0.203,0.033,0.562,0.089,0.239,0.417,0.025,0.265,0.011,0.394,0.125,0.301,0.023,0.347,0.063,0.063,0.113,0.093
model.000.01.pdb,0.103,0.000,0.729,0.122,0.085,0.509,0.123,0.608,0.104,0.000,0.393,0.442,0.000,0.292,0.040,0.042,0.000,0.096,0.479,0.087,0.037,0.209,0.000,0.066,0.368,0.024,0.304,0.659,0.560,0.844
model.000.02.pdb,0.099,0.000,0.812,0.115,0.093,0.364,0.062,0.509,0.134,0.000,0.328,0.756,0.035,0.222,0.049,0.013,0.000,0.159,0.293,0.097,0.023,0.269,0.000,0.098,0.224,0.034,0.540,0.638,0.439,0.642
model.000.03.pdb,0.064,0.353,0.000,0.045,0.141,0.090,0.020,0.000,0.094,0.735,0.075,0.000,0.127,0.127,0.139,0.442,0.311,0.099,0.018,0.000,0.392,0.000,0.043,0.151,0.102,0.217,0.000,0.000,0.000,0.000
model.000.04.pdb,0.521,0.212,0.140,0.324,0.746,0.041,0.000,0.115,0.635,0.145,0.031,0.111,0.320,0.042,0.553,0.071,0.338,0.631,0.012,0.111,0.053,0.433,0.027,0.556,0.011,0.554,0.189,0.128,0.069,0.114
model.000.05.pdb,0.077,0.000,0.417,0.104,0.061,0.692,0.222,0.448,0.069,0.042,0.642,0.242,0.024,0.536,0.040,0.116,0.000,0.045,0.738,0.116,0.132,0.092,0.000,0.065,0.538,0.023,0.154,0.389,0.600,0.545
model.000.06.pdb,0.547,0.181,0.132,0.792,0.364,0.099,0.098,0.214,0.535,0.014,0.023,0.083,0.101,0.024,0.309,0.040,0.071,0.205,0.042,0.444,0.000,0.556,0.123,0.149,0.066,0.187,0.118,0.101,0.125,0.162
model.000.07.pdb,0.475,0.368,0.050,0.280,0.653,0.019,0.012,0.020,0.524,0.190,0.049,0.032,0.413,0.060,0.838,0.141,0.424,0.527,0.011,0.078,0.128,0.184,0.137,0.566,0.010,0.521,0.067,0.044,0.042,0.019
model.000.08.pdb,0.307,0.867,0.000,0.250,0.300,0.011,0.082,0.000,0.271,0.423,0.012,0.000,0.117,0.062,0.400,0.328,0.321,0.177,0.000,0.149,0.178,0.064,0.312,0.193,0.039,0.275,0.000,0.000,0.013,0.000
model.000.09.pdb,0.070,0.083,0.179,0.129,0.032,0.547,0.538,0.368,0.085,0.133,0.286,0.076,0.000,0.356,0.031,0.224,0.000,0.024,0.340,0.315,0.111,0.085,0.140,0.033,0.682,0.025,0.030,0.131,0.423,0.317
model.000.10.pdb,0.040,0.035,0.286,0.034,0.048,0.576,0.246,0.328,0.056,0.129,0.704,0.206,0.058,0.784,0.038,0.224,0.013,0.043,0.592,0.108,0.230,0.035,0.015,0.072,0.574,0.033,0.159,0.231,0.393,0.343
