 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.012,0.298,0.500,0.000,0.085,0.226,0.013,0.055,0.000,0.014,0.209,0.242,0.000,0.043,0.000,0.000,0.524,0.242,0.241,0.155,0.133,0.095,0.135,0.101,0.000,0.238,0.283,0.015,0.047,0.000
model.000.01.pdb,0.092,0.263,0.188,0.000,0.024,0.276,0.210,0.011,0.072,0.619,0.234,0.364,0.115,0.105,0.538,0.526,0.016,0.364,0.094,0.569,0.025,0.023,0.000,0.000,0.211,0.357,0.179,0.117,0.074,0.164
model.000.02.pdb,0.378,0.083,0.159,0.130,0.683,0.022,0.205,0.487,0.177,0.000,0.032,0.011,0.115,0.462,0.000,0.000,0.286,0.106,0.000,0.042,0.672,0.535,0.507,0.022,0.100,0.080,0.104,0.075,0.452,0.098
model.000.03.pdb,0.010,0.132,0.111,0.304,0.031,0.275,0.000,0.080,0.114,0.139,0.431,0.236,0.108,0.019,0.104,0.108,0.086,0.060,0.647,0.093,0.043,0.095,0.091,0.600,0.107,0.098,0.067,0.306,0.052,0.181
model.000.04.pdb,0.179,0.062,0.075,0.000,0.037,0.094,0.340,0.034,0.111,0.306,0.087,0.109,0.164,0.197,0.366,0.421,0.018,0.203,0.031,0.407,0.013,0.012,0.000,0.000,0.182,0.161,0.088,0.086,0.153,0.175
model.000.05.pdb,0.021,0.130,0.110,0.194,0.030,0.254,0.000,0.079,0.072,0.153,0.403,0.216,0.051,0.028,0.087,0.106,0.100,0.059,0.635,0.092,0.077,0.082,0.198,0.561,0.091,0.096,0.080,0.262,0.074,0.132
model.000.06.pdb,0.351,0.022,0.032,0.176,0.521,0.022,0.171,0.533,0.218,0.023,0.031,0.011,0.141,0.398,0.000,0.000,0.078,0.021,0.011,0.010,0.576,0.657,0.585,0.105,0.111,0.010,0.012,0.100,0.421,0.150
model.000.07.pdb,0.102,0.755,0.579,0.000,0.098,0.571,0.171,0.009,0.000,0.367,0.409,0.712,0.012,0.090,0.213,0.200,0.246,0.745,0.235,0.649,0.043,0.040,0.000,0.048,0.078,0.800,0.600,0.052,0.098,0.049
model.000.08.pdb,0.054,0.558,0.578,0.000,0.079,0.278,0.111,0.000,0.000,0.125,0.175,0.400,0.000,0.059,0.038,0.039,0.390,0.489,0.140,0.364,0.026,0.024,0.000,0.015,0.016,0.511,0.564,0.016,0.051,0.000
model.000.09.pdb,0.406,0.097,0.153,0.082,0.621,0.025,0.302,0.365,0.157,0.027,0.012,0.025,0.103,0.457,0.000,0.000,0.278,0.108,0.000,0.036,0.579,0.406,0.309,0.013,0.101,0.092,0.123,0.057,0.446,0.099
model.000.10.pdb,0.120,0.708,0.564,0.000,0.102,0.585,0.181,0.020,0.000,0.368,0.369,0.700,0.013,0.105,0.207,0.193,0.220,0.735,0.212,0.667,0.057,0.031,0.000,0.024,0.068,0.792,0.583,0.055,0.102,0.038
model.000.11.pdb,0.627,0.032,0.097,0.090,0.527,0.010,0.423,0.538,0.282,0.022,0.029,0.010,0.160,0.754,0.012,0.024,0.189,0.052,0.000,0.060,0.580,0.468,0.385,0.010,0.159,0.041,0.045,0.081,0.569,0.128
model.000.12.pdb,0.056,0.049,0.030,0.041,0.000,0.138,0.136,0.024,0.119,0.429,0.183,0.117,0.200,0.061,0.677,0.667,0.000,0.117,0.088,0.286,0.000,0.012,0.000,0.031,0.298,0.133,0.000,0.180,0.026,0.260
model.000.13.pdb,0.105,0.585,0.443,0.060,0.065,0.623,0.176,0.019,0.012,0.481,0.444,0.706,0.039,0.103,0.263,0.273,0.121,0.611,0.281,0.586,0.044,0.052,0.000,0.089,0.110,0.725,0.472,0.113,0.100,0.092
model.000.14.pdb,0.338,0.035,0.045,0.154,0.515,0.023,0.182,0.507,0.184,0.024,0.033,0.011,0.091,0.423,0.000,0.000,0.083,0.034,0.024,0.011,0.547,0.683,0.581,0.071,0.090,0.022,0.025,0.064,0.431,0.101
model.000.15.pdb,0.107,0.640,0.536,0.000,0.078,0.527,0.164,0.020,0.000,0.444,0.348,0.667,0.026,0.094,0.273,0.259,0.200,0.667,0.194,0.667,0.045,0.031,0.000,0.012,0.113,0.755,0.520,0.069,0.078,0.080
model.000.16.pdb,0.000,0.177,0.100,0.200,0.011,0.339,0.000,0.033,0.027,0.232,0.455,0.246,0.062,0.000,0.151,0.180,0.050,0.101,0.690,0.125,0.012,0.034,0.051,0.471,0.094,0.132,0.081,0.308,0.011,0.143
model.000.17.pdb,0.583,0.050,0.100,0.092,0.523,0.036,0.500,0.342,0.211,0.039,0.034,0.036,0.111,0.698,0.014,0.014,0.138,0.115,0.000,0.122,0.418,0.378,0.253,0.012,0.110,0.073,0.099,0.068,0.650,0.078
model.000.18.pdb,0.068,0.766,0.611,0.000,0.065,0.604,0.117,0.010,0.000,0.339,0.406,0.755,0.013,0.060,0.203,0.190,0.237,0.686,0.246,0.569,0.044,0.031,0.000,0.049,0.067,0.776,0.571,0.054,0.054,0.038
model.000.19.pdb,0.134,0.783,0.623,0.000,0.128,0.500,0.197,0.030,0.000,0.300,0.309,0.635,0.000,0.117,0.148,0.133,0.241,0.771,0.159,0.607,0.069,0.053,0.011,0.024,0.026,0.755,0.689,0.027,0.115,0.000
model.000.20.pdb,0.472,0.000,0.021,0.155,0.467,0.000,0.307,0.581,0.366,0.022,0.020,0.000,0.197,0.532,0.012,0.013,0.076,0.010,0.033,0.030,0.493,0.468,0.400,0.066,0.165,0.010,0.000,0.111,0.447,0.133
