 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.000,0.481,0.000,0.043,0.176,0.000,0.226,0.042,0.000,0.274,0.643,0.130,0.200,0.043,0.015,0.000,0.164,0.204,0.000,0.083,0.136,0.000,0.096,0.075,0.053,0.558,0.426,0.161,0.283
model.000.01.pdb,0.100,0.072,0.172,0.172,0.033,0.393,0.600,0.396,0.114,0.049,0.203,0.098,0.000,0.188,0.033,0.117,0.000,0.012,0.260,0.426,0.013,0.123,0.205,0.023,0.429,0.013,0.016,0.121,0.400,0.339
model.000.02.pdb,0.390,0.148,0.146,0.205,0.592,0.021,0.000,0.094,0.463,0.137,0.021,0.178,0.439,0.022,0.481,0.062,0.431,0.672,0.000,0.062,0.044,0.333,0.029,0.543,0.000,0.516,0.273,0.105,0.035,0.080
model.000.03.pdb,0.010,0.128,0.127,0.000,0.038,0.260,0.077,0.100,0.028,0.279,0.400,0.110,0.111,0.429,0.058,0.328,0.114,0.043,0.283,0.013,0.579,0.000,0.015,0.096,0.217,0.070,0.097,0.113,0.120,0.127
model.000.04.pdb,0.200,0.129,0.044,0.340,0.059,0.156,0.444,0.228,0.205,0.034,0.058,0.033,0.000,0.059,0.071,0.086,0.000,0.000,0.054,0.750,0.000,0.232,0.256,0.000,0.200,0.000,0.017,0.000,0.158,0.092
model.000.05.pdb,0.020,0.085,0.125,0.000,0.038,0.240,0.076,0.085,0.027,0.179,0.438,0.123,0.167,0.379,0.058,0.281,0.039,0.077,0.258,0.000,0.542,0.000,0.000,0.095,0.214,0.057,0.127,0.096,0.133,0.125
model.000.06.pdb,0.362,0.203,0.043,0.215,0.554,0.010,0.000,0.022,0.400,0.181,0.000,0.035,0.590,0.021,0.526,0.086,0.466,0.552,0.012,0.048,0.141,0.190,0.028,0.642,0.011,0.650,0.075,0.024,0.034,0.011
model.000.07.pdb,0.109,0.000,0.561,0.141,0.069,0.586,0.228,0.796,0.109,0.013,0.422,0.421,0.000,0.324,0.019,0.066,0.000,0.054,0.510,0.209,0.047,0.208,0.000,0.040,0.474,0.011,0.274,0.519,0.615,0.816
model.000.08.pdb,0.064,0.000,0.522,0.077,0.035,0.281,0.041,0.500,0.081,0.000,0.200,0.590,0.000,0.145,0.000,0.016,0.000,0.040,0.234,0.088,0.014,0.193,0.000,0.024,0.161,0.000,0.429,0.538,0.354,0.556
model.000.09.pdb,0.397,0.141,0.155,0.281,0.507,0.024,0.000,0.095,0.458,0.092,0.012,0.156,0.297,0.012,0.397,0.057,0.224,0.636,0.014,0.088,0.012,0.429,0.034,0.412,0.013,0.466,0.263,0.125,0.041,0.093
model.000.10.pdb,0.126,0.000,0.545,0.164,0.095,0.571,0.222,0.787,0.125,0.014,0.403,0.375,0.000,0.303,0.029,0.069,0.000,0.057,0.490,0.203,0.024,0.221,0.000,0.031,0.455,0.011,0.250,0.500,0.667,0.809
model.000.11.pdb,0.652,0.266,0.086,0.403,0.622,0.010,0.025,0.053,0.722,0.071,0.020,0.107,0.360,0.020,0.635,0.069,0.324,0.580,0.000,0.192,0.020,0.356,0.097,0.456,0.000,0.444,0.182,0.046,0.032,0.031
model.000.12.pdb,0.053,0.138,0.031,0.136,0.024,0.228,0.655,0.138,0.071,0.120,0.113,0.000,0.000,0.133,0.061,0.157,0.000,0.000,0.122,0.439,0.046,0.066,0.364,0.013,0.319,0.000,0.000,0.000,0.148,0.098
model.000.13.pdb,0.124,0.012,0.426,0.160,0.082,0.698,0.259,0.623,0.111,0.056,0.435,0.274,0.000,0.375,0.029,0.129,0.000,0.044,0.500,0.215,0.086,0.164,0.000,0.041,0.608,0.011,0.149,0.375,0.608,0.642
model.000.14.pdb,0.351,0.154,0.058,0.197,0.549,0.011,0.000,0.034,0.407,0.143,0.000,0.037,0.559,0.022,0.521,0.051,0.481,0.547,0.013,0.051,0.095,0.236,0.000,0.694,0.012,0.709,0.080,0.025,0.049,0.022
model.000.15.pdb,0.114,0.000,0.491,0.149,0.072,0.600,0.294,0.750,0.102,0.014,0.381,0.351,0.000,0.284,0.029,0.069,0.000,0.045,0.431,0.242,0.024,0.186,0.033,0.031,0.481,0.011,0.210,0.442,0.633,0.735
model.000.16.pdb,0.000,0.056,0.118,0.000,0.011,0.339,0.118,0.136,0.010,0.182,0.418,0.097,0.085,0.453,0.011,0.333,0.000,0.012,0.362,0.015,0.453,0.000,0.000,0.047,0.315,0.000,0.082,0.138,0.164,0.169
model.000.17.pdb,0.613,0.194,0.074,0.500,0.472,0.023,0.015,0.117,0.667,0.086,0.000,0.068,0.275,0.023,0.427,0.053,0.267,0.397,0.000,0.295,0.011,0.491,0.048,0.365,0.012,0.452,0.132,0.027,0.079,0.061
model.000.18.pdb,0.076,0.000,0.593,0.103,0.050,0.589,0.218,0.667,0.079,0.014,0.467,0.444,0.000,0.338,0.019,0.068,0.000,0.044,0.510,0.147,0.048,0.167,0.000,0.031,0.446,0.000,0.288,0.583,0.653,0.830
model.000.19.pdb,0.140,0.000,0.604,0.181,0.095,0.492,0.158,0.787,0.137,0.000,0.359,0.426,0.012,0.246,0.040,0.041,0.000,0.081,0.431,0.167,0.012,0.258,0.000,0.053,0.379,0.023,0.271,0.562,0.569,0.848
model.000.20.pdb,0.500,0.347,0.010,0.342,0.560,0.000,0.013,0.010,0.512,0.160,0.020,0.023,0.456,0.000,0.662,0.098,0.426,0.472,0.000,0.139,0.088,0.215,0.134,0.474,0.000,0.507,0.073,0.023,0.011,0.010
model.000.21.pdb,0.139,0.101,0.000,0.027,0.263,0.000,0.000,0.000,0.163,0.200,0.013,0.000,0.500,0.000,0.276,0.062,0.500,0.232,0.000,0.000,0.200,0.000,0.000,0.379,0.000,0.356,0.000,0.000,0.000,0.000
model.000.22.pdb,0.012,0.043,0.106,0.000,0.034,0.101,0.000,0.043,0.011,0.069,0.250,0.121,0.213,0.175,0.033,0.121,0.033,0.066,0.151,0.000,0.370,0.000,0.000,0.048,0.046,0.056,0.105,0.068,0.030,0.058
model.000.23.pdb,0.091,0.000,0.511,0.127,0.047,0.396,0.106,0.667,0.093,0.000,0.259,0.432,0.000,0.180,0.011,0.016,0.000,0.013,0.372,0.145,0.014,0.169,0.000,0.024,0.320,0.014,0.271,0.488,0.435,0.614
model.000.24.pdb,0.122,0.068,0.197,0.215,0.054,0.390,0.500,0.444,0.133,0.030,0.191,0.127,0.000,0.159,0.042,0.092,0.000,0.000,0.241,0.479,0.026,0.167,0.163,0.011,0.345,0.000,0.062,0.150,0.370,0.339
