 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.190,0.585,0.000,0.177,0.231,0.000,0.013,0.232,0.042,0.000,0.651,0.280,0.195,0.000,0.312,0.065,0.224,0.068,0.000,0.069,0.659,0.520,0.149,0.222,0.396,0.080,0.094,0.129,0.125,0.091
model.000.01.pdb,0.065,0.073,0.224,0.711,0.064,0.134,0.393,0.171,0.444,0.393,0.103,0.478,0.102,0.295,0.155,0.000,0.032,0.281,0.043,0.421,0.185,0.096,0.473,0.094,0.182,0.371,0.069,0.627,0.033,0.031
model.000.02.pdb,0.080,0.250,0.068,0.298,0.090,0.074,0.188,0.036,0.293,0.103,0.263,0.300,0.029,0.041,0.067,0.012,0.093,0.491,0.045,0.418,0.370,0.328,0.114,0.288,0.531,0.464,0.050,0.250,0.034,0.021
model.000.03.pdb,0.073,0.000,0.636,0.081,0.034,0.737,0.471,0.053,0.308,0.478,0.000,0.018,0.043,0.380,0.000,0.056,0.036,0.180,0.465,0.291,0.000,0.000,0.060,0.000,0.015,0.230,0.088,0.197,0.120,0.047
model.000.04.pdb,0.207,0.099,0.221,0.472,0.122,0.100,0.303,0.324,0.197,0.362,0.118,0.380,0.239,0.404,0.283,0.000,0.021,0.064,0.088,0.139,0.182,0.052,0.822,0.000,0.082,0.103,0.068,0.615,0.044,0.052
model.000.05.pdb,0.103,0.000,0.538,0.339,0.077,0.396,0.596,0.130,0.357,0.727,0.014,0.179,0.104,0.638,0.048,0.000,0.044,0.159,0.268,0.274,0.071,0.000,0.362,0.000,0.041,0.221,0.081,0.558,0.057,0.021
model.000.06.pdb,0.409,0.037,0.283,0.075,0.284,0.224,0.212,0.400,0.043,0.237,0.000,0.000,0.355,0.345,0.069,0.095,0.108,0.000,0.333,0.013,0.014,0.000,0.188,0.000,0.000,0.013,0.224,0.164,0.328,0.250
model.000.07.pdb,0.612,0.181,0.165,0.036,0.549,0.117,0.080,0.338,0.035,0.073,0.118,0.000,0.573,0.141,0.085,0.263,0.372,0.011,0.239,0.034,0.101,0.071,0.110,0.067,0.073,0.080,0.451,0.069,0.625,0.467
model.000.08.pdb,0.047,0.053,0.194,0.302,0.034,0.193,0.351,0.025,0.628,0.273,0.031,0.176,0.031,0.145,0.000,0.013,0.047,0.574,0.083,0.780,0.078,0.075,0.123,0.170,0.228,0.638,0.063,0.271,0.024,0.034
model.000.09.pdb,0.085,0.057,0.229,0.350,0.095,0.212,0.391,0.057,0.708,0.302,0.053,0.200,0.087,0.169,0.014,0.023,0.110,0.536,0.116,0.809,0.110,0.077,0.164,0.138,0.206,0.854,0.130,0.299,0.065,0.072
