 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.071,0.312,0.012,0.038,0.151,0.062,0.084,0.047,0.050,0.294,0.098,0.047,0.079,0.328,0.067,0.118,0.134,0.484,0.115,0.011,0.677,0.036,0.132,0.103,0.108,0.114,0.246,0.096,0.120,0.098
model.000.01.pdb,0.039,0.023,0.377,0.340,0.106,0.471,0.580,0.068,0.074,0.149,0.386,0.418,0.044,0.164,0.078,0.024,0.048,0.050,0.462,0.105,0.126,0.462,0.065,0.635,0.000,0.015,0.087,0.333,0.553,0.411
model.000.02.pdb,0.012,0.011,0.242,0.230,0.069,0.756,0.407,0.025,0.027,0.246,0.317,0.281,0.014,0.242,0.043,0.011,0.045,0.086,0.379,0.073,0.159,0.702,0.045,0.508,0.000,0.000,0.162,0.292,0.453,0.339
model.000.03.pdb,0.426,0.262,0.111,0.055,0.000,0.000,0.000,0.413,0.277,0.000,0.000,0.102,0.055,0.000,0.077,0.420,0.000,0.076,0.000,0.268,0.076,0.000,0.000,0.000,0.611,0.125,0.107,0.015,0.000,0.000
model.000.04.pdb,0.118,0.458,0.000,0.036,0.023,0.111,0.044,0.057,0.048,0.438,0.044,0.022,0.012,0.500,0.000,0.100,0.013,0.571,0.083,0.042,0.638,0.123,0.000,0.099,0.132,0.038,0.452,0.033,0.086,0.033
model.000.05.pdb,0.171,0.022,0.562,0.521,0.172,0.242,0.588,0.176,0.210,0.026,0.350,0.538,0.123,0.067,0.183,0.117,0.063,0.036,0.345,0.211,0.075,0.322,0.062,0.500,0.014,0.095,0.000,0.367,0.364,0.397
model.000.06.pdb,0.012,0.107,0.041,0.028,0.288,0.099,0.139,0.013,0.013,0.270,0.206,0.125,0.156,0.328,0.143,0.048,0.283,0.318,0.234,0.000,0.507,0.068,0.278,0.173,0.042,0.061,0.164,0.203,0.226,0.188
model.000.07.pdb,0.159,0.647,0.000,0.033,0.056,0.032,0.020,0.111,0.105,0.222,0.020,0.010,0.094,0.235,0.034,0.191,0.061,0.395,0.010,0.082,0.429,0.043,0.060,0.019,0.240,0.156,0.311,0.020,0.011,0.010
model.000.08.pdb,0.224,0.333,0.014,0.000,0.154,0.000,0.013,0.270,0.210,0.039,0.025,0.013,0.217,0.053,0.145,0.410,0.155,0.147,0.000,0.117,0.205,0.000,0.172,0.000,0.460,0.302,0.132,0.079,0.000,0.066
model.000.09.pdb,0.226,0.024,0.533,0.264,0.408,0.109,0.500,0.298,0.353,0.000,0.596,0.682,0.367,0.028,0.512,0.250,0.298,0.013,0.469,0.127,0.044,0.091,0.292,0.397,0.047,0.212,0.000,0.551,0.327,0.562
model.000.10.pdb,0.318,0.043,0.569,0.625,0.159,0.188,0.410,0.250,0.290,0.024,0.303,0.491,0.164,0.012,0.226,0.197,0.075,0.034,0.239,0.358,0.050,0.239,0.074,0.333,0.054,0.121,0.000,0.299,0.231,0.303
model.000.11.pdb,0.122,0.011,0.490,0.480,0.188,0.368,0.708,0.141,0.169,0.039,0.464,0.528,0.104,0.066,0.143,0.087,0.079,0.036,0.436,0.192,0.086,0.386,0.078,0.600,0.000,0.077,0.013,0.431,0.490,0.491
model.000.12.pdb,0.310,0.265,0.095,0.000,0.190,0.000,0.042,0.396,0.353,0.000,0.071,0.072,0.314,0.000,0.226,0.509,0.173,0.067,0.029,0.096,0.106,0.000,0.192,0.025,0.457,0.465,0.092,0.152,0.000,0.103
model.000.13.pdb,0.073,0.378,0.011,0.044,0.171,0.089,0.074,0.031,0.032,0.351,0.121,0.052,0.093,0.403,0.082,0.092,0.158,0.551,0.138,0.019,0.754,0.065,0.156,0.113,0.106,0.084,0.324,0.108,0.116,0.097
model.000.14.pdb,0.236,0.026,0.356,0.135,0.525,0.000,0.314,0.320,0.419,0.000,0.426,0.375,0.639,0.000,0.676,0.333,0.395,0.000,0.280,0.075,0.012,0.000,0.350,0.237,0.073,0.375,0.000,0.478,0.173,0.457
model.000.15.pdb,0.222,0.000,0.372,0.118,0.513,0.000,0.300,0.280,0.372,0.000,0.413,0.391,0.541,0.000,0.719,0.321,0.378,0.000,0.265,0.094,0.024,0.000,0.368,0.224,0.036,0.359,0.000,0.500,0.157,0.444
model.000.16.pdb,0.000,0.026,0.068,0.089,0.000,0.548,0.095,0.000,0.000,0.426,0.078,0.046,0.000,0.388,0.000,0.000,0.000,0.194,0.138,0.057,0.173,0.500,0.000,0.190,0.000,0.000,0.354,0.094,0.212,0.045
model.000.17.pdb,0.064,0.011,0.357,0.233,0.226,0.418,0.547,0.080,0.086,0.159,0.491,0.421,0.121,0.209,0.143,0.061,0.115,0.101,0.612,0.036,0.161,0.339,0.113,0.760,0.000,0.061,0.083,0.431,0.689,0.439
model.000.18.pdb,0.393,0.023,0.340,0.500,0.092,0.106,0.203,0.310,0.315,0.000,0.149,0.333,0.095,0.000,0.136,0.242,0.033,0.012,0.121,0.519,0.011,0.156,0.016,0.169,0.131,0.102,0.014,0.164,0.076,0.132
model.000.19.pdb,0.086,0.010,0.421,0.274,0.421,0.317,0.642,0.132,0.157,0.076,0.706,0.483,0.254,0.117,0.305,0.108,0.304,0.082,0.714,0.070,0.128,0.235,0.298,0.788,0.000,0.119,0.025,0.600,0.558,0.642
model.000.20.pdb,0.110,0.464,0.012,0.051,0.012,0.132,0.047,0.035,0.037,0.419,0.034,0.035,0.000,0.435,0.000,0.080,0.013,0.583,0.036,0.044,0.514,0.160,0.000,0.055,0.079,0.040,0.458,0.011,0.037,0.034
model.000.21.pdb,0.126,0.588,0.022,0.060,0.011,0.094,0.043,0.067,0.034,0.319,0.054,0.032,0.011,0.280,0.012,0.085,0.025,0.457,0.033,0.097,0.398,0.093,0.012,0.051,0.171,0.024,0.348,0.010,0.046,0.032
model.000.22.pdb,0.125,0.449,0.000,0.013,0.000,0.090,0.000,0.023,0.012,0.261,0.000,0.000,0.000,0.222,0.000,0.056,0.000,0.382,0.000,0.146,0.286,0.089,0.000,0.000,0.141,0.013,0.393,0.000,0.000,0.000
model.000.23.pdb,0.439,0.136,0.136,0.217,0.000,0.013,0.038,0.379,0.271,0.000,0.013,0.111,0.058,0.000,0.060,0.323,0.000,0.024,0.013,0.686,0.010,0.040,0.000,0.024,0.304,0.078,0.000,0.025,0.000,0.013
model.000.24.pdb,0.375,0.208,0.167,0.046,0.273,0.000,0.134,0.415,0.489,0.014,0.152,0.172,0.447,0.027,0.347,0.620,0.192,0.095,0.090,0.080,0.092,0.000,0.189,0.093,0.308,0.641,0.075,0.242,0.045,0.169
model.000.25.pdb,0.077,0.011,0.426,0.293,0.185,0.436,0.694,0.093,0.100,0.141,0.509,0.464,0.119,0.171,0.159,0.060,0.113,0.073,0.569,0.073,0.146,0.404,0.111,0.745,0.000,0.060,0.082,0.448,0.638,0.509
model.000.26.pdb,0.014,0.012,0.241,0.182,0.047,0.568,0.460,0.029,0.031,0.183,0.327,0.241,0.000,0.241,0.016,0.013,0.035,0.099,0.429,0.054,0.179,0.458,0.034,0.580,0.000,0.000,0.113,0.298,0.523,0.327
model.000.27.pdb,0.596,0.164,0.193,0.119,0.133,0.000,0.088,0.587,0.581,0.000,0.088,0.177,0.269,0.000,0.255,0.756,0.111,0.068,0.044,0.274,0.045,0.000,0.070,0.053,0.404,0.378,0.061,0.136,0.015,0.104
model.000.28.pdb,0.118,0.400,0.023,0.075,0.114,0.071,0.068,0.033,0.048,0.314,0.106,0.057,0.036,0.329,0.037,0.076,0.111,0.571,0.123,0.053,0.638,0.034,0.095,0.111,0.075,0.038,0.286,0.067,0.114,0.068
model.000.29.pdb,0.463,0.219,0.161,0.029,0.200,0.000,0.099,0.481,0.500,0.027,0.130,0.167,0.321,0.027,0.308,0.694,0.185,0.078,0.056,0.153,0.078,0.000,0.140,0.063,0.346,0.467,0.057,0.179,0.014,0.130
