 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.404,0.037,0.242,0.044,0.138,0.032,0.274,0.380,0.034,0.346,0.014,0.556,0.446,0.646,0.270,0.027,0.111,0.446,0.082,0.081,0.270,0.714,0.094,0.000,0.000,0.322,0.423,0.538,0.059,0.340
model.000.01.pdb,0.500,0.136,0.000,0.086,0.157,0.000,0.000,0.214,0.000,0.625,0.000,0.100,0.068,0.419,0.016,0.075,0.000,0.145,0.000,0.192,0.550,0.347,0.130,0.000,0.000,0.538,0.037,0.069,0.000,0.472
model.000.02.pdb,0.207,0.000,0.350,0.101,0.226,0.124,0.383,0.259,0.080,0.194,0.027,0.796,0.441,0.456,0.235,0.013,0.233,0.349,0.169,0.024,0.167,0.467,0.160,0.000,0.000,0.224,0.560,0.647,0.169,0.154
model.000.03.pdb,0.000,0.037,0.262,0.382,0.394,0.500,0.197,0.015,0.492,0.029,0.014,0.151,0.025,0.068,0.013,0.027,0.373,0.025,0.234,0.026,0.096,0.037,0.400,0.092,0.000,0.147,0.121,0.096,0.674,0.000
model.000.04.pdb,0.232,0.000,0.311,0.078,0.172,0.076,0.390,0.309,0.044,0.217,0.014,0.642,0.527,0.464,0.297,0.000,0.141,0.500,0.123,0.025,0.186,0.500,0.113,0.000,0.000,0.227,0.571,0.660,0.087,0.194
model.000.05.pdb,0.000,0.114,0.127,0.565,0.569,0.571,0.065,0.014,0.541,0.074,0.087,0.145,0.024,0.108,0.025,0.083,0.177,0.050,0.065,0.092,0.153,0.074,0.612,0.175,0.041,0.209,0.132,0.078,0.389,0.000
model.000.06.pdb,0.127,0.157,0.159,0.011,0.000,0.034,0.190,0.250,0.024,0.015,0.259,0.176,0.426,0.136,0.689,0.203,0.100,0.426,0.210,0.086,0.013,0.143,0.010,0.047,0.207,0.014,0.111,0.169,0.000,0.117
model.000.07.pdb,0.000,0.081,0.164,0.500,0.507,0.576,0.115,0.013,0.623,0.054,0.081,0.108,0.047,0.087,0.060,0.064,0.200,0.023,0.101,0.060,0.128,0.070,0.592,0.197,0.025,0.178,0.123,0.073,0.379,0.000
model.000.08.pdb,0.333,0.000,0.224,0.011,0.120,0.011,0.281,0.370,0.024,0.280,0.015,0.560,0.531,0.553,0.321,0.000,0.067,0.531,0.090,0.042,0.194,0.592,0.065,0.000,0.000,0.220,0.388,0.574,0.015,0.275
model.000.09.pdb,0.486,0.145,0.000,0.096,0.164,0.000,0.000,0.222,0.013,0.647,0.018,0.148,0.081,0.477,0.031,0.070,0.000,0.175,0.000,0.222,0.610,0.400,0.152,0.000,0.000,0.561,0.053,0.082,0.000,0.500
model.000.10.pdb,0.000,0.000,0.650,0.012,0.048,0.104,0.619,0.000,0.081,0.000,0.000,0.281,0.228,0.030,0.190,0.000,0.553,0.129,0.659,0.000,0.000,0.074,0.044,0.017,0.000,0.000,0.312,0.302,0.245,0.000
model.000.11.pdb,0.102,0.167,0.101,0.022,0.000,0.056,0.130,0.214,0.047,0.000,0.340,0.137,0.356,0.114,0.519,0.213,0.045,0.356,0.200,0.068,0.000,0.122,0.010,0.077,0.304,0.000,0.090,0.162,0.000,0.094
model.000.12.pdb,0.259,0.000,0.317,0.055,0.148,0.065,0.421,0.315,0.022,0.200,0.028,0.654,0.537,0.500,0.302,0.013,0.143,0.456,0.141,0.038,0.155,0.536,0.092,0.000,0.000,0.194,0.551,0.783,0.104,0.197
model.000.13.pdb,0.028,0.257,0.037,0.645,0.507,0.425,0.012,0.000,0.456,0.164,0.127,0.070,0.000,0.087,0.011,0.107,0.068,0.000,0.036,0.205,0.333,0.070,0.662,0.274,0.051,0.303,0.051,0.011,0.194,0.068
model.000.14.pdb,0.022,0.404,0.000,0.119,0.081,0.149,0.000,0.020,0.143,0.000,0.432,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.386,0.034,0.000,0.103,0.576,0.375,0.000,0.000,0.000,0.000,0.020
model.000.15.pdb,0.235,0.000,0.321,0.034,0.129,0.022,0.382,0.294,0.035,0.218,0.015,0.723,0.560,0.490,0.351,0.000,0.155,0.500,0.152,0.013,0.149,0.558,0.085,0.000,0.000,0.190,0.449,0.674,0.062,0.172
model.000.16.pdb,0.154,0.179,0.076,0.011,0.000,0.047,0.106,0.260,0.024,0.032,0.294,0.147,0.364,0.123,0.542,0.232,0.049,0.389,0.159,0.088,0.014,0.130,0.010,0.048,0.259,0.014,0.062,0.156,0.000,0.140
model.000.17.pdb,0.039,0.000,0.488,0.025,0.103,0.037,0.571,0.077,0.013,0.075,0.000,0.578,0.360,0.245,0.241,0.000,0.267,0.259,0.222,0.000,0.081,0.291,0.070,0.000,0.000,0.102,0.743,0.595,0.135,0.018
model.000.18.pdb,0.341,0.444,0.000,0.061,0.057,0.035,0.000,0.378,0.012,0.212,0.327,0.041,0.088,0.200,0.177,0.447,0.000,0.233,0.000,0.404,0.197,0.242,0.043,0.085,0.241,0.164,0.000,0.028,0.000,0.422
model.000.19.pdb,0.382,0.294,0.000,0.071,0.053,0.013,0.000,0.389,0.000,0.186,0.152,0.066,0.088,0.200,0.151,0.302,0.000,0.216,0.000,0.419,0.173,0.250,0.049,0.040,0.058,0.135,0.000,0.052,0.000,0.444
model.000.20.pdb,0.154,0.113,0.145,0.023,0.011,0.034,0.177,0.260,0.049,0.032,0.222,0.182,0.442,0.159,0.762,0.150,0.085,0.442,0.197,0.072,0.014,0.164,0.021,0.000,0.153,0.014,0.097,0.194,0.000,0.140
model.000.21.pdb,0.180,0.000,0.431,0.075,0.180,0.097,0.466,0.250,0.066,0.169,0.013,0.731,0.500,0.417,0.284,0.000,0.267,0.403,0.214,0.012,0.147,0.452,0.121,0.000,0.000,0.183,0.569,0.686,0.182,0.149
model.000.22.pdb,0.137,0.085,0.169,0.024,0.011,0.035,0.203,0.220,0.051,0.016,0.185,0.188,0.460,0.145,0.714,0.098,0.107,0.431,0.246,0.059,0.014,0.152,0.021,0.000,0.119,0.014,0.119,0.180,0.016,0.125
model.000.23.pdb,0.029,0.290,0.000,0.581,0.392,0.429,0.000,0.000,0.439,0.138,0.134,0.000,0.012,0.037,0.012,0.145,0.028,0.000,0.064,0.254,0.235,0.048,0.535,0.339,0.054,0.188,0.000,0.000,0.152,0.056
model.000.24.pdb,0.101,0.105,0.145,0.040,0.038,0.071,0.187,0.197,0.086,0.000,0.224,0.146,0.379,0.127,0.579,0.133,0.081,0.358,0.219,0.059,0.000,0.146,0.055,0.066,0.292,0.000,0.105,0.184,0.038,0.095
model.000.25.pdb,0.350,0.090,0.048,0.155,0.279,0.050,0.015,0.188,0.053,0.706,0.000,0.200,0.062,0.457,0.015,0.033,0.036,0.150,0.000,0.133,0.700,0.358,0.240,0.000,0.000,0.784,0.127,0.097,0.034,0.311
model.000.26.pdb,0.260,0.000,0.321,0.046,0.129,0.045,0.357,0.347,0.035,0.218,0.015,0.653,0.472,0.520,0.262,0.000,0.155,0.472,0.134,0.027,0.167,0.558,0.085,0.000,0.000,0.210,0.511,0.638,0.095,0.214
model.000.27.pdb,0.200,0.081,0.157,0.000,0.000,0.000,0.196,0.342,0.000,0.040,0.149,0.245,0.432,0.196,0.590,0.096,0.083,0.575,0.109,0.088,0.016,0.200,0.000,0.000,0.077,0.017,0.143,0.240,0.000,0.178
model.000.28.pdb,0.255,0.418,0.000,0.024,0.011,0.060,0.000,0.378,0.037,0.105,0.477,0.055,0.104,0.161,0.197,0.545,0.000,0.233,0.000,0.327,0.090,0.167,0.021,0.185,0.367,0.092,0.000,0.043,0.000,0.306
