 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.280,0.536,0.038,0.700,0.076,0.164,0.071,0.810,0.308,0.127,0.125,0.615,0.047,0.000,0.681,0.134,0.438,0.154,0.145,0.169,0.600,0.175,0.012,0.150,0.321,0.717,0.231,0.119,0.046
model.000.01.pdb,0.280,1.000,0.097,0.016,0.136,0.015,0.017,0.014,0.208,0.786,0.000,0.000,0.138,0.125,0.023,0.130,0.018,0.041,0.239,0.216,0.018,0.094,0.018,0.115,0.000,0.625,0.151,0.022,0.140,0.000
model.000.02.pdb,0.536,0.097,1.000,0.147,0.679,0.171,0.155,0.146,0.509,0.143,0.250,0.118,0.692,0.068,0.000,0.627,0.127,0.431,0.053,0.081,0.159,0.769,0.164,0.000,0.129,0.194,0.627,0.214,0.068,0.161
model.000.03.pdb,0.038,0.016,0.147,1.000,0.076,0.545,0.000,0.525,0.013,0.030,0.224,0.000,0.077,0.304,0.033,0.053,0.000,0.078,0.000,0.000,0.000,0.158,0.028,0.265,0.045,0.094,0.068,0.000,0.014,0.581
model.000.04.pdb,0.700,0.136,0.679,0.076,1.000,0.128,0.191,0.107,0.717,0.164,0.194,0.151,0.812,0.045,0.000,0.708,0.162,0.500,0.083,0.100,0.197,0.750,0.203,0.000,0.188,0.217,0.783,0.264,0.083,0.076
model.000.05.pdb,0.076,0.015,0.171,0.545,0.128,1.000,0.000,0.661,0.053,0.044,0.042,0.000,0.087,0.525,0.100,0.093,0.000,0.091,0.013,0.015,0.013,0.138,0.013,0.369,0.033,0.141,0.108,0.000,0.026,0.479
model.000.06.pdb,0.164,0.017,0.155,0.000,0.191,0.000,1.000,0.024,0.200,0.032,0.175,0.750,0.194,0.000,0.073,0.230,0.714,0.161,0.268,0.157,0.800,0.183,0.795,0.000,0.571,0.015,0.154,0.579,0.315,0.000
model.000.07.pdb,0.071,0.014,0.146,0.525,0.107,0.661,0.024,1.000,0.050,0.041,0.068,0.023,0.082,0.485,0.076,0.074,0.012,0.069,0.000,0.000,0.037,0.129,0.038,0.343,0.075,0.130,0.074,0.000,0.012,0.407
model.000.08.pdb,0.810,0.208,0.509,0.013,0.717,0.053,0.200,0.050,1.000,0.240,0.140,0.154,0.660,0.024,0.000,0.738,0.167,0.465,0.113,0.118,0.207,0.608,0.214,0.000,0.178,0.231,0.738,0.289,0.095,0.016
model.000.09.pdb,0.308,0.786,0.143,0.030,0.164,0.044,0.032,0.041,0.240,1.000,0.000,0.015,0.167,0.134,0.021,0.182,0.033,0.058,0.245,0.225,0.033,0.138,0.034,0.108,0.013,0.647,0.182,0.042,0.151,0.000
model.000.10.pdb,0.127,0.000,0.250,0.224,0.194,0.042,0.175,0.068,0.140,0.000,1.000,0.111,0.217,0.000,0.000,0.214,0.083,0.318,0.000,0.000,0.161,0.305,0.212,0.014,0.141,0.000,0.193,0.152,0.000,0.140
