 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.852,0.066,0.081,0.471,0.329,0.035,0.118,0.215,0.097,0.700,0.010,0.037,0.087,0.641,0.080,0.481,0.627,0.023,0.011,0.097,0.034,0.027,0.429,0.078,0.474,0.508,0.032,0.032,0.022,0.221
model.000.01.pdb,0.044,0.804,0.796,0.043,0.000,0.694,0.455,0.156,0.156,0.054,0.177,0.569,0.228,0.099,0.648,0.079,0.072,0.235,0.317,0.345,0.686,0.220,0.012,0.769,0.049,0.069,0.717,0.264,0.246,0.000
model.000.02.pdb,0.750,0.048,0.063,0.382,0.275,0.026,0.070,0.186,0.094,0.788,0.011,0.013,0.031,0.627,0.037,0.382,0.639,0.013,0.000,0.061,0.012,0.000,0.558,0.048,0.392,0.483,0.036,0.036,0.012,0.194
model.000.03.pdb,0.194,0.109,0.117,0.041,0.044,0.127,0.475,0.893,0.325,0.134,0.000,0.054,0.531,0.145,0.333,0.035,0.122,0.000,0.033,0.233,0.102,0.000,0.185,0.183,0.036,0.059,0.129,0.000,0.032,0.000
model.000.04.pdb,0.457,0.053,0.056,0.944,0.414,0.011,0.036,0.052,0.013,0.486,0.075,0.036,0.000,0.446,0.032,0.681,0.461,0.083,0.034,0.066,0.045,0.068,0.278,0.042,0.727,0.695,0.043,0.140,0.081,0.371
model.000.05.pdb,0.119,0.358,0.360,0.068,0.014,0.235,0.500,0.227,0.059,0.069,0.000,0.176,0.163,0.176,0.380,0.099,0.135,0.016,0.033,1.000,0.375,0.083,0.066,0.440,0.036,0.058,0.420,0.014,0.000,0.000
model.000.06.pdb,0.061,0.714,0.818,0.047,0.000,0.705,0.385,0.138,0.100,0.060,0.164,0.565,0.170,0.082,0.620,0.063,0.055,0.226,0.316,0.375,0.660,0.208,0.013,0.680,0.053,0.076,0.694,0.239,0.238,0.000
model.000.07.pdb,0.135,0.446,0.481,0.048,0.013,0.412,0.816,0.340,0.212,0.075,0.038,0.278,0.341,0.141,0.625,0.054,0.107,0.058,0.143,0.537,0.389,0.070,0.057,0.588,0.032,0.051,0.455,0.081,0.087,0.000
model.000.08.pdb,0.048,0.735,0.723,0.034,0.000,0.767,0.431,0.117,0.136,0.059,0.178,0.521,0.189,0.069,0.608,0.062,0.066,0.242,0.333,0.314,0.612,0.161,0.000,0.700,0.053,0.075,0.647,0.254,0.254,0.000
model.000.09.pdb,0.645,0.076,0.067,0.479,0.303,0.000,0.101,0.157,0.052,0.733,0.042,0.000,0.027,0.726,0.067,0.487,0.881,0.034,0.034,0.125,0.057,0.000,0.460,0.076,0.443,0.471,0.054,0.077,0.045,0.197
