 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.104,0.667,0.023,0.089,0.688,0.490,0.103,0.000,0.000,0.314,0.000,0.011,0.143,0.635,0.383,0.517,0.159,0.647,0.278,0.434,0.132,0.083,0.561,0.848,0.122,0.000,0.000,0.304,0.538,0.055
model.000.01.pdb,0.000,0.127,0.000,0.000,0.340,0.122,0.000,0.022,0.000,0.581,0.000,0.000,0.000,0.136,0.306,0.111,0.016,0.138,0.041,0.074,0.000,0.090,0.127,0.264,0.000,0.000,0.000,0.719,0.069,0.017
model.000.02.pdb,0.200,0.714,0.108,0.071,0.491,0.604,0.098,0.000,0.000,0.127,0.013,0.031,0.135,0.648,0.353,0.533,0.151,0.692,0.431,0.600,0.125,0.173,0.550,0.648,0.101,0.000,0.000,0.149,0.647,0.174
model.000.03.pdb,0.254,0.081,0.692,0.000,0.038,0.141,0.000,0.032,0.013,0.000,0.213,0.315,0.000,0.076,0.102,0.035,0.013,0.091,0.150,0.086,0.000,0.542,0.072,0.049,0.000,0.176,0.113,0.074,0.081,0.833
model.000.04.pdb,0.149,0.804,0.046,0.113,0.585,0.583,0.127,0.000,0.013,0.167,0.000,0.021,0.169,0.796,0.333,0.596,0.186,0.812,0.385,0.580,0.159,0.106,0.704,0.760,0.147,0.000,0.000,0.169,0.627,0.081
model.000.05.pdb,0.069,0.122,0.596,0.023,0.077,0.152,0.011,0.097,0.039,0.000,0.351,0.435,0.000,0.114,0.172,0.046,0.012,0.130,0.125,0.097,0.000,0.679,0.070,0.100,0.000,0.203,0.091,0.101,0.064,0.481
model.000.06.pdb,0.228,0.169,0.000,0.547,0.100,0.062,0.608,0.109,0.327,0.086,0.000,0.000,0.810,0.246,0.034,0.400,0.727,0.212,0.121,0.161,0.780,0.000,0.288,0.141,0.612,0.013,0.016,0.030,0.206,0.000
model.000.07.pdb,0.123,0.100,0.600,0.033,0.085,0.125,0.022,0.074,0.024,0.000,0.323,0.405,0.023,0.094,0.141,0.043,0.035,0.108,0.100,0.077,0.000,0.650,0.054,0.094,0.011,0.239,0.085,0.095,0.048,0.491
model.000.08.pdb,0.115,0.644,0.000,0.111,0.596,0.457,0.127,0.000,0.000,0.245,0.000,0.011,0.175,0.646,0.311,0.547,0.194,0.660,0.286,0.458,0.164,0.049,0.596,0.717,0.149,0.000,0.000,0.241,0.574,0.029
model.000.09.pdb,0.000,0.158,0.000,0.000,0.367,0.180,0.014,0.020,0.000,0.606,0.000,0.000,0.015,0.164,0.378,0.121,0.031,0.186,0.058,0.088,0.016,0.116,0.154,0.291,0.000,0.000,0.000,0.788,0.082,0.033
