 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.115,0.078,0.065,0.146,0.000,0.097,0.070,0.111,0.106,0.080,0.095,0.171,0.078,0.108,0.068,0.067,0.279,0.403,0.092,0.136,0.113,0.411,0.096,0.424,0.463,0.151,0.087,0.259,0.057
model.000.01.pdb,0.360,0.032,0.329,0.000,0.507,0.013,0.023,0.012,0.023,0.425,0.011,0.282,0.571,0.045,0.522,0.271,0.011,0.035,0.078,0.382,0.486,0.011,0.072,0.527,0.080,0.072,0.033,0.012,0.099,0.012
model.000.02.pdb,0.012,0.509,0.000,0.135,0.012,0.154,0.532,0.302,0.553,0.000,0.423,0.000,0.012,0.462,0.012,0.000,0.460,0.203,0.333,0.011,0.011,0.500,0.333,0.011,0.283,0.309,0.604,0.511,0.173,0.396
model.000.03.pdb,0.037,0.345,0.028,0.036,0.062,0.094,0.346,0.196,0.315,0.049,0.309,0.029,0.053,0.370,0.051,0.000,0.315,0.438,0.472,0.049,0.058,0.321,0.489,0.033,0.442,0.400,0.389,0.404,0.035,0.275
model.000.04.pdb,0.149,0.270,0.134,0.553,0.024,0.250,0.241,0.438,0.237,0.130,0.276,0.194,0.012,0.188,0.000,0.143,0.237,0.000,0.067,0.143,0.011,0.412,0.075,0.032,0.069,0.059,0.222,0.153,0.298,0.218
model.000.05.pdb,0.036,0.367,0.000,0.000,0.099,0.265,0.321,0.224,0.316,0.047,0.382,0.000,0.037,0.393,0.145,0.014,0.364,0.141,0.139,0.047,0.159,0.254,0.121,0.101,0.097,0.072,0.339,0.429,0.000,0.380
model.000.06.pdb,0.046,0.755,0.038,0.204,0.022,0.294,0.733,0.531,0.795,0.033,0.702,0.026,0.023,0.640,0.022,0.000,0.681,0.132,0.211,0.033,0.021,0.733,0.200,0.062,0.169,0.164,0.729,0.574,0.136,0.553
model.000.07.pdb,0.059,0.149,0.052,0.085,0.034,0.000,0.132,0.088,0.147,0.070,0.113,0.082,0.061,0.110,0.047,0.085,0.099,0.169,0.308,0.045,0.043,0.167,0.283,0.074,0.414,0.351,0.188,0.123,0.347,0.075
model.000.08.pdb,0.062,0.176,0.056,0.135,0.024,0.000,0.143,0.113,0.159,0.074,0.121,0.088,0.051,0.118,0.024,0.059,0.106,0.164,0.290,0.048,0.033,0.200,0.309,0.032,0.328,0.309,0.203,0.133,0.452,0.081
model.000.09.pdb,0.309,0.091,0.250,0.050,0.400,0.123,0.070,0.090,0.055,0.319,0.068,0.147,0.344,0.111,0.459,0.226,0.085,0.000,0.012,0.296,0.492,0.027,0.013,0.370,0.000,0.000,0.038,0.075,0.016,0.092
