 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.477,0.000,0.196,0.425,0.048,0.317,0.167,0.000,0.096,0.354,0.138,0.000,0.000,0.218,0.013,0.268,0.154,0.415,0.000,0.012,0.038,0.306,0.219,0.000,0.080,0.013,0.018,0.095,0.562,0.302
model.000.01.pdb,0.180,0.141,0.097,0.778,0.333,0.132,0.045,0.059,0.422,0.143,0.095,0.040,0.120,0.057,0.169,0.068,0.047,0.140,0.100,0.152,0.173,0.109,0.076,0.034,0.196,0.160,0.000,0.118,0.390,0.615
model.000.02.pdb,0.469,0.000,0.417,0.032,0.000,0.433,0.296,0.000,0.000,0.412,0.286,0.040,0.000,0.396,0.000,0.444,0.196,0.327,0.000,0.011,0.060,0.511,0.441,0.000,0.052,0.024,0.422,0.134,0.036,0.033
model.000.03.pdb,0.281,0.000,0.095,0.204,0.014,0.500,0.420,0.058,0.032,0.490,0.051,0.129,0.018,0.389,0.012,0.386,0.545,0.404,0.000,0.070,0.187,0.220,0.458,0.034,0.000,0.128,0.048,0.013,0.415,0.123
model.000.04.pdb,0.020,0.493,0.032,0.033,0.275,0.027,0.042,0.714,0.190,0.030,0.144,0.301,0.284,0.040,0.507,0.069,0.043,0.033,0.486,0.476,0.311,0.031,0.036,0.622,0.182,0.360,0.068,0.178,0.000,0.069
model.000.05.pdb,0.290,0.000,0.134,0.125,0.013,0.593,0.592,0.054,0.014,0.455,0.072,0.194,0.016,0.577,0.011,0.433,0.667,0.404,0.000,0.088,0.200,0.254,0.632,0.054,0.000,0.159,0.161,0.024,0.275,0.060
model.000.06.pdb,0.034,0.333,0.036,0.000,0.247,0.050,0.072,0.535,0.107,0.034,0.053,0.386,0.172,0.081,0.478,0.090,0.075,0.037,0.333,0.486,0.338,0.034,0.072,0.603,0.081,0.413,0.092,0.067,0.000,0.012
model.000.07.pdb,0.029,0.367,0.062,0.042,0.354,0.071,0.071,0.562,0.207,0.009,0.084,0.395,0.230,0.058,0.494,0.097,0.097,0.020,0.349,0.595,0.464,0.039,0.091,0.562,0.129,0.544,0.076,0.110,0.000,0.054
model.000.08.pdb,0.482,0.000,0.717,0.103,0.000,0.406,0.286,0.031,0.000,0.383,0.508,0.035,0.000,0.328,0.022,0.483,0.083,0.407,0.011,0.030,0.042,0.608,0.412,0.052,0.075,0.000,0.316,0.225,0.097,0.072
model.000.09.pdb,0.032,0.463,0.011,0.219,0.540,0.037,0.033,0.494,0.348,0.032,0.060,0.256,0.286,0.021,0.521,0.040,0.045,0.023,0.360,0.526,0.507,0.032,0.038,0.474,0.229,0.493,0.011,0.086,0.051,0.239
model.000.10.pdb,0.000,0.290,0.000,0.143,0.419,0.085,0.075,0.377,0.231,0.048,0.010,0.446,0.200,0.084,0.394,0.033,0.186,0.025,0.224,0.597,0.651,0.012,0.110,0.359,0.085,0.746,0.013,0.034,0.074,0.129
model.000.11.pdb,0.286,0.083,0.536,0.051,0.011,0.169,0.073,0.137,0.025,0.184,0.707,0.043,0.057,0.122,0.063,0.263,0.000,0.203,0.118,0.069,0.029,0.369,0.198,0.113,0.162,0.010,0.188,0.424,0.027,0.080
model.000.12.pdb,0.125,0.043,0.015,0.255,0.220,0.246,0.167,0.071,0.143,0.220,0.013,0.219,0.057,0.156,0.078,0.182,0.426,0.161,0.069,0.167,0.313,0.060,0.232,0.059,0.000,0.261,0.016,0.000,0.390,0.189
model.000.13.pdb,0.022,0.371,0.046,0.061,0.397,0.079,0.107,0.569,0.208,0.033,0.061,0.384,0.215,0.090,0.493,0.098,0.139,0.023,0.370,0.541,0.586,0.022,0.113,0.569,0.105,0.594,0.012,0.065,0.000,0.075
model.000.14.pdb,0.000,0.333,0.000,0.019,0.167,0.000,0.000,0.227,0.222,0.000,0.075,0.015,0.382,0.000,0.254,0.000,0.000,0.000,0.360,0.051,0.053,0.000,0.000,0.191,0.300,0.054,0.000,0.218,0.000,0.038
model.000.15.pdb,0.306,0.000,0.132,0.400,0.067,0.322,0.170,0.000,0.120,0.362,0.090,0.045,0.000,0.200,0.027,0.250,0.229,0.390,0.000,0.025,0.067,0.189,0.262,0.000,0.019,0.053,0.018,0.046,0.750,0.250
model.000.16.pdb,0.020,0.451,0.032,0.044,0.291,0.036,0.053,0.667,0.190,0.030,0.088,0.301,0.284,0.051,0.548,0.069,0.066,0.033,0.446,0.440,0.356,0.031,0.065,0.690,0.152,0.410,0.044,0.128,0.000,0.069
model.000.17.pdb,0.591,0.000,0.347,0.192,0.000,0.500,0.388,0.011,0.000,0.628,0.215,0.013,0.000,0.500,0.013,0.583,0.204,0.658,0.000,0.023,0.049,0.605,0.482,0.011,0.073,0.012,0.170,0.088,0.250,0.109
model.000.18.pdb,0.469,0.000,0.511,0.103,0.000,0.458,0.373,0.000,0.000,0.469,0.328,0.040,0.000,0.480,0.000,0.444,0.175,0.444,0.000,0.034,0.023,0.543,0.491,0.000,0.034,0.012,0.422,0.118,0.096,0.050
model.000.19.pdb,0.000,0.589,0.000,0.067,0.397,0.020,0.024,0.631,0.270,0.023,0.078,0.160,0.385,0.023,0.547,0.022,0.037,0.013,0.550,0.289,0.333,0.024,0.020,0.559,0.242,0.304,0.000,0.195,0.000,0.113
model.000.20.pdb,0.316,0.000,0.291,0.047,0.000,0.508,0.553,0.000,0.000,0.415,0.183,0.157,0.000,0.674,0.000,0.446,0.321,0.360,0.000,0.056,0.110,0.370,0.600,0.022,0.000,0.084,0.457,0.053,0.071,0.000
model.000.21.pdb,0.000,0.551,0.000,0.081,0.339,0.000,0.000,0.431,0.288,0.000,0.063,0.066,0.372,0.000,0.433,0.000,0.000,0.000,0.600,0.160,0.182,0.000,0.000,0.388,0.362,0.154,0.000,0.215,0.000,0.082
model.000.22.pdb,0.000,0.344,0.000,0.000,0.209,0.022,0.039,0.478,0.074,0.013,0.098,0.403,0.161,0.025,0.333,0.012,0.056,0.000,0.323,0.351,0.244,0.000,0.022,0.523,0.094,0.333,0.090,0.076,0.000,0.000
model.000.23.pdb,0.354,0.072,0.647,0.143,0.048,0.214,0.117,0.128,0.053,0.239,0.617,0.022,0.075,0.169,0.088,0.343,0.012,0.286,0.107,0.081,0.020,0.450,0.247,0.128,0.242,0.030,0.143,0.438,0.074,0.162
model.000.24.pdb,0.193,0.000,0.123,0.000,0.000,0.302,0.375,0.000,0.000,0.283,0.100,0.194,0.000,0.489,0.000,0.254,0.312,0.173,0.000,0.074,0.091,0.196,0.350,0.000,0.000,0.107,0.622,0.000,0.019,0.000
model.000.25.pdb,0.077,0.269,0.026,0.462,0.500,0.065,0.000,0.214,0.490,0.050,0.057,0.139,0.308,0.012,0.267,0.000,0.097,0.041,0.236,0.304,0.333,0.037,0.021,0.146,0.304,0.320,0.000,0.143,0.211,0.442
model.000.26.pdb,0.075,0.074,0.193,0.000,0.059,0.024,0.014,0.154,0.000,0.075,0.306,0.164,0.018,0.028,0.137,0.040,0.000,0.048,0.167,0.110,0.060,0.092,0.037,0.169,0.000,0.074,0.231,0.152,0.000,0.000
model.000.27.pdb,0.032,0.260,0.034,0.128,0.412,0.078,0.093,0.443,0.222,0.032,0.040,0.417,0.159,0.089,0.446,0.085,0.123,0.035,0.263,0.742,0.623,0.044,0.090,0.462,0.076,0.708,0.023,0.064,0.038,0.145
model.000.28.pdb,0.143,0.000,0.015,0.164,0.108,0.344,0.273,0.047,0.085,0.263,0.013,0.238,0.018,0.254,0.025,0.200,0.558,0.182,0.013,0.138,0.313,0.060,0.328,0.047,0.000,0.261,0.049,0.000,0.326,0.105
model.000.29.pdb,0.000,0.409,0.000,0.037,0.278,0.029,0.047,0.507,0.167,0.000,0.074,0.342,0.188,0.044,0.451,0.032,0.024,0.000,0.470,0.423,0.241,0.000,0.029,0.571,0.125,0.372,0.120,0.103,0.000,0.051
