 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.153,0.015,0.288,0.000,0.156,0.000,0.190,0.000,0.304,0.000,0.354,0.000,0.172,0.000,0.055,0.021,0.014,0.000,0.011,0.028,0.000,0.264,0.000,0.000,0.148,0.255,0.167,0.000,0.000,0.040
model.000.01.pdb,0.119,0.188,0.104,0.000,0.038,0.049,0.056,0.074,0.096,0.062,0.333,0.044,0.103,0.050,0.016,0.191,0.238,0.048,0.115,0.212,0.086,0.072,0.062,0.000,0.078,0.070,0.167,0.016,0.052,0.269
model.000.02.pdb,0.271,0.000,0.451,0.045,0.473,0.000,0.434,0.048,0.429,0.000,0.091,0.022,0.293,0.024,0.354,0.000,0.000,0.011,0.010,0.000,0.060,0.480,0.024,0.158,0.353,0.462,0.283,0.000,0.000,0.012
model.000.03.pdb,0.056,0.069,0.471,0.000,0.323,0.048,0.328,0.158,0.421,0.036,0.141,0.067,0.056,0.062,0.000,0.000,0.039,0.072,0.089,0.080,0.113,0.415,0.036,0.000,0.029,0.375,0.054,0.000,0.038,0.075
model.000.04.pdb,0.094,0.309,0.020,0.266,0.067,0.657,0.039,0.410,0.038,0.620,0.097,0.667,0.094,0.562,0.092,0.211,0.350,0.573,0.628,0.341,0.422,0.030,0.611,0.143,0.053,0.019,0.103,0.324,0.542,0.420
model.000.05.pdb,0.078,0.105,0.519,0.000,0.483,0.044,0.527,0.203,0.571,0.057,0.111,0.120,0.078,0.095,0.028,0.000,0.036,0.103,0.094,0.100,0.143,0.547,0.068,0.000,0.055,0.527,0.076,0.000,0.072,0.081
model.000.06.pdb,0.033,0.357,0.033,0.219,0.099,0.522,0.080,0.472,0.065,0.552,0.034,0.701,0.033,0.537,0.024,0.087,0.329,0.698,0.589,0.375,0.507,0.045,0.615,0.118,0.035,0.044,0.021,0.297,0.587,0.444
model.000.07.pdb,0.068,0.423,0.028,0.154,0.084,0.532,0.067,0.564,0.045,0.558,0.070,0.646,0.078,0.526,0.053,0.138,0.430,0.597,0.671,0.513,0.618,0.048,0.613,0.074,0.072,0.047,0.057,0.253,0.506,0.500
model.000.08.pdb,0.483,0.036,0.441,0.110,0.415,0.032,0.403,0.043,0.400,0.032,0.169,0.029,0.536,0.022,0.407,0.000,0.011,0.042,0.038,0.011,0.088,0.417,0.032,0.203,0.481,0.426,0.443,0.000,0.011,0.021
model.000.09.pdb,0.053,0.530,0.021,0.067,0.039,0.500,0.031,0.493,0.040,0.507,0.169,0.429,0.042,0.416,0.034,0.246,0.515,0.487,0.564,0.544,0.468,0.031,0.461,0.011,0.022,0.010,0.085,0.187,0.413,0.618
model.000.10.pdb,0.011,0.586,0.047,0.062,0.078,0.360,0.082,0.537,0.079,0.403,0.048,0.405,0.000,0.389,0.000,0.125,0.469,0.425,0.468,0.655,0.486,0.034,0.417,0.000,0.000,0.034,0.022,0.127,0.406,0.683
model.000.11.pdb,0.603,0.033,0.195,0.239,0.179,0.106,0.146,0.019,0.153,0.108,0.216,0.087,0.632,0.074,0.596,0.072,0.032,0.039,0.106,0.010,0.116,0.179,0.072,0.355,0.526,0.160,0.557,0.065,0.065,0.040
model.000.12.pdb,0.014,0.206,0.233,0.000,0.125,0.062,0.118,0.160,0.194,0.076,0.075,0.067,0.014,0.063,0.000,0.037,0.238,0.073,0.115,0.231,0.114,0.156,0.036,0.000,0.000,0.152,0.013,0.000,0.052,0.181
model.000.13.pdb,0.054,0.597,0.032,0.094,0.095,0.514,0.100,0.667,0.096,0.565,0.044,0.639,0.054,0.597,0.035,0.145,0.464,0.609,0.579,0.515,0.682,0.054,0.557,0.035,0.034,0.053,0.042,0.208,0.552,0.500
model.000.14.pdb,0.048,0.117,0.000,0.196,0.000,0.222,0.000,0.083,0.000,0.188,0.125,0.147,0.031,0.154,0.018,0.343,0.131,0.162,0.158,0.060,0.068,0.000,0.085,0.163,0.071,0.000,0.062,0.528,0.161,0.070
model.000.15.pdb,0.098,0.015,0.347,0.000,0.141,0.000,0.172,0.013,0.241,0.000,0.231,0.000,0.098,0.013,0.000,0.043,0.061,0.000,0.011,0.059,0.000,0.245,0.000,0.000,0.070,0.236,0.095,0.000,0.000,0.055
model.000.16.pdb,0.061,0.359,0.020,0.266,0.067,0.634,0.060,0.463,0.058,0.620,0.052,0.689,0.050,0.562,0.033,0.178,0.350,0.662,0.649,0.375,0.494,0.030,0.589,0.129,0.031,0.019,0.049,0.382,0.632,0.438
model.000.17.pdb,0.217,0.014,0.636,0.000,0.411,0.012,0.480,0.049,0.592,0.012,0.228,0.011,0.237,0.012,0.145,0.000,0.000,0.024,0.022,0.013,0.024,0.600,0.012,0.032,0.241,0.542,0.230,0.000,0.000,0.025
model.000.18.pdb,0.316,0.000,0.510,0.045,0.528,0.000,0.520,0.036,0.509,0.000,0.125,0.044,0.339,0.012,0.275,0.000,0.000,0.011,0.010,0.000,0.048,0.574,0.049,0.138,0.353,0.551,0.328,0.000,0.000,0.012
model.000.19.pdb,0.096,0.333,0.011,0.246,0.032,0.594,0.022,0.392,0.032,0.554,0.100,0.461,0.046,0.493,0.066,0.286,0.424,0.507,0.507,0.315,0.351,0.011,0.417,0.139,0.037,0.000,0.081,0.509,0.516,0.347
model.000.20.pdb,0.182,0.053,0.481,0.014,0.680,0.000,0.681,0.111,0.596,0.023,0.056,0.114,0.182,0.074,0.172,0.000,0.000,0.058,0.031,0.012,0.083,0.638,0.072,0.095,0.200,0.646,0.176,0.000,0.037,0.035
model.000.21.pdb,0.068,0.179,0.000,0.259,0.000,0.413,0.000,0.216,0.000,0.375,0.154,0.307,0.026,0.381,0.046,0.405,0.373,0.358,0.299,0.169,0.213,0.000,0.271,0.113,0.029,0.000,0.081,0.718,0.377,0.205
model.000.22.pdb,0.037,0.288,0.000,0.317,0.059,0.508,0.024,0.333,0.023,0.492,0.038,0.576,0.037,0.500,0.057,0.102,0.279,0.540,0.452,0.290,0.293,0.000,0.557,0.172,0.013,0.012,0.036,0.327,0.475,0.288
model.000.23.pdb,0.750,0.045,0.250,0.117,0.198,0.097,0.195,0.040,0.215,0.110,0.354,0.057,0.717,0.087,0.528,0.108,0.044,0.051,0.097,0.011,0.156,0.233,0.052,0.171,0.518,0.195,0.691,0.026,0.066,0.074
model.000.24.pdb,0.076,0.043,0.296,0.065,0.540,0.000,0.500,0.107,0.382,0.000,0.000,0.138,0.092,0.081,0.130,0.000,0.000,0.077,0.022,0.041,0.050,0.429,0.123,0.148,0.121,0.469,0.090,0.000,0.041,0.025
model.000.25.pdb,0.074,0.313,0.036,0.000,0.000,0.195,0.011,0.193,0.022,0.183,0.273,0.138,0.061,0.129,0.041,0.333,0.429,0.136,0.253,0.394,0.190,0.000,0.153,0.000,0.038,0.000,0.127,0.086,0.134,0.386
model.000.26.pdb,0.154,0.041,0.057,0.707,0.095,0.162,0.027,0.048,0.026,0.164,0.014,0.173,0.210,0.151,0.226,0.000,0.083,0.143,0.141,0.067,0.073,0.042,0.178,0.650,0.190,0.056,0.167,0.231,0.174,0.090
model.000.27.pdb,0.042,0.562,0.032,0.068,0.082,0.392,0.087,0.586,0.083,0.453,0.067,0.487,0.031,0.440,0.035,0.111,0.457,0.474,0.551,0.651,0.647,0.054,0.486,0.000,0.022,0.042,0.041,0.100,0.479,0.703
model.000.28.pdb,0.014,0.188,0.254,0.000,0.209,0.036,0.206,0.176,0.290,0.062,0.075,0.092,0.014,0.091,0.000,0.000,0.114,0.073,0.128,0.176,0.128,0.233,0.036,0.000,0.000,0.246,0.013,0.000,0.066,0.149
model.000.29.pdb,0.033,0.263,0.000,0.364,0.052,0.536,0.043,0.390,0.020,0.500,0.034,0.620,0.022,0.576,0.037,0.152,0.342,0.588,0.463,0.316,0.333,0.011,0.631,0.194,0.023,0.032,0.032,0.400,0.603,0.329
