 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.094,0.630,0.024,0.314,0.033,0.388,0.600,0.638,0.620,0.056,0.577,0.065,0.034,0.585,0.022,0.039,0.620,0.113,0.173,0.067,0.031,0.778,0.159,0.051,0.133,0.127,0.545,0.520,0.169,0.596
model.000.01.pdb,0.154,0.148,0.100,0.690,0.013,0.220,0.107,0.341,0.105,0.100,0.123,0.208,0.014,0.065,0.000,0.127,0.125,0.000,0.000,0.114,0.000,0.265,0.000,0.000,0.000,0.000,0.098,0.055,0.308,0.118
model.000.02.pdb,0.078,0.643,0.060,0.127,0.065,0.440,0.680,0.500,0.635,0.088,0.792,0.036,0.056,0.660,0.066,0.050,0.700,0.078,0.150,0.111,0.094,0.527,0.151,0.149,0.127,0.120,0.561,0.569,0.058,0.681
model.000.03.pdb,0.348,0.073,0.292,0.047,0.484,0.133,0.067,0.069,0.052,0.397,0.065,0.171,0.406,0.091,0.525,0.270,0.080,0.000,0.011,0.333,0.578,0.053,0.013,0.444,0.000,0.013,0.037,0.056,0.015,0.087
model.000.04.pdb,0.067,0.820,0.048,0.167,0.043,0.392,0.729,0.569,0.750,0.077,0.735,0.024,0.045,0.740,0.032,0.012,0.787,0.139,0.197,0.076,0.051,0.660,0.186,0.103,0.158,0.137,0.660,0.549,0.091,0.696
model.000.05.pdb,0.524,0.110,0.475,0.061,0.531,0.183,0.092,0.111,0.091,0.581,0.104,0.349,0.525,0.130,0.500,0.383,0.105,0.000,0.011,0.571,0.529,0.092,0.037,0.597,0.000,0.012,0.060,0.026,0.043,0.130
model.000.06.pdb,0.000,0.235,0.000,0.016,0.022,0.000,0.226,0.074,0.242,0.034,0.200,0.000,0.036,0.212,0.023,0.000,0.185,0.531,0.714,0.022,0.043,0.169,0.727,0.000,0.688,0.617,0.306,0.263,0.121,0.145
model.000.07.pdb,0.443,0.079,0.373,0.042,0.609,0.134,0.086,0.104,0.099,0.493,0.084,0.250,0.581,0.122,0.578,0.313,0.085,0.036,0.055,0.529,0.627,0.086,0.035,0.577,0.011,0.048,0.081,0.024,0.027,0.092
model.000.08.pdb,0.048,0.673,0.013,0.245,0.023,0.348,0.644,0.543,0.705,0.023,0.617,0.027,0.024,0.592,0.024,0.014,0.667,0.141,0.206,0.047,0.022,0.762,0.194,0.032,0.162,0.138,0.646,0.591,0.105,0.605
model.000.09.pdb,0.145,0.175,0.129,0.606,0.025,0.256,0.158,0.370,0.136,0.110,0.172,0.214,0.013,0.094,0.000,0.158,0.175,0.000,0.014,0.139,0.012,0.320,0.015,0.011,0.014,0.015,0.127,0.069,0.341,0.151
