 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.095,0.011,0.480,0.286,0.396,0.288,0.739,0.145,0.175,0.040,0.739,0.491,0.286,0.068,0.346,0.133,0.294,0.049,0.638,0.076,0.076,0.222,0.288,0.654,0.000,0.153,0.027,0.688,0.542,0.739
model.000.01.pdb,0.050,0.014,0.098,0.000,0.600,0.000,0.170,0.089,0.143,0.017,0.292,0.173,0.543,0.000,0.625,0.155,0.778,0.015,0.204,0.000,0.095,0.000,0.750,0.153,0.038,0.250,0.000,0.312,0.120,0.348
model.000.02.pdb,0.076,0.011,0.393,0.246,0.238,0.404,0.615,0.107,0.114,0.155,0.500,0.456,0.134,0.221,0.156,0.072,0.111,0.113,0.620,0.072,0.184,0.373,0.109,0.698,0.000,0.075,0.096,0.466,0.625,0.474
model.000.03.pdb,0.013,0.230,0.000,0.029,0.028,0.226,0.026,0.000,0.000,0.773,0.067,0.013,0.000,0.717,0.000,0.024,0.031,0.545,0.100,0.000,0.500,0.185,0.015,0.103,0.029,0.000,0.583,0.025,0.104,0.013
model.000.04.pdb,0.091,0.022,0.481,0.339,0.242,0.339,0.804,0.123,0.149,0.095,0.596,0.547,0.154,0.123,0.197,0.086,0.150,0.073,0.667,0.086,0.133,0.311,0.148,0.816,0.000,0.092,0.039,0.527,0.638,0.596
model.000.05.pdb,0.063,0.343,0.000,0.027,0.055,0.113,0.064,0.025,0.027,0.473,0.092,0.038,0.000,0.491,0.000,0.073,0.045,0.660,0.143,0.011,0.672,0.067,0.029,0.113,0.087,0.029,0.436,0.063,0.132,0.051
model.000.06.pdb,0.426,0.048,0.373,0.511,0.077,0.125,0.206,0.364,0.373,0.000,0.134,0.339,0.115,0.000,0.138,0.286,0.033,0.013,0.106,0.500,0.022,0.177,0.016,0.171,0.153,0.123,0.000,0.149,0.077,0.118
model.000.07.pdb,0.072,0.356,0.012,0.039,0.051,0.151,0.073,0.012,0.012,0.483,0.073,0.036,0.000,0.475,0.000,0.057,0.042,0.722,0.104,0.033,0.646,0.118,0.027,0.093,0.067,0.013,0.474,0.047,0.108,0.060
model.000.08.pdb,0.087,0.012,0.545,0.347,0.333,0.273,0.762,0.123,0.153,0.000,0.644,0.587,0.222,0.043,0.280,0.097,0.224,0.026,0.614,0.082,0.045,0.246,0.220,0.702,0.000,0.107,0.000,0.596,0.511,0.644
model.000.09.pdb,0.063,0.013,0.111,0.018,0.714,0.016,0.200,0.102,0.154,0.016,0.320,0.204,0.568,0.016,0.600,0.164,0.793,0.029,0.235,0.000,0.118,0.000,0.767,0.200,0.055,0.286,0.000,0.340,0.132,0.375
