 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.356,0.061,0.023,0.443,0.465,0.044,0.476,0.315,0.021,0.036,0.052,0.620,0.592,0.010,0.061,0.364,0.153,0.077,0.480,0.010,0.462,0.010,0.064,0.621,0.151,0.405,0.443,0.177,0.118,0.614
model.000.01.pdb,0.033,0.171,0.750,0.043,0.021,0.268,0.035,0.000,0.227,0.688,0.714,0.089,0.105,0.211,0.439,0.000,0.068,0.788,0.071,0.253,0.090,0.409,0.727,0.062,0.000,0.050,0.055,0.000,0.000,0.059
model.000.02.pdb,0.304,0.083,0.013,0.353,0.532,0.036,0.585,0.279,0.011,0.027,0.022,0.559,0.577,0.011,0.026,0.350,0.175,0.060,0.417,0.011,0.400,0.000,0.034,0.633,0.136,0.325,0.394,0.151,0.056,0.529
model.000.03.pdb,0.000,0.151,0.167,0.027,0.130,0.000,0.218,0.014,0.000,0.200,0.103,0.127,0.173,0.000,0.000,0.032,0.188,0.125,0.037,0.043,0.086,0.108,0.121,0.141,0.074,0.024,0.042,0.000,0.000,0.145
model.000.04.pdb,0.603,0.023,0.022,0.717,0.413,0.141,0.250,0.463,0.100,0.023,0.051,0.444,0.447,0.138,0.047,0.394,0.076,0.053,0.766,0.098,0.634,0.053,0.030,0.473,0.132,0.712,0.609,0.357,0.243,0.474
model.000.05.pdb,0.014,0.000,0.333,0.027,0.026,0.029,0.153,0.014,0.014,0.245,0.382,0.154,0.185,0.014,0.216,0.000,0.000,0.377,0.049,0.028,0.171,0.106,0.415,0.123,0.000,0.062,0.056,0.000,0.000,0.128
model.000.06.pdb,0.024,0.121,0.727,0.035,0.022,0.242,0.053,0.000,0.217,0.553,0.660,0.074,0.091,0.200,0.423,0.000,0.014,0.809,0.077,0.246,0.074,0.393,0.706,0.056,0.000,0.043,0.060,0.000,0.000,0.053
model.000.07.pdb,0.012,0.127,0.460,0.024,0.035,0.068,0.116,0.013,0.066,0.429,0.417,0.125,0.167,0.052,0.224,0.000,0.098,0.464,0.044,0.122,0.089,0.224,0.474,0.096,0.015,0.044,0.037,0.000,0.000,0.115
model.000.08.pdb,0.036,0.154,0.674,0.035,0.011,0.239,0.025,0.000,0.232,0.644,0.648,0.084,0.101,0.214,0.415,0.000,0.044,0.720,0.065,0.261,0.062,0.433,0.692,0.044,0.000,0.042,0.047,0.000,0.000,0.063
model.000.09.pdb,0.347,0.099,0.034,0.431,0.493,0.078,0.484,0.307,0.031,0.023,0.062,0.671,0.708,0.065,0.023,0.333,0.149,0.064,0.468,0.052,0.547,0.042,0.062,0.677,0.132,0.449,0.392,0.188,0.087,0.667
model.000.10.pdb,0.023,0.118,0.733,0.023,0.011,0.200,0.051,0.000,0.162,0.667,0.698,0.095,0.111,0.162,0.462,0.000,0.029,0.740,0.064,0.222,0.084,0.359,0.780,0.055,0.000,0.042,0.059,0.000,0.000,0.062
model.000.11.pdb,0.222,0.134,0.026,0.268,0.550,0.037,0.577,0.288,0.012,0.027,0.011,0.444,0.507,0.012,0.000,0.339,0.241,0.048,0.282,0.011,0.338,0.000,0.023,0.548,0.237,0.250,0.286,0.155,0.014,0.478
model.000.12.pdb,0.627,0.050,0.024,0.581,0.443,0.122,0.268,0.500,0.093,0.025,0.054,0.400,0.475,0.106,0.012,0.450,0.096,0.056,0.688,0.067,0.563,0.044,0.032,0.465,0.157,0.636,0.508,0.406,0.206,0.507
model.000.13.pdb,0.023,0.099,0.702,0.057,0.011,0.303,0.050,0.000,0.222,0.540,0.769,0.104,0.120,0.205,0.444,0.000,0.000,0.712,0.074,0.233,0.117,0.391,0.750,0.077,0.000,0.074,0.045,0.000,0.000,0.095
model.000.14.pdb,0.571,0.024,0.023,0.656,0.405,0.105,0.192,0.333,0.066,0.024,0.074,0.474,0.375,0.102,0.101,0.364,0.078,0.054,0.609,0.065,0.629,0.054,0.053,0.372,0.105,0.682,0.683,0.329,0.214,0.395
model.000.15.pdb,0.284,0.072,0.000,0.257,0.444,0.012,0.702,0.258,0.012,0.000,0.023,0.457,0.459,0.000,0.000,0.351,0.167,0.024,0.289,0.000,0.329,0.000,0.012,0.516,0.203,0.307,0.275,0.143,0.014,0.449
model.000.16.pdb,0.024,0.103,0.674,0.023,0.011,0.186,0.066,0.000,0.164,0.574,0.712,0.084,0.101,0.164,0.471,0.000,0.029,0.720,0.053,0.208,0.097,0.365,0.760,0.067,0.000,0.053,0.060,0.000,0.000,0.052
model.000.17.pdb,0.076,0.123,0.172,0.061,0.047,0.558,0.000,0.093,0.694,0.143,0.160,0.000,0.059,0.627,0.177,0.041,0.015,0.167,0.102,0.545,0.010,0.400,0.147,0.022,0.077,0.090,0.012,0.145,0.183,0.021
model.000.18.pdb,0.080,0.242,0.254,0.067,0.076,0.579,0.011,0.110,0.769,0.246,0.231,0.009,0.094,0.673,0.171,0.049,0.068,0.257,0.104,0.709,0.028,0.525,0.218,0.062,0.113,0.104,0.032,0.143,0.127,0.049
model.000.19.pdb,0.342,0.071,0.034,0.444,0.507,0.065,0.548,0.320,0.031,0.035,0.083,0.639,0.676,0.031,0.023,0.348,0.147,0.063,0.462,0.041,0.539,0.031,0.062,0.719,0.130,0.443,0.405,0.200,0.086,0.657
model.000.20.pdb,0.507,0.033,0.021,0.627,0.383,0.120,0.217,0.368,0.082,0.022,0.101,0.500,0.418,0.129,0.118,0.342,0.071,0.082,0.676,0.092,0.718,0.060,0.080,0.402,0.136,0.676,0.652,0.312,0.192,0.458
model.000.21.pdb,0.012,0.194,0.617,0.023,0.011,0.171,0.067,0.000,0.167,0.587,0.517,0.074,0.113,0.151,0.276,0.000,0.094,0.545,0.054,0.211,0.063,0.349,0.526,0.056,0.029,0.032,0.035,0.000,0.000,0.087
model.000.22.pdb,0.089,0.254,0.246,0.073,0.071,0.608,0.000,0.107,0.615,0.237,0.222,0.020,0.102,0.680,0.156,0.085,0.045,0.232,0.126,0.654,0.041,0.518,0.208,0.022,0.076,0.101,0.048,0.159,0.161,0.053
model.000.23.pdb,0.528,0.032,0.042,0.556,0.420,0.060,0.268,0.408,0.059,0.043,0.109,0.537,0.483,0.049,0.114,0.443,0.080,0.101,0.605,0.028,0.623,0.028,0.110,0.475,0.131,0.649,0.623,0.351,0.200,0.570
model.000.24.pdb,0.071,0.274,0.209,0.022,0.055,0.500,0.024,0.143,0.648,0.200,0.192,0.000,0.066,0.618,0.129,0.079,0.087,0.200,0.073,0.685,0.010,0.452,0.179,0.042,0.169,0.073,0.011,0.181,0.100,0.029
model.000.25.pdb,0.089,0.254,0.169,0.035,0.071,0.491,0.026,0.137,0.615,0.177,0.158,0.010,0.069,0.556,0.104,0.069,0.111,0.164,0.101,0.564,0.031,0.441,0.145,0.056,0.164,0.077,0.035,0.159,0.091,0.031
model.000.26.pdb,0.046,0.179,0.723,0.045,0.011,0.318,0.024,0.000,0.290,0.696,0.661,0.070,0.097,0.271,0.411,0.000,0.042,0.698,0.084,0.319,0.060,0.475,0.673,0.042,0.000,0.040,0.045,0.000,0.000,0.040
model.000.27.pdb,0.012,0.111,0.714,0.024,0.000,0.279,0.000,0.000,0.231,0.568,0.680,0.054,0.020,0.231,0.556,0.000,0.015,0.620,0.033,0.281,0.066,0.421,0.694,0.023,0.000,0.022,0.037,0.000,0.000,0.011
model.000.28.pdb,0.042,0.537,0.083,0.027,0.176,0.029,0.190,0.125,0.058,0.127,0.055,0.071,0.115,0.058,0.000,0.100,0.595,0.057,0.048,0.103,0.034,0.121,0.056,0.122,0.333,0.036,0.013,0.045,0.000,0.113
model.000.29.pdb,0.013,0.062,0.651,0.025,0.012,0.132,0.071,0.000,0.113,0.511,0.660,0.090,0.108,0.113,0.380,0.000,0.016,0.667,0.033,0.174,0.116,0.290,0.708,0.072,0.000,0.045,0.037,0.000,0.000,0.067
