 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.203,0.012,0.030,0.067,0.000,0.209,0.083,0.224,0.043,0.169,0.012,0.071,0.197,0.044,0.000,0.171,0.600,0.780,0.032,0.074,0.174,0.688,0.019,0.755,0.688,0.265,0.222,0.111,0.134
model.000.01.pdb,0.557,0.071,0.593,0.095,0.366,0.111,0.051,0.082,0.078,0.540,0.077,0.424,0.394,0.089,0.357,0.547,0.064,0.000,0.011,0.607,0.373,0.051,0.000,0.493,0.012,0.038,0.061,0.013,0.060,0.069
model.000.02.pdb,0.069,0.760,0.037,0.264,0.022,0.308,0.633,0.540,0.688,0.033,0.640,0.051,0.023,0.556,0.022,0.026,0.620,0.162,0.257,0.055,0.020,0.739,0.250,0.040,0.214,0.176,0.700,0.551,0.150,0.531
model.000.03.pdb,0.072,0.012,0.039,0.000,0.213,0.000,0.000,0.000,0.000,0.071,0.013,0.000,0.147,0.026,0.203,0.013,0.000,0.250,0.167,0.045,0.198,0.000,0.206,0.149,0.174,0.134,0.025,0.059,0.000,0.000
model.000.04.pdb,0.064,0.667,0.058,0.104,0.052,0.415,0.673,0.448,0.660,0.085,0.745,0.023,0.043,0.717,0.064,0.036,0.760,0.147,0.203,0.084,0.102,0.526,0.192,0.133,0.165,0.130,0.643,0.694,0.041,0.673
model.000.05.pdb,0.438,0.031,0.412,0.053,0.698,0.053,0.045,0.047,0.045,0.390,0.044,0.288,0.645,0.021,0.567,0.373,0.033,0.083,0.087,0.403,0.569,0.022,0.095,0.589,0.078,0.095,0.054,0.011,0.038,0.012
model.000.06.pdb,0.067,0.667,0.049,0.095,0.043,0.458,0.708,0.463,0.729,0.078,0.750,0.012,0.034,0.686,0.044,0.025,0.766,0.110,0.200,0.077,0.084,0.519,0.188,0.128,0.160,0.139,0.611,0.560,0.060,0.711
model.000.07.pdb,0.559,0.135,0.516,0.111,0.521,0.209,0.120,0.154,0.119,0.565,0.145,0.397,0.561,0.128,0.493,0.409,0.133,0.000,0.020,0.580,0.520,0.107,0.022,0.625,0.000,0.011,0.101,0.023,0.051,0.143
model.000.08.pdb,0.053,0.709,0.047,0.177,0.052,0.451,0.686,0.566,0.706,0.086,0.725,0.035,0.032,0.607,0.021,0.036,0.740,0.104,0.205,0.085,0.059,0.623,0.211,0.100,0.182,0.178,0.596,0.491,0.136,0.688
model.000.09.pdb,0.444,0.042,0.418,0.054,0.683,0.068,0.034,0.035,0.034,0.472,0.033,0.310,0.741,0.056,0.529,0.338,0.045,0.084,0.088,0.466,0.577,0.022,0.096,0.620,0.067,0.096,0.043,0.012,0.039,0.036
model.000.10.pdb,0.046,0.132,0.051,0.121,0.069,0.000,0.083,0.103,0.129,0.069,0.096,0.081,0.073,0.065,0.046,0.068,0.082,0.167,0.284,0.044,0.076,0.130,0.238,0.074,0.383,0.322,0.137,0.088,0.396,0.058
model.000.11.pdb,0.407,0.079,0.329,0.035,0.681,0.141,0.063,0.065,0.062,0.468,0.073,0.256,0.609,0.117,0.701,0.295,0.085,0.031,0.048,0.481,0.768,0.052,0.052,0.736,0.019,0.052,0.039,0.054,0.034,0.103
model.000.12.pdb,0.000,0.219,0.000,0.030,0.067,0.000,0.209,0.083,0.224,0.032,0.186,0.000,0.058,0.214,0.022,0.000,0.171,0.633,0.745,0.021,0.052,0.174,0.688,0.019,0.792,0.800,0.284,0.242,0.111,0.134
model.000.13.pdb,0.392,0.054,0.306,0.000,0.641,0.099,0.059,0.074,0.071,0.419,0.070,0.211,0.613,0.080,0.585,0.304,0.058,0.060,0.065,0.432,0.586,0.059,0.084,0.629,0.044,0.071,0.056,0.000,0.039,0.076
model.000.14.pdb,0.000,0.162,0.000,0.000,0.075,0.000,0.164,0.030,0.161,0.036,0.141,0.000,0.080,0.172,0.024,0.000,0.143,0.667,0.646,0.012,0.057,0.127,0.690,0.011,0.652,0.614,0.226,0.196,0.017,0.100
model.000.15.pdb,0.119,0.000,0.138,0.000,0.167,0.000,0.000,0.000,0.000,0.100,0.000,0.185,0.161,0.000,0.172,0.240,0.000,0.052,0.077,0.130,0.153,0.000,0.016,0.178,0.155,0.127,0.000,0.000,0.133,0.000
model.000.16.pdb,0.516,0.000,0.544,0.127,0.414,0.014,0.000,0.025,0.000,0.523,0.000,0.536,0.446,0.000,0.426,0.500,0.000,0.025,0.045,0.562,0.382,0.000,0.063,0.421,0.035,0.037,0.000,0.000,0.177,0.000
model.000.17.pdb,0.466,0.074,0.380,0.052,0.627,0.108,0.068,0.083,0.067,0.434,0.079,0.280,0.625,0.077,0.646,0.306,0.080,0.011,0.030,0.447,0.643,0.056,0.044,0.710,0.000,0.022,0.065,0.047,0.025,0.072
model.000.18.pdb,0.547,0.067,0.507,0.098,0.686,0.096,0.062,0.087,0.061,0.532,0.071,0.400,0.592,0.070,0.526,0.411,0.061,0.052,0.067,0.545,0.570,0.051,0.051,0.693,0.049,0.073,0.059,0.021,0.045,0.054
model.000.19.pdb,0.737,0.022,0.667,0.159,0.423,0.072,0.012,0.078,0.012,0.603,0.011,0.600,0.433,0.034,0.435,0.593,0.012,0.000,0.011,0.700,0.427,0.024,0.012,0.447,0.000,0.012,0.011,0.025,0.119,0.025
model.000.20.pdb,0.486,0.097,0.420,0.080,0.535,0.155,0.080,0.110,0.067,0.603,0.079,0.371,0.552,0.126,0.486,0.343,0.080,0.094,0.121,0.571,0.533,0.093,0.106,0.573,0.076,0.093,0.076,0.023,0.064,0.099
model.000.21.pdb,0.045,0.833,0.037,0.175,0.033,0.388,0.702,0.510,0.761,0.056,0.745,0.025,0.034,0.680,0.033,0.000,0.800,0.129,0.205,0.055,0.052,0.667,0.194,0.072,0.164,0.143,0.635,0.583,0.113,0.705
model.000.22.pdb,0.458,0.064,0.371,0.039,0.672,0.081,0.057,0.035,0.045,0.446,0.044,0.306,0.645,0.067,0.750,0.314,0.057,0.022,0.042,0.421,0.766,0.022,0.057,0.589,0.010,0.022,0.043,0.060,0.052,0.061
model.000.23.pdb,0.000,0.096,0.000,0.000,0.101,0.000,0.075,0.015,0.074,0.012,0.088,0.000,0.051,0.118,0.090,0.000,0.074,0.340,0.250,0.000,0.081,0.043,0.263,0.055,0.242,0.180,0.116,0.153,0.000,0.063
model.000.24.pdb,0.000,0.221,0.000,0.000,0.034,0.000,0.210,0.059,0.226,0.023,0.185,0.000,0.037,0.215,0.023,0.000,0.169,0.542,0.660,0.011,0.021,0.154,0.630,0.021,0.667,0.667,0.290,0.246,0.085,0.129
model.000.25.pdb,0.044,0.731,0.024,0.169,0.021,0.373,0.640,0.549,0.694,0.043,0.750,0.000,0.022,0.654,0.022,0.012,0.694,0.125,0.200,0.043,0.051,0.577,0.188,0.071,0.160,0.139,0.642,0.592,0.109,0.638
model.000.26.pdb,0.011,0.213,0.012,0.029,0.065,0.000,0.203,0.081,0.217,0.043,0.181,0.012,0.069,0.192,0.021,0.012,0.167,0.547,0.685,0.031,0.051,0.169,0.627,0.029,0.833,0.729,0.275,0.234,0.161,0.130
