 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.022,0.333,0.012,0.153,0.422,0.105,0.060,0.434,0.221,0.046,0.010,0.347,0.190,0.045,0.417,0.066,0.132,0.063,0.280,0.642,0.646,0.023,0.083,0.434,0.081,0.606,0.025,0.022,0.086,0.139
model.000.01.pdb,0.509,0.000,0.323,0.114,0.000,0.667,0.556,0.030,0.000,0.623,0.218,0.095,0.000,0.660,0.032,0.704,0.328,0.580,0.000,0.050,0.133,0.491,0.737,0.040,0.014,0.052,0.345,0.071,0.183,0.055
model.000.02.pdb,0.000,0.297,0.000,0.175,0.519,0.067,0.053,0.429,0.276,0.025,0.000,0.313,0.200,0.024,0.409,0.060,0.100,0.027,0.261,0.603,0.690,0.013,0.056,0.370,0.076,0.590,0.000,0.036,0.063,0.159
model.000.03.pdb,0.204,0.000,0.034,0.213,0.083,0.274,0.145,0.064,0.056,0.250,0.028,0.109,0.043,0.136,0.041,0.203,0.395,0.261,0.029,0.120,0.174,0.103,0.219,0.037,0.000,0.143,0.000,0.000,0.429,0.143
model.000.04.pdb,0.022,0.403,0.035,0.037,0.310,0.039,0.046,0.708,0.164,0.033,0.097,0.320,0.242,0.044,0.507,0.076,0.060,0.036,0.441,0.514,0.397,0.022,0.050,0.708,0.139,0.421,0.037,0.102,0.000,0.050
model.000.05.pdb,0.119,0.000,0.016,0.000,0.000,0.379,0.561,0.050,0.000,0.294,0.000,0.180,0.020,0.511,0.013,0.263,0.694,0.180,0.000,0.076,0.206,0.140,0.463,0.063,0.000,0.141,0.160,0.000,0.109,0.000
model.000.06.pdb,0.418,0.000,0.321,0.077,0.000,0.673,0.617,0.043,0.000,0.560,0.208,0.105,0.000,0.667,0.023,0.615,0.304,0.511,0.000,0.043,0.119,0.510,0.685,0.043,0.000,0.045,0.346,0.065,0.145,0.030
model.000.07.pdb,0.293,0.000,0.127,0.136,0.000,0.589,0.521,0.045,0.015,0.471,0.077,0.141,0.017,0.510,0.012,0.473,0.556,0.417,0.000,0.056,0.182,0.254,0.571,0.045,0.000,0.111,0.136,0.013,0.304,0.065
model.000.08.pdb,0.463,0.000,0.339,0.092,0.000,0.632,0.571,0.032,0.000,0.612,0.222,0.104,0.000,0.653,0.023,0.667,0.276,0.565,0.000,0.032,0.131,0.529,0.643,0.043,0.030,0.056,0.291,0.078,0.164,0.045
model.000.09.pdb,0.011,0.270,0.023,0.133,0.409,0.070,0.083,0.480,0.214,0.033,0.041,0.414,0.167,0.080,0.465,0.076,0.158,0.024,0.289,0.672,0.730,0.034,0.093,0.461,0.093,0.688,0.000,0.066,0.040,0.135
model.000.10.pdb,0.429,0.000,0.267,0.075,0.000,0.649,0.660,0.032,0.000,0.600,0.187,0.117,0.000,0.745,0.011,0.564,0.364,0.460,0.000,0.031,0.143,0.436,0.661,0.043,0.000,0.056,0.333,0.037,0.161,0.029
model.000.11.pdb,0.026,0.246,0.000,0.241,0.538,0.080,0.026,0.324,0.412,0.039,0.000,0.178,0.231,0.025,0.400,0.062,0.136,0.058,0.250,0.500,0.548,0.013,0.057,0.256,0.113,0.462,0.000,0.037,0.140,0.224
model.000.12.pdb,0.011,0.435,0.037,0.053,0.354,0.041,0.049,0.683,0.194,0.011,0.078,0.253,0.263,0.023,0.547,0.080,0.051,0.038,0.476,0.507,0.405,0.036,0.041,0.710,0.149,0.431,0.013,0.108,0.000,0.082
model.000.13.pdb,0.439,0.000,0.300,0.057,0.000,0.548,0.569,0.042,0.000,0.519,0.197,0.128,0.000,0.680,0.033,0.600,0.283,0.471,0.000,0.063,0.140,0.473,0.638,0.064,0.000,0.078,0.370,0.062,0.117,0.014
model.000.14.pdb,0.000,0.415,0.036,0.037,0.282,0.029,0.047,0.557,0.186,0.011,0.053,0.347,0.230,0.033,0.500,0.066,0.036,0.037,0.391,0.549,0.338,0.023,0.040,0.557,0.143,0.432,0.107,0.080,0.000,0.051
model.000.15.pdb,0.000,0.362,0.000,0.186,0.472,0.045,0.027,0.352,0.346,0.026,0.000,0.312,0.292,0.026,0.328,0.012,0.141,0.000,0.258,0.470,0.516,0.000,0.058,0.297,0.155,0.550,0.000,0.051,0.086,0.169
model.000.16.pdb,0.386,0.000,0.271,0.060,0.000,0.632,0.711,0.021,0.000,0.549,0.173,0.104,0.000,0.761,0.011,0.574,0.396,0.500,0.000,0.043,0.131,0.444,0.736,0.043,0.000,0.056,0.365,0.037,0.143,0.029
model.000.17.pdb,0.203,0.054,0.521,0.000,0.000,0.138,0.042,0.080,0.015,0.149,0.593,0.000,0.034,0.082,0.035,0.186,0.000,0.148,0.108,0.032,0.000,0.333,0.154,0.080,0.138,0.000,0.211,0.473,0.000,0.046
model.000.18.pdb,0.323,0.087,0.673,0.099,0.024,0.205,0.091,0.083,0.026,0.246,0.727,0.011,0.061,0.173,0.066,0.278,0.000,0.254,0.110,0.040,0.010,0.466,0.237,0.083,0.190,0.010,0.200,0.475,0.060,0.116
model.000.19.pdb,0.022,0.319,0.023,0.147,0.492,0.091,0.095,0.455,0.246,0.056,0.010,0.370,0.200,0.079,0.419,0.087,0.156,0.036,0.286,0.638,0.692,0.022,0.103,0.455,0.092,0.652,0.000,0.054,0.068,0.133
model.000.20.pdb,0.010,0.370,0.044,0.034,0.286,0.056,0.090,0.581,0.152,0.021,0.091,0.382,0.203,0.074,0.447,0.071,0.080,0.034,0.387,0.595,0.353,0.032,0.077,0.625,0.143,0.443,0.123,0.084,0.000,0.059
model.000.21.pdb,0.472,0.000,0.254,0.129,0.000,0.704,0.520,0.021,0.029,0.696,0.160,0.063,0.000,0.569,0.011,0.647,0.404,0.614,0.000,0.021,0.119,0.426,0.685,0.021,0.000,0.069,0.207,0.051,0.286,0.078
model.000.22.pdb,0.345,0.039,0.682,0.094,0.026,0.195,0.070,0.091,0.014,0.258,0.706,0.000,0.016,0.176,0.060,0.273,0.000,0.246,0.122,0.054,0.011,0.481,0.197,0.103,0.136,0.022,0.207,0.414,0.068,0.095
model.000.23.pdb,0.020,0.471,0.010,0.044,0.342,0.084,0.124,0.600,0.237,0.041,0.028,0.367,0.265,0.095,0.527,0.080,0.102,0.033,0.427,0.512,0.494,0.020,0.095,0.622,0.152,0.519,0.056,0.104,0.000,0.057
model.000.24.pdb,0.297,0.105,0.580,0.119,0.037,0.169,0.066,0.086,0.071,0.221,0.736,0.000,0.117,0.149,0.044,0.219,0.000,0.206,0.128,0.020,0.000,0.414,0.171,0.063,0.286,0.000,0.172,0.582,0.062,0.138
model.000.25.pdb,0.322,0.097,0.542,0.111,0.040,0.165,0.056,0.116,0.061,0.182,0.642,0.000,0.107,0.143,0.060,0.235,0.000,0.183,0.122,0.032,0.011,0.351,0.182,0.091,0.264,0.011,0.111,0.519,0.050,0.131
model.000.26.pdb,0.566,0.000,0.411,0.103,0.000,0.617,0.473,0.041,0.000,0.627,0.278,0.085,0.000,0.518,0.033,0.679,0.200,0.520,0.000,0.041,0.100,0.608,0.600,0.052,0.029,0.043,0.339,0.101,0.153,0.057
model.000.27.pdb,0.480,0.000,0.373,0.082,0.000,0.467,0.440,0.011,0.000,0.542,0.239,0.067,0.000,0.520,0.012,0.481,0.190,0.523,0.000,0.057,0.034,0.553,0.475,0.011,0.000,0.023,0.500,0.054,0.135,0.032
model.000.28.pdb,0.241,0.097,0.105,0.735,0.196,0.157,0.048,0.037,0.283,0.175,0.086,0.028,0.062,0.078,0.114,0.106,0.088,0.200,0.059,0.089,0.107,0.119,0.111,0.024,0.120,0.093,0.000,0.109,0.529,0.611
model.000.29.pdb,0.327,0.000,0.211,0.066,0.000,0.526,0.690,0.011,0.000,0.490,0.139,0.113,0.000,0.744,0.012,0.463,0.447,0.404,0.000,0.045,0.141,0.385,0.623,0.034,0.000,0.073,0.300,0.013,0.137,0.032
