 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.000,0.045,0.275,0.022,0.379,0.012,0.412,0.012,0.000,0.041,0.074,0.023,0.391,0.211,0.012,0.051,0.000,0.025,0.015,0.038,0.033,0.026,0.438,0.077,0.000,0.012,0.000,0.066,0.213
model.000.01.pdb,0.169,0.184,0.096,0.000,0.145,0.026,0.309,0.012,0.148,0.192,0.000,0.271,0.147,0.063,0.140,0.106,0.346,0.016,0.683,0.583,0.273,0.108,0.236,0.081,0.178,0.103,0.141,0.318,0.568,0.016
model.000.02.pdb,0.660,0.132,0.608,0.026,0.653,0.052,0.254,0.062,0.714,0.164,0.218,0.203,0.702,0.012,0.000,0.829,0.220,0.548,0.076,0.113,0.263,0.615,0.273,0.000,0.222,0.158,0.667,0.364,0.092,0.032
model.000.03.pdb,0.023,0.000,0.044,0.475,0.033,0.476,0.024,0.581,0.024,0.000,0.129,0.023,0.022,0.400,0.076,0.024,0.012,0.013,0.000,0.000,0.037,0.043,0.051,0.382,0.099,0.026,0.036,0.000,0.012,0.267
model.000.04.pdb,0.011,0.103,0.021,0.177,0.000,0.315,0.035,0.295,0.000,0.113,0.012,0.057,0.011,0.554,0.254,0.011,0.036,0.000,0.117,0.104,0.024,0.000,0.024,0.644,0.040,0.110,0.011,0.000,0.103,0.129
model.000.05.pdb,0.167,0.000,0.158,0.063,0.208,0.048,0.538,0.082,0.200,0.000,0.217,0.509,0.194,0.022,0.016,0.227,0.444,0.224,0.100,0.032,0.560,0.200,0.551,0.035,0.649,0.000,0.157,0.347,0.116,0.000
model.000.06.pdb,0.065,0.164,0.089,0.206,0.049,0.349,0.013,0.286,0.041,0.214,0.000,0.013,0.037,0.525,0.189,0.053,0.013,0.030,0.119,0.105,0.000,0.048,0.000,0.433,0.000,0.296,0.026,0.000,0.071,0.193
model.000.07.pdb,0.000,0.047,0.000,0.164,0.000,0.275,0.052,0.274,0.000,0.044,0.014,0.120,0.000,0.409,0.404,0.000,0.097,0.000,0.130,0.082,0.039,0.000,0.000,0.508,0.067,0.028,0.000,0.000,0.164,0.145
model.000.08.pdb,0.147,0.000,0.125,0.024,0.171,0.011,0.608,0.068,0.176,0.014,0.154,0.700,0.189,0.022,0.047,0.203,0.538,0.159,0.145,0.081,0.600,0.165,0.592,0.047,0.778,0.000,0.137,0.388,0.197,0.000
model.000.09.pdb,0.562,0.163,0.549,0.014,0.560,0.040,0.246,0.051,0.643,0.196,0.164,0.194,0.604,0.012,0.000,0.674,0.211,0.378,0.115,0.143,0.255,0.528,0.264,0.000,0.214,0.189,0.600,0.357,0.115,0.017
