 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.094,0.154,0.078,0.348,0.067,0.524,0.000,0.443,0.048,0.145,0.038,0.000,0.044,0.603,0.121,0.023,0.000,0.013,0.075,0.057,0.000,0.053,0.000,0.565,0.030,0.209,0.034,0.000,0.036,0.295
model.000.01.pdb,0.630,0.148,0.643,0.073,0.820,0.110,0.235,0.079,0.673,0.175,0.222,0.192,0.800,0.021,0.000,0.735,0.206,0.531,0.110,0.131,0.242,0.709,0.250,0.011,0.241,0.188,0.735,0.321,0.110,0.057
model.000.02.pdb,0.024,0.100,0.060,0.292,0.048,0.475,0.000,0.373,0.013,0.129,0.014,0.000,0.036,0.586,0.121,0.025,0.000,0.000,0.055,0.066,0.013,0.034,0.000,0.544,0.022,0.161,0.025,0.000,0.027,0.228
model.000.03.pdb,0.314,0.690,0.127,0.047,0.167,0.061,0.016,0.042,0.245,0.606,0.000,0.000,0.169,0.154,0.000,0.164,0.034,0.038,0.200,0.171,0.034,0.123,0.017,0.145,0.000,0.618,0.185,0.043,0.132,0.019
model.000.04.pdb,0.033,0.013,0.065,0.484,0.043,0.531,0.022,0.609,0.023,0.025,0.091,0.068,0.021,0.471,0.152,0.034,0.060,0.012,0.023,0.013,0.047,0.063,0.024,0.478,0.105,0.064,0.034,0.000,0.060,0.266
model.000.05.pdb,0.388,0.220,0.440,0.133,0.392,0.183,0.000,0.134,0.348,0.256,0.096,0.000,0.400,0.118,0.000,0.413,0.000,0.375,0.017,0.000,0.000,0.396,0.000,0.029,0.013,0.366,0.413,0.000,0.000,0.125
model.000.06.pdb,0.600,0.107,0.680,0.067,0.729,0.092,0.226,0.086,0.644,0.158,0.190,0.179,0.783,0.011,0.000,0.791,0.194,0.489,0.058,0.089,0.233,0.686,0.241,0.012,0.216,0.133,0.674,0.319,0.074,0.031
model.000.07.pdb,0.638,0.341,0.500,0.069,0.569,0.111,0.074,0.104,0.543,0.370,0.082,0.056,0.549,0.090,0.000,0.480,0.076,0.280,0.129,0.137,0.092,0.456,0.078,0.038,0.074,0.413,0.574,0.113,0.111,0.068
model.000.08.pdb,0.620,0.105,0.635,0.052,0.750,0.091,0.242,0.099,0.705,0.136,0.167,0.194,0.766,0.023,0.000,0.696,0.210,0.478,0.104,0.107,0.250,0.673,0.259,0.012,0.230,0.150,0.696,0.340,0.104,0.047
model.000.09.pdb,0.056,0.100,0.088,0.397,0.077,0.581,0.034,0.493,0.023,0.110,0.012,0.033,0.043,0.661,0.101,0.045,0.035,0.038,0.086,0.070,0.035,0.063,0.036,0.571,0.061,0.203,0.057,0.000,0.048,0.286
model.000.10.pdb,0.577,0.123,0.792,0.065,0.735,0.104,0.200,0.084,0.617,0.172,0.246,0.157,0.787,0.034,0.000,0.795,0.169,0.533,0.071,0.086,0.206,0.725,0.213,0.000,0.165,0.186,0.717,0.280,0.071,0.062
model.000.11.pdb,0.065,0.208,0.036,0.171,0.024,0.349,0.000,0.250,0.027,0.214,0.000,0.000,0.024,0.475,0.167,0.026,0.000,0.000,0.119,0.125,0.013,0.011,0.000,0.509,0.022,0.228,0.026,0.000,0.056,0.115
model.000.12.pdb,0.034,0.014,0.056,0.406,0.045,0.525,0.036,0.581,0.024,0.013,0.026,0.072,0.022,0.485,0.145,0.024,0.063,0.013,0.037,0.029,0.037,0.055,0.025,0.541,0.099,0.054,0.024,0.000,0.064,0.288
model.000.13.pdb,0.585,0.065,0.660,0.091,0.740,0.130,0.212,0.122,0.592,0.094,0.217,0.186,0.686,0.045,0.000,0.653,0.182,0.511,0.041,0.066,0.219,0.698,0.226,0.011,0.253,0.143,0.620,0.294,0.055,0.077
model.000.14.pdb,0.022,0.000,0.066,0.525,0.032,0.500,0.023,0.578,0.024,0.000,0.139,0.034,0.033,0.384,0.156,0.023,0.012,0.026,0.012,0.014,0.036,0.076,0.037,0.406,0.073,0.013,0.034,0.000,0.036,0.339
model.000.15.pdb,0.039,0.127,0.050,0.270,0.012,0.383,0.000,0.313,0.014,0.158,0.015,0.000,0.000,0.544,0.220,0.013,0.000,0.000,0.058,0.052,0.000,0.036,0.000,0.500,0.011,0.214,0.000,0.000,0.043,0.245
model.000.16.pdb,0.620,0.125,0.700,0.080,0.787,0.105,0.185,0.085,0.667,0.175,0.228,0.143,0.804,0.035,0.000,0.814,0.154,0.545,0.057,0.069,0.190,0.776,0.197,0.000,0.167,0.190,0.773,0.260,0.057,0.063
model.000.17.pdb,0.113,0.000,0.078,0.000,0.139,0.000,0.531,0.036,0.141,0.000,0.153,0.660,0.141,0.012,0.071,0.169,0.490,0.179,0.125,0.000,0.521,0.133,0.479,0.025,0.618,0.000,0.101,0.271,0.161,0.000
model.000.18.pdb,0.173,0.000,0.150,0.011,0.197,0.011,0.714,0.055,0.206,0.014,0.149,0.776,0.200,0.021,0.095,0.232,0.608,0.172,0.227,0.113,0.640,0.190,0.600,0.034,0.661,0.000,0.164,0.429,0.286,0.000
model.000.19.pdb,0.067,0.114,0.111,0.333,0.076,0.571,0.022,0.529,0.047,0.139,0.012,0.022,0.043,0.677,0.132,0.045,0.011,0.037,0.072,0.069,0.023,0.085,0.011,0.538,0.050,0.217,0.057,0.000,0.035,0.302
model.000.20.pdb,0.031,0.000,0.094,0.578,0.051,0.529,0.043,0.627,0.022,0.012,0.154,0.064,0.051,0.416,0.139,0.043,0.044,0.048,0.033,0.012,0.056,0.115,0.033,0.400,0.088,0.047,0.054,0.000,0.068,0.381
model.000.21.pdb,0.778,0.265,0.527,0.053,0.660,0.092,0.169,0.086,0.762,0.320,0.078,0.145,0.673,0.048,0.000,0.674,0.156,0.396,0.141,0.151,0.194,0.593,0.180,0.000,0.169,0.333,0.674,0.240,0.123,0.048
model.000.22.pdb,0.159,0.000,0.151,0.013,0.186,0.037,0.727,0.035,0.194,0.015,0.169,0.681,0.188,0.048,0.034,0.222,0.682,0.155,0.197,0.109,0.721,0.178,0.674,0.050,0.525,0.000,0.149,0.512,0.237,0.000
model.000.23.pdb,0.051,0.000,0.149,0.444,0.103,0.597,0.000,0.577,0.032,0.011,0.081,0.020,0.071,0.493,0.164,0.052,0.000,0.058,0.032,0.037,0.010,0.111,0.011,0.440,0.065,0.082,0.063,0.000,0.043,0.364
model.000.24.pdb,0.133,0.000,0.127,0.000,0.158,0.000,0.688,0.011,0.162,0.014,0.138,0.787,0.176,0.000,0.158,0.188,0.717,0.125,0.258,0.119,0.646,0.152,0.571,0.011,0.638,0.000,0.123,0.426,0.368,0.000
model.000.25.pdb,0.127,0.000,0.120,0.013,0.137,0.012,0.617,0.048,0.138,0.015,0.078,0.795,0.155,0.023,0.151,0.149,0.682,0.098,0.237,0.109,0.609,0.132,0.532,0.037,0.607,0.000,0.116,0.409,0.352,0.000
model.000.26.pdb,0.545,0.098,0.561,0.037,0.660,0.060,0.306,0.081,0.646,0.127,0.213,0.254,0.673,0.011,0.000,0.640,0.274,0.440,0.114,0.119,0.317,0.596,0.328,0.011,0.284,0.123,0.577,0.426,0.130,0.014
