 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.301,0.034,0.035,0.607,0.533,0.012,0.013,0.000,0.014,0.347,0.094,0.026,0.000,0.299,0.011,0.514,0.316,0.063,0.012,0.014,0.012,0.000,0.214,0.022,0.507,0.453,0.022,0.083,0.075,0.500
model.000.01.pdb,0.078,0.127,0.101,0.012,0.096,0.183,0.153,0.148,0.476,0.090,0.227,0.097,0.289,0.086,0.203,0.032,0.095,0.180,0.268,0.000,0.072,0.000,0.159,0.159,0.044,0.025,0.097,0.197,0.276,0.082
model.000.02.pdb,0.024,0.673,0.696,0.023,0.000,0.622,0.400,0.143,0.123,0.024,0.186,0.556,0.200,0.059,0.612,0.031,0.044,0.233,0.352,0.333,0.617,0.216,0.014,0.608,0.021,0.037,0.688,0.246,0.267,0.000
model.000.03.pdb,0.406,0.044,0.047,0.695,0.403,0.012,0.025,0.027,0.000,0.456,0.044,0.038,0.000,0.397,0.022,0.657,0.413,0.075,0.037,0.027,0.048,0.088,0.243,0.033,0.580,0.610,0.033,0.120,0.060,0.311
model.000.04.pdb,0.471,0.010,0.022,0.411,0.492,0.000,0.049,0.145,0.129,0.478,0.077,0.000,0.056,0.419,0.022,0.390,0.434,0.023,0.011,0.026,0.000,0.000,0.552,0.000,0.400,0.342,0.011,0.043,0.058,0.431
model.000.05.pdb,0.046,0.275,0.254,0.133,0.023,0.254,0.041,0.000,0.029,0.057,0.534,0.246,0.015,0.055,0.181,0.094,0.075,0.739,0.612,0.029,0.242,0.214,0.025,0.189,0.096,0.113,0.192,0.740,0.577,0.042
model.000.06.pdb,0.534,0.036,0.051,0.243,0.246,0.013,0.121,0.259,0.153,0.468,0.036,0.000,0.085,0.516,0.078,0.256,0.485,0.000,0.000,0.153,0.039,0.000,0.549,0.049,0.247,0.261,0.049,0.000,0.000,0.143
model.000.07.pdb,0.278,0.000,0.000,0.462,0.712,0.000,0.013,0.014,0.060,0.288,0.169,0.000,0.015,0.293,0.000,0.342,0.278,0.038,0.000,0.014,0.000,0.000,0.390,0.000,0.405,0.304,0.000,0.073,0.092,0.667
model.000.08.pdb,0.022,0.233,0.194,0.103,0.071,0.246,0.040,0.000,0.059,0.022,0.685,0.200,0.046,0.021,0.176,0.070,0.030,0.745,0.558,0.014,0.167,0.148,0.000,0.154,0.071,0.058,0.156,0.648,0.615,0.070
model.000.09.pdb,0.025,0.580,0.562,0.024,0.000,0.628,0.396,0.173,0.173,0.037,0.176,0.457,0.267,0.048,0.583,0.032,0.034,0.224,0.346,0.245,0.460,0.157,0.014,0.580,0.033,0.053,0.592,0.238,0.259,0.000
model.000.10.pdb,0.043,0.808,0.698,0.053,0.000,0.604,0.344,0.086,0.086,0.042,0.173,0.673,0.125,0.097,0.517,0.121,0.093,0.211,0.308,0.382,0.760,0.298,0.000,0.709,0.090,0.067,0.788,0.224,0.239,0.000
model.000.11.pdb,0.609,0.113,0.106,0.425,0.271,0.031,0.116,0.154,0.047,0.614,0.009,0.079,0.036,0.634,0.082,0.543,0.690,0.031,0.000,0.154,0.109,0.100,0.347,0.113,0.519,0.535,0.126,0.049,0.020,0.160
model.000.12.pdb,0.603,0.096,0.111,0.446,0.326,0.050,0.159,0.200,0.079,0.608,0.085,0.020,0.082,0.627,0.121,0.456,0.680,0.050,0.050,0.185,0.080,0.000,0.466,0.129,0.449,0.420,0.097,0.097,0.080,0.266
model.000.13.pdb,0.011,0.216,0.178,0.116,0.059,0.246,0.026,0.000,0.059,0.056,0.655,0.200,0.046,0.021,0.160,0.081,0.041,0.745,0.558,0.014,0.167,0.207,0.012,0.154,0.105,0.110,0.156,0.745,0.615,0.056
model.000.14.pdb,0.037,0.509,0.462,0.036,0.000,0.420,0.153,0.000,0.000,0.049,0.141,0.619,0.000,0.048,0.262,0.128,0.045,0.180,0.224,0.216,0.510,0.538,0.000,0.404,0.118,0.095,0.549,0.179,0.156,0.000
model.000.15.pdb,0.344,0.000,0.000,0.391,0.694,0.000,0.000,0.048,0.066,0.333,0.105,0.000,0.017,0.300,0.000,0.370,0.301,0.014,0.000,0.000,0.000,0.000,0.407,0.000,0.380,0.312,0.000,0.038,0.069,0.643
model.000.16.pdb,0.162,0.027,0.014,0.065,0.188,0.047,0.123,0.184,0.487,0.157,0.100,0.016,0.286,0.151,0.123,0.069,0.143,0.030,0.063,0.000,0.000,0.000,0.255,0.056,0.083,0.069,0.014,0.042,0.077,0.170
model.000.17.pdb,0.068,0.820,0.851,0.054,0.000,0.673,0.362,0.106,0.090,0.067,0.179,0.549,0.150,0.100,0.544,0.091,0.073,0.239,0.323,0.377,0.635,0.246,0.012,0.750,0.082,0.082,0.731,0.268,0.250,0.000
model.000.18.pdb,0.446,0.072,0.087,0.719,0.387,0.056,0.034,0.049,0.024,0.535,0.094,0.057,0.000,0.436,0.052,0.658,0.468,0.116,0.056,0.049,0.065,0.063,0.260,0.072,0.725,0.615,0.062,0.157,0.101,0.304
model.000.19.pdb,0.011,0.260,0.222,0.089,0.057,0.297,0.096,0.042,0.121,0.054,0.632,0.231,0.094,0.020,0.219,0.058,0.040,0.680,0.627,0.028,0.194,0.161,0.024,0.195,0.070,0.069,0.213,0.717,0.623,0.068
model.000.20.pdb,0.447,0.115,0.096,0.592,0.321,0.021,0.080,0.085,0.023,0.474,0.019,0.080,0.012,0.554,0.061,0.722,0.566,0.031,0.021,0.171,0.110,0.160,0.316,0.103,0.671,0.565,0.140,0.071,0.031,0.240
model.000.21.pdb,0.011,0.400,0.338,0.054,0.022,0.491,0.197,0.090,0.159,0.032,0.438,0.339,0.169,0.021,0.354,0.049,0.030,0.566,0.745,0.106,0.328,0.164,0.012,0.338,0.039,0.057,0.324,0.579,0.574,0.000
model.000.22.pdb,0.043,0.755,0.745,0.031,0.000,0.615,0.373,0.103,0.087,0.043,0.160,0.588,0.145,0.098,0.525,0.100,0.082,0.197,0.292,0.415,0.673,0.304,0.012,0.722,0.080,0.056,0.804,0.211,0.225,0.000
model.000.23.pdb,0.661,0.064,0.067,0.472,0.408,0.011,0.100,0.171,0.065,0.667,0.052,0.011,0.040,0.636,0.066,0.444,0.623,0.022,0.011,0.123,0.044,0.000,0.476,0.064,0.420,0.423,0.053,0.053,0.022,0.303
model.000.24.pdb,0.127,0.000,0.000,0.122,0.262,0.000,0.032,0.073,0.283,0.139,0.182,0.000,0.122,0.133,0.042,0.093,0.127,0.045,0.046,0.000,0.000,0.000,0.273,0.000,0.150,0.099,0.000,0.070,0.076,0.286
model.000.25.pdb,0.372,0.061,0.053,0.667,0.405,0.011,0.034,0.036,0.012,0.380,0.094,0.034,0.000,0.418,0.031,0.729,0.468,0.091,0.022,0.062,0.065,0.105,0.228,0.061,0.676,0.567,0.051,0.108,0.089,0.364
model.000.26.pdb,0.386,0.056,0.071,0.587,0.324,0.024,0.025,0.056,0.000,0.435,0.022,0.051,0.014,0.437,0.034,0.657,0.413,0.049,0.012,0.056,0.048,0.121,0.243,0.056,0.677,0.696,0.081,0.069,0.035,0.270
model.000.27.pdb,0.156,0.000,0.000,0.353,0.654,0.000,0.000,0.000,0.030,0.167,0.208,0.000,0.000,0.146,0.000,0.304,0.167,0.083,0.027,0.000,0.000,0.000,0.197,0.000,0.312,0.208,0.000,0.104,0.127,0.714
model.000.28.pdb,0.095,0.000,0.000,0.217,0.300,0.000,0.000,0.000,0.000,0.078,0.113,0.000,0.000,0.075,0.000,0.218,0.084,0.148,0.078,0.000,0.000,0.074,0.044,0.000,0.192,0.162,0.000,0.132,0.161,0.255
model.000.29.pdb,0.603,0.071,0.074,0.474,0.395,0.021,0.119,0.158,0.073,0.563,0.049,0.011,0.037,0.652,0.084,0.519,0.662,0.010,0.010,0.128,0.064,0.024,0.456,0.082,0.512,0.427,0.050,0.040,0.031,0.314
