 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.852,0.044,0.750,0.194,0.457,0.119,0.061,0.135,0.048,0.645,0.047,0.589,0.426,0.058,0.370,0.611,0.035,0.012,0.022,0.689,0.385,0.074,0.024,0.461,0.000,0.012,0.045,0.025,0.118,0.038
model.000.01.pdb,0.066,0.804,0.048,0.109,0.053,0.358,0.714,0.446,0.735,0.076,0.720,0.036,0.056,0.760,0.054,0.024,0.735,0.169,0.260,0.075,0.082,0.556,0.235,0.102,0.203,0.167,0.679,0.667,0.074,0.646
model.000.02.pdb,0.081,0.796,0.063,0.117,0.056,0.360,0.818,0.481,0.723,0.067,0.745,0.051,0.059,0.750,0.045,0.026,0.723,0.145,0.222,0.067,0.063,0.569,0.194,0.095,0.164,0.143,0.700,0.617,0.045,0.667
model.000.03.pdb,0.471,0.043,0.382,0.041,0.944,0.068,0.047,0.048,0.034,0.479,0.034,0.296,0.786,0.068,0.635,0.324,0.034,0.085,0.089,0.493,0.734,0.034,0.098,0.583,0.056,0.098,0.044,0.024,0.026,0.037
model.000.04.pdb,0.329,0.000,0.275,0.044,0.414,0.014,0.000,0.013,0.000,0.303,0.000,0.265,0.469,0.000,0.386,0.292,0.000,0.051,0.070,0.299,0.346,0.000,0.063,0.479,0.099,0.091,0.000,0.000,0.090,0.000
model.000.05.pdb,0.035,0.694,0.026,0.127,0.011,0.235,0.705,0.412,0.767,0.000,0.711,0.000,0.012,0.580,0.011,0.000,0.652,0.175,0.277,0.011,0.011,0.500,0.271,0.031,0.231,0.190,0.739,0.651,0.103,0.522
model.000.06.pdb,0.118,0.455,0.070,0.475,0.036,0.500,0.385,0.816,0.431,0.101,0.451,0.138,0.025,0.357,0.012,0.075,0.431,0.014,0.053,0.114,0.011,0.636,0.043,0.055,0.041,0.029,0.351,0.283,0.173,0.457
model.000.07.pdb,0.215,0.156,0.186,0.893,0.052,0.227,0.138,0.340,0.117,0.157,0.153,0.259,0.041,0.077,0.026,0.222,0.155,0.000,0.014,0.171,0.036,0.294,0.015,0.047,0.014,0.000,0.109,0.069,0.250,0.130
model.000.08.pdb,0.097,0.156,0.094,0.325,0.013,0.059,0.100,0.212,0.136,0.052,0.115,0.153,0.027,0.077,0.013,0.119,0.098,0.000,0.088,0.079,0.012,0.200,0.082,0.023,0.092,0.082,0.127,0.107,0.774,0.089
model.000.09.pdb,0.700,0.054,0.788,0.134,0.486,0.069,0.060,0.075,0.059,0.733,0.058,0.542,0.478,0.057,0.397,0.534,0.047,0.035,0.043,0.667,0.429,0.035,0.047,0.487,0.022,0.035,0.068,0.024,0.099,0.024
model.000.10.pdb,0.010,0.177,0.011,0.000,0.075,0.000,0.164,0.038,0.178,0.042,0.130,0.012,0.092,0.171,0.054,0.024,0.132,0.680,0.755,0.031,0.082,0.133,0.635,0.048,0.875,0.667,0.233,0.191,0.072,0.081
model.000.11.pdb,0.037,0.569,0.013,0.054,0.036,0.176,0.565,0.278,0.521,0.000,0.574,0.000,0.025,0.520,0.062,0.014,0.587,0.164,0.231,0.023,0.069,0.385,0.220,0.043,0.185,0.143,0.540,0.744,0.052,0.457
model.000.12.pdb,0.087,0.228,0.031,0.531,0.000,0.163,0.170,0.341,0.189,0.027,0.185,0.103,0.000,0.119,0.000,0.051,0.167,0.000,0.061,0.040,0.000,0.319,0.069,0.000,0.063,0.069,0.175,0.115,0.457,0.163
model.000.13.pdb,0.641,0.099,0.627,0.145,0.446,0.176,0.082,0.141,0.069,0.726,0.080,0.541,0.437,0.129,0.382,0.508,0.081,0.011,0.020,0.714,0.412,0.108,0.034,0.526,0.010,0.034,0.054,0.011,0.095,0.101
model.000.14.pdb,0.080,0.648,0.037,0.333,0.032,0.380,0.620,0.625,0.608,0.067,0.596,0.078,0.022,0.545,0.022,0.038,0.608,0.127,0.187,0.078,0.030,0.929,0.174,0.061,0.162,0.157,0.536,0.453,0.186,0.520
model.000.15.pdb,0.481,0.079,0.382,0.035,0.681,0.099,0.063,0.054,0.062,0.487,0.073,0.287,0.586,0.094,0.701,0.329,0.085,0.031,0.048,0.500,0.718,0.052,0.052,0.812,0.019,0.031,0.039,0.043,0.047,0.079
model.000.16.pdb,0.627,0.072,0.639,0.122,0.461,0.135,0.055,0.107,0.066,0.881,0.065,0.508,0.493,0.111,0.416,0.500,0.066,0.033,0.040,0.750,0.463,0.067,0.067,0.519,0.031,0.043,0.052,0.011,0.104,0.083
model.000.17.pdb,0.023,0.235,0.013,0.000,0.083,0.016,0.226,0.058,0.242,0.034,0.164,0.013,0.075,0.231,0.060,0.013,0.167,0.630,0.680,0.034,0.066,0.169,0.652,0.020,0.620,0.583,0.306,0.241,0.048,0.109
model.000.18.pdb,0.011,0.317,0.000,0.033,0.034,0.033,0.316,0.143,0.333,0.034,0.283,0.000,0.024,0.317,0.023,0.000,0.267,0.451,0.596,0.034,0.032,0.250,0.630,0.021,0.538,0.562,0.404,0.365,0.123,0.228
model.000.19.pdb,0.097,0.345,0.061,0.233,0.066,1.000,0.375,0.537,0.314,0.125,0.417,0.079,0.041,0.373,0.013,0.082,0.457,0.016,0.014,0.139,0.061,0.404,0.000,0.098,0.000,0.000,0.246,0.216,0.000,0.564
model.000.20.pdb,0.034,0.686,0.012,0.102,0.045,0.375,0.660,0.389,0.612,0.057,0.633,0.013,0.035,0.783,0.058,0.013,0.681,0.149,0.194,0.068,0.065,0.529,0.182,0.074,0.153,0.130,0.566,0.574,0.015,0.622
model.000.21.pdb,0.027,0.220,0.000,0.000,0.068,0.083,0.208,0.070,0.161,0.000,0.245,0.000,0.000,0.214,0.132,0.000,0.226,0.145,0.143,0.000,0.149,0.085,0.164,0.060,0.131,0.067,0.190,0.333,0.000,0.229
model.000.22.pdb,0.429,0.012,0.558,0.185,0.278,0.066,0.013,0.057,0.000,0.460,0.013,0.646,0.318,0.013,0.233,0.510,0.013,0.000,0.012,0.500,0.241,0.027,0.027,0.278,0.012,0.027,0.000,0.000,0.200,0.014
model.000.23.pdb,0.078,0.769,0.048,0.183,0.042,0.440,0.680,0.588,0.700,0.076,0.720,0.024,0.044,0.692,0.032,0.012,0.735,0.107,0.179,0.075,0.061,0.647,0.167,0.102,0.141,0.135,0.618,0.509,0.106,0.681
model.000.24.pdb,0.474,0.049,0.392,0.036,0.727,0.036,0.053,0.032,0.053,0.443,0.041,0.278,0.703,0.073,0.723,0.320,0.042,0.065,0.081,0.420,0.846,0.031,0.065,0.708,0.040,0.065,0.061,0.056,0.048,0.022
model.000.25.pdb,0.508,0.069,0.483,0.059,0.695,0.058,0.076,0.051,0.075,0.471,0.061,0.338,0.557,0.060,0.661,0.349,0.062,0.037,0.045,0.443,0.631,0.049,0.037,0.535,0.000,0.024,0.084,0.038,0.028,0.026
model.000.26.pdb,0.032,0.717,0.036,0.129,0.043,0.420,0.694,0.455,0.647,0.054,0.848,0.024,0.011,0.642,0.055,0.012,0.750,0.108,0.182,0.053,0.083,0.537,0.186,0.092,0.158,0.122,0.600,0.681,0.059,0.696
model.000.27.pdb,0.032,0.264,0.036,0.000,0.140,0.014,0.239,0.081,0.254,0.077,0.181,0.037,0.120,0.279,0.091,0.012,0.183,0.577,0.655,0.065,0.118,0.186,0.660,0.049,0.600,0.596,0.333,0.254,0.059,0.130
model.000.28.pdb,0.022,0.246,0.012,0.032,0.081,0.000,0.238,0.087,0.254,0.045,0.212,0.013,0.086,0.224,0.046,0.000,0.197,0.540,0.654,0.022,0.053,0.182,0.902,0.030,0.660,0.592,0.317,0.276,0.117,0.159
model.000.29.pdb,0.221,0.000,0.194,0.000,0.371,0.000,0.000,0.000,0.000,0.197,0.000,0.180,0.404,0.000,0.361,0.186,0.000,0.045,0.083,0.229,0.319,0.000,0.094,0.382,0.103,0.094,0.000,0.000,0.054,0.000
