 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.557,0.069,0.072,0.064,0.438,0.067,0.559,0.053,0.444,0.046,0.407,0.000,0.392,0.000,0.119,0.516,0.466,0.547,0.737,0.486,0.045,0.458,0.000,0.000,0.044,0.011,0.153,0.389,0.677
model.000.01.pdb,0.203,0.071,0.760,0.012,0.667,0.031,0.667,0.135,0.709,0.042,0.132,0.079,0.219,0.054,0.162,0.000,0.000,0.074,0.067,0.022,0.097,0.833,0.064,0.096,0.221,0.731,0.213,0.000,0.011,0.053
model.000.02.pdb,0.012,0.593,0.037,0.039,0.058,0.412,0.049,0.516,0.047,0.418,0.051,0.329,0.000,0.306,0.000,0.138,0.544,0.380,0.507,0.667,0.420,0.037,0.371,0.000,0.000,0.024,0.012,0.088,0.300,0.583
model.000.03.pdb,0.030,0.095,0.264,0.000,0.104,0.053,0.095,0.111,0.177,0.054,0.121,0.035,0.030,0.000,0.000,0.000,0.127,0.052,0.098,0.159,0.080,0.175,0.039,0.000,0.000,0.169,0.029,0.000,0.014,0.114
model.000.04.pdb,0.067,0.366,0.022,0.213,0.052,0.698,0.043,0.521,0.052,0.683,0.069,0.681,0.067,0.641,0.075,0.167,0.414,0.627,0.686,0.423,0.535,0.033,0.672,0.101,0.034,0.021,0.065,0.269,0.619,0.493
model.000.05.pdb,0.000,0.111,0.308,0.000,0.415,0.053,0.458,0.209,0.451,0.068,0.000,0.141,0.000,0.099,0.000,0.000,0.014,0.108,0.096,0.072,0.155,0.388,0.081,0.000,0.000,0.373,0.000,0.000,0.071,0.082
model.000.06.pdb,0.209,0.051,0.633,0.000,0.673,0.045,0.708,0.120,0.686,0.034,0.083,0.063,0.209,0.059,0.164,0.000,0.000,0.068,0.062,0.012,0.080,0.702,0.057,0.075,0.210,0.640,0.203,0.000,0.012,0.034
model.000.07.pdb,0.083,0.082,0.540,0.000,0.448,0.047,0.463,0.154,0.566,0.035,0.103,0.065,0.083,0.074,0.030,0.000,0.025,0.083,0.087,0.078,0.110,0.510,0.035,0.015,0.059,0.549,0.081,0.000,0.037,0.086
model.000.08.pdb,0.224,0.078,0.688,0.000,0.660,0.045,0.729,0.119,0.706,0.034,0.129,0.062,0.224,0.071,0.161,0.000,0.000,0.067,0.061,0.012,0.067,0.761,0.045,0.074,0.226,0.694,0.217,0.000,0.011,0.045
model.000.09.pdb,0.043,0.540,0.033,0.071,0.085,0.390,0.078,0.565,0.086,0.472,0.069,0.468,0.032,0.419,0.036,0.100,0.523,0.434,0.532,0.603,0.603,0.056,0.446,0.012,0.023,0.043,0.043,0.118,0.437,0.656
model.000.10.pdb,0.169,0.077,0.640,0.013,0.745,0.044,0.750,0.145,0.725,0.033,0.096,0.073,0.186,0.070,0.141,0.000,0.000,0.079,0.071,0.011,0.079,0.745,0.044,0.088,0.185,0.750,0.181,0.000,0.023,0.033
model.000.11.pdb,0.012,0.424,0.051,0.000,0.023,0.288,0.012,0.397,0.035,0.310,0.081,0.256,0.000,0.211,0.000,0.185,0.536,0.280,0.400,0.600,0.371,0.025,0.306,0.000,0.000,0.000,0.012,0.075,0.203,0.550
model.000.12.pdb,0.071,0.394,0.023,0.147,0.043,0.645,0.034,0.561,0.032,0.741,0.073,0.609,0.058,0.613,0.080,0.161,0.446,0.625,0.592,0.433,0.552,0.034,0.645,0.051,0.037,0.022,0.069,0.290,0.617,0.464
model.000.13.pdb,0.197,0.089,0.556,0.026,0.717,0.021,0.686,0.128,0.607,0.056,0.065,0.117,0.214,0.080,0.172,0.000,0.000,0.077,0.070,0.034,0.126,0.680,0.067,0.118,0.215,0.654,0.192,0.000,0.034,0.067
model.000.14.pdb,0.044,0.357,0.022,0.203,0.064,0.567,0.044,0.493,0.021,0.529,0.046,0.701,0.022,0.585,0.024,0.172,0.426,0.646,0.526,0.435,0.486,0.033,0.750,0.090,0.023,0.022,0.021,0.277,0.587,0.444
model.000.15.pdb,0.000,0.547,0.026,0.013,0.036,0.373,0.025,0.409,0.036,0.338,0.068,0.295,0.000,0.304,0.000,0.240,0.500,0.306,0.411,0.593,0.343,0.000,0.314,0.000,0.000,0.012,0.012,0.111,0.279,0.492
