 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.145,0.644,0.000,0.026,0.000,0.025,0.024,0.062,0.026,0.217,0.012,0.012,0.000,0.232,0.000,0.110,0.000,0.422,0.012,0.123,0.364,0.037,0.000,0.022,0.182,0.028,0.344,0.000,0.013,0.012
model.000.01.pdb,0.500,0.104,0.308,0.138,0.259,0.000,0.194,0.622,0.789,0.000,0.175,0.304,0.404,0.000,0.362,0.681,0.176,0.026,0.127,0.197,0.022,0.000,0.151,0.127,0.245,0.550,0.014,0.250,0.062,0.194
model.000.02.pdb,0.100,0.012,0.556,0.388,0.273,0.358,0.689,0.136,0.148,0.028,0.583,0.562,0.172,0.056,0.200,0.095,0.148,0.038,0.553,0.110,0.056,0.304,0.145,0.673,0.000,0.103,0.014,0.481,0.522,0.490
model.000.03.pdb,0.085,0.523,0.012,0.053,0.000,0.120,0.023,0.012,0.012,0.387,0.035,0.024,0.000,0.359,0.000,0.057,0.014,0.576,0.024,0.069,0.427,0.118,0.000,0.022,0.067,0.013,0.448,0.011,0.025,0.011
model.000.04.pdb,0.179,0.500,0.012,0.012,0.118,0.000,0.000,0.125,0.118,0.141,0.022,0.011,0.137,0.139,0.066,0.200,0.132,0.333,0.011,0.067,0.392,0.000,0.147,0.010,0.277,0.197,0.225,0.034,0.012,0.022
model.000.05.pdb,0.239,0.069,0.310,0.510,0.041,0.219,0.206,0.157,0.169,0.053,0.155,0.266,0.014,0.025,0.043,0.115,0.000,0.074,0.113,0.450,0.063,0.274,0.000,0.173,0.057,0.014,0.026,0.122,0.101,0.123
model.000.06.pdb,0.110,0.213,0.000,0.000,0.213,0.013,0.026,0.097,0.104,0.164,0.067,0.039,0.180,0.179,0.094,0.181,0.222,0.288,0.085,0.012,0.435,0.000,0.264,0.062,0.200,0.193,0.188,0.080,0.057,0.067
model.000.07.pdb,0.235,0.593,0.000,0.014,0.027,0.000,0.000,0.171,0.116,0.125,0.000,0.000,0.056,0.108,0.028,0.257,0.030,0.333,0.000,0.158,0.229,0.000,0.029,0.000,0.415,0.145,0.254,0.000,0.000,0.000
model.000.08.pdb,0.308,0.067,0.300,0.462,0.054,0.143,0.183,0.239,0.219,0.025,0.135,0.277,0.056,0.012,0.088,0.187,0.014,0.047,0.095,0.561,0.030,0.191,0.000,0.154,0.118,0.059,0.026,0.133,0.068,0.120
model.000.09.pdb,0.121,0.012,0.558,0.354,0.314,0.278,0.659,0.161,0.175,0.000,0.553,0.600,0.226,0.043,0.260,0.114,0.180,0.026,0.489,0.099,0.057,0.250,0.176,0.580,0.016,0.130,0.000,0.480,0.457,0.521
