 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.026,0.259,0.015,0.333,0.000,0.082,0.204,0.265,0.269,0.026,0.218,0.063,0.000,0.169,0.000,0.000,0.200,0.032,0.123,0.025,0.000,0.300,0.140,0.000,0.129,0.140,0.250,0.196,0.459,0.176
model.000.01.pdb,0.197,0.081,0.226,0.204,0.048,0.017,0.059,0.095,0.074,0.176,0.057,0.321,0.065,0.041,0.049,0.241,0.043,0.000,0.081,0.205,0.045,0.108,0.075,0.079,0.100,0.091,0.085,0.062,0.605,0.047
model.000.02.pdb,0.012,0.509,0.000,0.054,0.012,0.250,0.532,0.232,0.490,0.012,0.480,0.000,0.012,0.551,0.012,0.000,0.460,0.291,0.333,0.011,0.011,0.385,0.333,0.021,0.283,0.263,0.571,0.545,0.034,0.396
model.000.03.pdb,0.132,0.397,0.085,0.538,0.048,0.488,0.352,0.707,0.370,0.114,0.415,0.136,0.025,0.305,0.012,0.090,0.396,0.014,0.052,0.127,0.022,0.622,0.043,0.066,0.040,0.028,0.300,0.232,0.216,0.417
model.000.04.pdb,0.369,0.038,0.309,0.023,0.773,0.034,0.041,0.021,0.030,0.376,0.030,0.238,0.600,0.060,0.691,0.259,0.030,0.098,0.111,0.388,0.708,0.030,0.097,0.636,0.103,0.133,0.039,0.054,0.022,0.021
model.000.05.pdb,0.134,0.517,0.077,0.367,0.056,0.619,0.481,0.711,0.446,0.131,0.519,0.108,0.047,0.448,0.033,0.096,0.558,0.039,0.086,0.143,0.063,0.633,0.067,0.095,0.062,0.053,0.371,0.333,0.131,0.531
model.000.06.pdb,0.405,0.065,0.301,0.026,0.683,0.068,0.058,0.048,0.045,0.413,0.045,0.224,0.554,0.105,0.677,0.247,0.045,0.034,0.053,0.427,0.697,0.058,0.058,0.643,0.021,0.058,0.055,0.061,0.013,0.049
model.000.07.pdb,0.500,0.065,0.423,0.080,0.564,0.067,0.039,0.061,0.049,0.544,0.038,0.346,0.560,0.088,0.644,0.372,0.038,0.071,0.085,0.500,0.620,0.039,0.081,0.701,0.067,0.103,0.057,0.040,0.032,0.041
model.000.08.pdb,0.043,0.468,0.036,0.045,0.032,0.092,0.456,0.212,0.500,0.032,0.417,0.012,0.033,0.426,0.043,0.000,0.400,0.414,0.542,0.031,0.040,0.317,0.537,0.039,0.467,0.407,0.571,0.491,0.091,0.300
model.000.09.pdb,0.571,0.040,0.603,0.077,0.534,0.037,0.032,0.022,0.032,0.514,0.031,0.478,0.507,0.031,0.447,0.492,0.032,0.011,0.061,0.548,0.475,0.021,0.032,0.494,0.052,0.078,0.041,0.011,0.178,0.011
