 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.356,0.033,0.304,0.000,0.603,0.014,0.024,0.012,0.036,0.347,0.023,0.222,0.627,0.023,0.571,0.284,0.024,0.076,0.080,0.342,0.507,0.012,0.089,0.528,0.071,0.089,0.046,0.012,0.042,0.013
model.000.01.pdb,0.061,0.171,0.083,0.151,0.023,0.000,0.121,0.127,0.154,0.099,0.118,0.134,0.050,0.099,0.024,0.072,0.103,0.123,0.242,0.071,0.033,0.194,0.254,0.032,0.274,0.254,0.179,0.111,0.537,0.062
model.000.02.pdb,0.023,0.750,0.013,0.167,0.022,0.333,0.727,0.460,0.674,0.034,0.733,0.026,0.024,0.702,0.023,0.000,0.674,0.172,0.254,0.034,0.021,0.617,0.246,0.042,0.209,0.169,0.723,0.714,0.083,0.651
model.000.03.pdb,0.443,0.043,0.353,0.027,0.717,0.027,0.035,0.024,0.035,0.431,0.023,0.268,0.581,0.057,0.656,0.257,0.023,0.061,0.067,0.444,0.627,0.023,0.073,0.556,0.022,0.035,0.045,0.024,0.027,0.025
model.000.04.pdb,0.465,0.021,0.532,0.130,0.413,0.026,0.022,0.035,0.011,0.493,0.011,0.550,0.443,0.011,0.405,0.444,0.011,0.047,0.076,0.507,0.383,0.011,0.071,0.420,0.055,0.071,0.011,0.000,0.176,0.012
model.000.05.pdb,0.044,0.268,0.036,0.000,0.141,0.029,0.242,0.068,0.239,0.078,0.200,0.037,0.122,0.303,0.105,0.012,0.186,0.558,0.579,0.065,0.120,0.171,0.608,0.060,0.500,0.491,0.318,0.279,0.029,0.132
model.000.06.pdb,0.476,0.035,0.585,0.218,0.250,0.153,0.053,0.116,0.025,0.484,0.051,0.577,0.268,0.050,0.192,0.702,0.066,0.000,0.011,0.548,0.217,0.067,0.000,0.268,0.024,0.026,0.024,0.000,0.190,0.071
model.000.07.pdb,0.315,0.000,0.279,0.014,0.463,0.014,0.000,0.013,0.000,0.307,0.000,0.288,0.500,0.000,0.333,0.258,0.000,0.093,0.110,0.320,0.368,0.000,0.107,0.408,0.143,0.137,0.000,0.000,0.125,0.000
model.000.08.pdb,0.021,0.227,0.011,0.000,0.100,0.014,0.217,0.066,0.232,0.031,0.162,0.012,0.093,0.222,0.066,0.012,0.164,0.694,0.769,0.031,0.082,0.167,0.615,0.059,0.648,0.615,0.290,0.231,0.058,0.113
model.000.09.pdb,0.036,0.688,0.027,0.200,0.023,0.245,0.553,0.429,0.644,0.023,0.667,0.027,0.025,0.540,0.024,0.000,0.574,0.143,0.246,0.035,0.022,0.587,0.237,0.043,0.200,0.177,0.696,0.568,0.127,0.511
model.000.10.pdb,0.052,0.714,0.022,0.103,0.051,0.382,0.660,0.417,0.648,0.062,0.698,0.011,0.054,0.769,0.074,0.023,0.712,0.160,0.231,0.083,0.101,0.517,0.222,0.109,0.192,0.158,0.661,0.680,0.055,0.660
