 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.024,0.424,0.379,0.023,0.000,0.531,0.286,0.179,0.294,0.023,0.250,0.385,0.292,0.022,0.473,0.020,0.011,0.310,0.531,0.119,0.368,0.164,0.013,0.424,0.010,0.012,0.383,0.339,0.393,0.000
model.000.01.pdb,0.313,0.000,0.000,0.400,0.635,0.000,0.000,0.000,0.047,0.304,0.132,0.014,0.000,0.292,0.000,0.397,0.260,0.000,0.000,0.000,0.013,0.000,0.300,0.000,0.408,0.303,0.000,0.024,0.039,0.614
model.000.02.pdb,0.012,0.333,0.288,0.036,0.000,0.392,0.097,0.033,0.107,0.012,0.558,0.333,0.094,0.011,0.262,0.021,0.022,0.714,0.868,0.016,0.254,0.154,0.000,0.250,0.022,0.038,0.254,0.681,0.721,0.000
model.000.03.pdb,0.145,0.070,0.059,0.025,0.101,0.098,0.164,0.234,0.657,0.125,0.100,0.067,0.385,0.120,0.177,0.045,0.128,0.062,0.136,0.000,0.029,0.000,0.232,0.101,0.046,0.041,0.071,0.071,0.129,0.088
model.000.04.pdb,0.426,0.000,0.000,0.304,0.474,0.000,0.014,0.100,0.119,0.413,0.049,0.000,0.033,0.394,0.000,0.295,0.391,0.000,0.000,0.000,0.000,0.000,0.674,0.000,0.320,0.269,0.000,0.012,0.013,0.429
model.000.05.pdb,0.110,0.607,0.649,0.040,0.000,0.589,0.509,0.270,0.212,0.073,0.151,0.433,0.310,0.116,0.759,0.075,0.089,0.184,0.271,0.379,0.508,0.147,0.034,0.719,0.066,0.065,0.565,0.198,0.211,0.000
model.000.06.pdb,0.062,0.577,0.625,0.048,0.000,0.490,0.458,0.143,0.085,0.061,0.051,0.429,0.154,0.111,0.491,0.112,0.106,0.072,0.141,0.561,0.551,0.148,0.014,0.673,0.090,0.078,0.653,0.095,0.086,0.000
model.000.07.pdb,0.419,0.030,0.043,0.714,0.545,0.011,0.047,0.077,0.012,0.466,0.108,0.000,0.000,0.410,0.021,0.545,0.425,0.068,0.022,0.050,0.011,0.000,0.301,0.030,0.581,0.537,0.020,0.122,0.079,0.443
model.000.08.pdb,0.234,0.000,0.000,0.155,0.382,0.000,0.032,0.055,0.184,0.227,0.085,0.000,0.059,0.235,0.028,0.177,0.205,0.000,0.000,0.000,0.000,0.000,0.468,0.000,0.182,0.149,0.000,0.014,0.014,0.378
model.000.09.pdb,0.061,0.556,0.481,0.034,0.000,0.562,0.469,0.245,0.245,0.035,0.181,0.412,0.319,0.057,0.688,0.031,0.043,0.226,0.364,0.294,0.444,0.143,0.013,0.556,0.021,0.037,0.537,0.239,0.279,0.000
model.000.10.pdb,0.011,0.224,0.187,0.088,0.094,0.254,0.052,0.027,0.087,0.021,0.679,0.209,0.076,0.010,0.169,0.048,0.040,0.667,0.585,0.000,0.160,0.177,0.000,0.163,0.080,0.044,0.179,0.643,0.706,0.082
