 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.036,0.191,0.000,0.000,0.114,0.089,0.177,0.077,0.138,0.023,0.210,0.000,0.051,0.203,0.147,0.014,0.194,0.220,0.209,0.023,0.160,0.074,0.237,0.066,0.200,0.141,0.200,0.302,0.000,0.193
model.000.01.pdb,0.105,0.436,0.042,0.450,0.024,0.405,0.392,0.659,0.440,0.062,0.431,0.090,0.013,0.364,0.012,0.044,0.385,0.014,0.082,0.074,0.011,0.614,0.076,0.044,0.070,0.060,0.382,0.314,0.250,0.404
model.000.02.pdb,0.411,0.054,0.324,0.013,0.667,0.068,0.047,0.036,0.034,0.419,0.045,0.243,0.613,0.068,0.746,0.304,0.046,0.011,0.032,0.395,0.762,0.034,0.047,0.652,0.000,0.023,0.022,0.036,0.053,0.049
model.000.03.pdb,0.000,0.148,0.011,0.000,0.075,0.000,0.133,0.025,0.147,0.042,0.115,0.012,0.080,0.141,0.054,0.024,0.103,0.647,0.722,0.031,0.071,0.104,0.635,0.058,0.837,0.635,0.200,0.157,0.072,0.067
model.000.04.pdb,0.143,0.210,0.127,0.636,0.025,0.341,0.155,0.422,0.172,0.155,0.211,0.190,0.013,0.145,0.000,0.136,0.214,0.000,0.014,0.169,0.011,0.367,0.015,0.046,0.014,0.015,0.143,0.068,0.217,0.216
model.000.05.pdb,0.000,0.133,0.011,0.000,0.110,0.000,0.132,0.037,0.145,0.041,0.100,0.011,0.079,0.139,0.076,0.000,0.101,0.635,0.621,0.020,0.092,0.117,0.564,0.038,0.625,0.654,0.182,0.139,0.042,0.066
model.000.06.pdb,0.458,0.031,0.391,0.039,0.621,0.013,0.022,0.011,0.022,0.408,0.011,0.324,0.619,0.032,0.591,0.333,0.011,0.058,0.064,0.403,0.569,0.011,0.070,0.611,0.043,0.045,0.021,0.011,0.052,0.012
model.000.07.pdb,0.043,0.722,0.023,0.125,0.031,0.404,0.735,0.491,0.720,0.064,0.740,0.012,0.033,0.780,0.043,0.012,0.755,0.167,0.240,0.063,0.071,0.574,0.232,0.090,0.200,0.164,0.667,0.688,0.072,0.702
model.000.08.pdb,0.000,0.423,0.000,0.039,0.000,0.286,0.375,0.260,0.367,0.038,0.478,0.000,0.000,0.458,0.039,0.000,0.426,0.121,0.138,0.025,0.061,0.269,0.158,0.059,0.127,0.100,0.365,0.476,0.000,0.488
model.000.09.pdb,0.444,0.049,0.344,0.048,0.476,0.065,0.040,0.056,0.053,0.453,0.039,0.250,0.467,0.079,0.569,0.345,0.039,0.000,0.012,0.382,0.547,0.040,0.013,0.545,0.000,0.013,0.037,0.057,0.047,0.058
