 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.360,0.012,0.037,0.149,0.036,0.046,0.059,0.062,0.309,0.096,0.034,0.122,0.304,0.110,0.116,0.185,0.433,0.048,0.000,0.594,0.060,0.182,0.032,0.107,0.113,0.299,0.082,0.062,0.110
model.000.01.pdb,0.115,0.032,0.509,0.345,0.270,0.367,0.755,0.149,0.176,0.091,0.623,0.604,0.200,0.104,0.226,0.110,0.161,0.058,0.596,0.096,0.105,0.317,0.159,0.769,0.013,0.121,0.025,0.554,0.569,0.536
model.000.02.pdb,0.078,0.329,0.000,0.028,0.134,0.000,0.038,0.052,0.056,0.250,0.038,0.025,0.104,0.266,0.059,0.130,0.133,0.403,0.026,0.012,0.554,0.026,0.169,0.035,0.138,0.148,0.219,0.037,0.027,0.051
model.000.03.pdb,0.065,0.000,0.135,0.036,0.553,0.000,0.204,0.085,0.135,0.050,0.327,0.208,0.425,0.032,0.528,0.129,0.700,0.045,0.240,0.000,0.135,0.000,0.677,0.183,0.000,0.178,0.000,0.320,0.157,0.383
model.000.04.pdb,0.146,0.507,0.012,0.062,0.024,0.099,0.022,0.034,0.024,0.400,0.033,0.022,0.000,0.373,0.000,0.101,0.026,0.633,0.047,0.089,0.455,0.098,0.013,0.031,0.149,0.025,0.435,0.011,0.036,0.011
model.000.05.pdb,0.000,0.013,0.154,0.094,0.250,0.265,0.294,0.000,0.000,0.123,0.435,0.250,0.115,0.182,0.167,0.000,0.209,0.127,0.615,0.000,0.164,0.145,0.233,0.440,0.000,0.000,0.051,0.314,0.538,0.320
model.000.06.pdb,0.097,0.023,0.532,0.346,0.241,0.321,0.733,0.132,0.143,0.070,0.529,0.571,0.148,0.085,0.172,0.078,0.123,0.051,0.562,0.107,0.090,0.316,0.121,0.714,0.000,0.082,0.028,0.463,0.600,0.500
model.000.07.pdb,0.070,0.012,0.302,0.196,0.438,0.224,0.531,0.088,0.113,0.090,0.667,0.480,0.288,0.072,0.354,0.096,0.356,0.081,0.600,0.013,0.133,0.161,0.348,0.528,0.000,0.125,0.029,0.583,0.605,0.630
model.000.08.pdb,0.111,0.023,0.553,0.315,0.237,0.316,0.795,0.147,0.159,0.055,0.549,0.592,0.164,0.099,0.232,0.105,0.121,0.063,0.520,0.105,0.101,0.288,0.119,0.700,0.014,0.098,0.014,0.569,0.587,0.580
model.000.09.pdb,0.106,0.425,0.000,0.049,0.130,0.047,0.033,0.070,0.074,0.319,0.069,0.011,0.076,0.353,0.064,0.140,0.113,0.556,0.084,0.043,0.647,0.011,0.111,0.065,0.118,0.110,0.271,0.068,0.061,0.045
