 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.145,0.500,0.100,0.085,0.179,0.239,0.110,0.235,0.308,0.121,0.085,0.040,0.160,0.328,0.014,0.182,0.315,0.103,0.179,0.426,0.085,0.265,0.073,0.131,0.358,0.125,0.072,0.266,0.090,0.135
model.000.01.pdb,0.644,0.104,0.012,0.523,0.500,0.069,0.213,0.593,0.067,0.012,0.010,0.299,0.417,0.056,0.000,0.544,0.191,0.032,0.473,0.066,0.400,0.032,0.010,0.438,0.281,0.473,0.375,0.569,0.239,0.442
model.000.02.pdb,0.000,0.308,0.556,0.012,0.012,0.310,0.000,0.000,0.300,0.558,0.439,0.011,0.041,0.300,0.259,0.000,0.103,0.463,0.034,0.356,0.011,0.580,0.421,0.011,0.066,0.000,0.000,0.000,0.000,0.011
model.000.03.pdb,0.026,0.138,0.388,0.053,0.012,0.510,0.000,0.014,0.462,0.354,0.333,0.033,0.053,0.434,0.245,0.000,0.000,0.375,0.098,0.500,0.045,0.571,0.317,0.036,0.016,0.059,0.039,0.043,0.085,0.022
model.000.04.pdb,0.000,0.259,0.273,0.000,0.118,0.041,0.213,0.027,0.054,0.314,0.188,0.129,0.186,0.040,0.015,0.029,0.208,0.215,0.011,0.111,0.067,0.162,0.209,0.128,0.083,0.011,0.025,0.000,0.000,0.133
model.000.05.pdb,0.025,0.000,0.358,0.120,0.000,0.219,0.013,0.000,0.143,0.278,0.500,0.153,0.051,0.194,0.667,0.000,0.000,0.373,0.106,0.139,0.183,0.191,0.456,0.034,0.000,0.119,0.105,0.000,0.046,0.055
model.000.06.pdb,0.024,0.194,0.689,0.023,0.000,0.206,0.026,0.000,0.183,0.659,0.630,0.062,0.080,0.183,0.370,0.000,0.077,0.700,0.065,0.229,0.041,0.393,0.642,0.022,0.014,0.021,0.035,0.000,0.000,0.053
model.000.07.pdb,0.062,0.622,0.136,0.012,0.125,0.157,0.097,0.171,0.239,0.161,0.115,0.031,0.103,0.221,0.028,0.169,0.380,0.120,0.066,0.308,0.031,0.235,0.103,0.107,0.400,0.043,0.024,0.162,0.000,0.100
model.000.08.pdb,0.026,0.789,0.148,0.012,0.118,0.169,0.104,0.116,0.219,0.175,0.123,0.032,0.109,0.238,0.030,0.109,0.422,0.145,0.057,0.311,0.033,0.274,0.110,0.086,0.354,0.034,0.025,0.088,0.015,0.106
model.000.09.pdb,0.217,0.000,0.028,0.387,0.141,0.053,0.164,0.125,0.025,0.000,0.162,0.471,0.218,0.051,0.220,0.119,0.015,0.122,0.352,0.037,0.523,0.025,0.133,0.278,0.000,0.433,0.458,0.040,0.129,0.289
model.000.10.pdb,0.012,0.175,0.583,0.035,0.022,0.155,0.067,0.000,0.135,0.553,0.492,0.085,0.125,0.120,0.254,0.000,0.111,0.545,0.043,0.178,0.074,0.308,0.526,0.068,0.029,0.032,0.035,0.000,0.000,0.075
model.000.11.pdb,0.012,0.304,0.562,0.024,0.011,0.266,0.039,0.000,0.277,0.600,0.450,0.031,0.092,0.258,0.237,0.000,0.113,0.527,0.054,0.349,0.031,0.527,0.483,0.033,0.045,0.010,0.036,0.000,0.000,0.021
model.000.12.pdb,0.000,0.404,0.172,0.000,0.137,0.014,0.180,0.056,0.056,0.226,0.111,0.080,0.124,0.041,0.000,0.062,0.378,0.132,0.000,0.114,0.011,0.167,0.129,0.103,0.212,0.000,0.013,0.014,0.000,0.095
model.000.13.pdb,0.232,0.000,0.056,0.359,0.139,0.025,0.179,0.108,0.012,0.043,0.208,0.530,0.274,0.037,0.217,0.118,0.015,0.135,0.366,0.012,0.562,0.000,0.178,0.274,0.000,0.406,0.500,0.039,0.127,0.303
