 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.053,0.667,0.200,0.472,0.097,0.046,0.128,0.057,0.582,0.045,0.550,0.464,0.056,0.425,0.569,0.034,0.011,0.031,0.672,0.418,0.058,0.022,0.513,0.000,0.011,0.055,0.024,0.127,0.036
model.000.01.pdb,0.053,1.000,0.047,0.177,0.041,0.345,0.755,0.509,0.776,0.063,0.796,0.048,0.043,0.731,0.042,0.012,0.740,0.149,0.253,0.062,0.049,0.654,0.229,0.078,0.197,0.162,0.750,0.608,0.119,0.620
model.000.02.pdb,0.667,0.047,1.000,0.150,0.386,0.061,0.051,0.068,0.051,0.672,0.050,0.680,0.394,0.036,0.338,0.640,0.037,0.000,0.011,0.661,0.338,0.025,0.025,0.413,0.000,0.012,0.048,0.013,0.145,0.013
model.000.03.pdb,0.200,0.177,0.150,1.000,0.039,0.233,0.140,0.378,0.138,0.127,0.155,0.241,0.042,0.095,0.026,0.182,0.158,0.000,0.014,0.141,0.024,0.300,0.016,0.035,0.014,0.000,0.129,0.089,0.227,0.154
model.000.04.pdb,0.472,0.041,0.386,0.039,1.000,0.066,0.045,0.047,0.033,0.479,0.033,0.301,0.776,0.066,0.683,0.329,0.033,0.082,0.086,0.493,0.781,0.033,0.094,0.603,0.054,0.094,0.043,0.023,0.038,0.035
model.000.05.pdb,0.097,0.345,0.061,0.233,0.066,1.000,0.375,0.537,0.314,0.125,0.417,0.079,0.041,0.373,0.013,0.082,0.457,0.016,0.014,0.139,0.061,0.404,0.000,0.098,0.000,0.000,0.246,0.216,0.000,0.564
model.000.06.pdb,0.046,0.755,0.051,0.140,0.045,0.375,1.000,0.471,0.756,0.045,0.778,0.039,0.035,0.708,0.034,0.026,0.795,0.149,0.246,0.044,0.053,0.625,0.219,0.062,0.186,0.164,0.694,0.644,0.063,0.659
model.000.07.pdb,0.128,0.509,0.068,0.378,0.047,0.537,0.471,1.000,0.490,0.098,0.540,0.100,0.037,0.436,0.011,0.071,0.490,0.042,0.078,0.110,0.021,0.630,0.071,0.076,0.067,0.056,0.404,0.340,0.143,0.556
model.000.08.pdb,0.057,0.776,0.051,0.138,0.033,0.314,0.756,0.490,1.000,0.056,0.761,0.025,0.035,0.694,0.034,0.013,0.739,0.147,0.261,0.056,0.031,0.612,0.234,0.084,0.200,0.179,0.787,0.596,0.097,0.609
model.000.09.pdb,0.582,0.063,0.672,0.127,0.479,0.125,0.045,0.098,0.056,1.000,0.056,0.532,0.515,0.102,0.395,0.500,0.056,0.034,0.041,0.730,0.443,0.057,0.069,0.500,0.032,0.045,0.043,0.011,0.108,0.073
model.000.10.pdb,0.045,0.796,0.050,0.155,0.033,0.417,0.778,0.540,0.761,0.056,1.000,0.025,0.011,0.647,0.011,0.013,0.800,0.113,0.189,0.055,0.031,0.600,0.194,0.083,0.164,0.127,0.667,0.617,0.078,0.705
model.000.11.pdb,0.550,0.048,0.680,0.241,0.301,0.079,0.039,0.100,0.025,0.532,0.025,1.000,0.324,0.037,0.274,0.600,0.025,0.000,0.011,0.574,0.263,0.067,0.026,0.300,0.000,0.013,0.024,0.013,0.211,0.027
model.000.12.pdb,0.464,0.043,0.394,0.042,0.776,0.041,0.035,0.037,0.035,0.515,0.011,0.324,1.000,0.070,0.629,0.354,0.023,0.087,0.091,0.486,0.703,0.023,0.114,0.577,0.057,0.086,0.045,0.024,0.055,0.025
model.000.13.pdb,0.056,0.731,0.036,0.095,0.066,0.373,0.708,0.436,0.694,0.102,0.647,0.037,0.070,1.000,0.056,0.025,0.660,0.157,0.250,0.101,0.073,0.547,0.224,0.104,0.192,0.188,0.673,0.660,0.044,0.638
model.000.14.pdb,0.425,0.042,0.338,0.026,0.683,0.013,0.034,0.011,0.034,0.395,0.011,0.274,0.629,0.056,1.000,0.282,0.022,0.047,0.065,0.408,0.806,0.022,0.058,0.620,0.011,0.046,0.043,0.061,0.039,0.012
model.000.15.pdb,0.569,0.012,0.640,0.182,0.329,0.082,0.026,0.071,0.013,0.500,0.013,0.600,0.354,0.025,0.282,1.000,0.013,0.000,0.012,0.567,0.286,0.026,0.000,0.360,0.012,0.013,0.012,0.000,0.155,0.014
model.000.16.pdb,0.034,0.740,0.037,0.158,0.033,0.457,0.795,0.490,0.739,0.056,0.800,0.025,0.023,0.660,0.022,0.013,1.000,0.130,0.192,0.056,0.053,0.646,0.179,0.073,0.151,0.129,0.585,0.596,0.062,0.762
model.000.17.pdb,0.011,0.149,0.000,0.000,0.082,0.016,0.149,0.042,0.147,0.034,0.113,0.000,0.087,0.157,0.047,0.000,0.130,1.000,0.700,0.022,0.077,0.132,0.571,0.031,0.608,0.540,0.206,0.177,0.000,0.091
model.000.18.pdb,0.031,0.253,0.011,0.014,0.086,0.014,0.246,0.078,0.261,0.041,0.189,0.011,0.091,0.250,0.065,0.012,0.192,0.700,1.000,0.052,0.092,0.178,0.686,0.048,0.750,0.623,0.319,0.262,0.087,0.141
model.000.19.pdb,0.672,0.062,0.661,0.141,0.493,0.139,0.044,0.110,0.056,0.730,0.055,0.574,0.486,0.101,0.408,0.567,0.056,0.022,0.052,1.000,0.438,0.068,0.033,0.513,0.021,0.033,0.042,0.023,0.122,0.072
model.000.20.pdb,0.418,0.049,0.338,0.024,0.781,0.061,0.053,0.021,0.031,0.443,0.031,0.263,0.703,0.073,0.806,0.286,0.053,0.077,0.092,0.438,1.000,0.031,0.076,0.618,0.040,0.076,0.040,0.056,0.035,0.044
model.000.21.pdb,0.058,0.654,0.025,0.300,0.033,0.404,0.625,0.630,0.612,0.057,0.600,0.067,0.023,0.547,0.022,0.026,0.646,0.132,0.178,0.068,0.031,1.000,0.164,0.062,0.153,0.147,0.537,0.451,0.136,0.553
model.000.22.pdb,0.022,0.229,0.025,0.016,0.094,0.000,0.219,0.071,0.234,0.069,0.194,0.026,0.114,0.224,0.058,0.000,0.179,0.571,0.686,0.033,0.076,0.164,1.000,0.041,0.694,0.560,0.297,0.254,0.081,0.141
model.000.23.pdb,0.513,0.078,0.413,0.035,0.603,0.098,0.062,0.076,0.084,0.500,0.083,0.300,0.577,0.104,0.620,0.360,0.073,0.031,0.048,0.513,0.618,0.062,0.041,1.000,0.029,0.041,0.059,0.043,0.046,0.078
model.000.24.pdb,0.000,0.197,0.000,0.014,0.054,0.000,0.186,0.067,0.200,0.032,0.164,0.000,0.057,0.192,0.011,0.012,0.151,0.608,0.750,0.021,0.040,0.153,0.694,0.029,1.000,0.694,0.257,0.215,0.091,0.114
model.000.25.pdb,0.011,0.162,0.012,0.000,0.094,0.000,0.164,0.056,0.179,0.045,0.127,0.013,0.086,0.188,0.046,0.013,0.129,0.540,0.623,0.033,0.076,0.147,0.560,0.041,0.694,1.000,0.221,0.175,0.081,0.090
model.000.26.pdb,0.055,0.750,0.048,0.129,0.043,0.246,0.694,0.404,0.787,0.043,0.667,0.024,0.045,0.673,0.043,0.012,0.585,0.206,0.319,0.042,0.040,0.537,0.297,0.059,0.257,0.221,1.000,0.646,0.091,0.500
model.000.27.pdb,0.024,0.608,0.013,0.089,0.023,0.216,0.644,0.340,0.596,0.011,0.617,0.013,0.024,0.660,0.061,0.000,0.596,0.177,0.262,0.023,0.056,0.451,0.254,0.043,0.215,0.175,0.646,1.000,0.068,0.500
model.000.28.pdb,0.127,0.119,0.145,0.227,0.038,0.000,0.063,0.143,0.097,0.108,0.078,0.211,0.055,0.044,0.039,0.155,0.062,0.000,0.087,0.122,0.035,0.136,0.081,0.046,0.091,0.081,0.091,0.068,1.000,0.051
model.000.29.pdb,0.036,0.620,0.013,0.154,0.035,0.564,0.659,0.556,0.609,0.073,0.705,0.027,0.025,0.638,0.012,0.014,0.762,0.091,0.141,0.072,0.044,0.553,0.141,0.078,0.114,0.090,0.500,0.500,0.051,1.000
