 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.025,0.012,0.548,0.394,0.084,0.173,0.492,0.095,0.025,0.032,0.310,0.349,0.095,0.012,0.441,0.083,0.033,0.514,0.068,0.397,0.022,0.022,0.342,0.145,0.582,0.433,0.517,0.311,0.350
model.000.01.pdb,0.025,1.000,0.125,0.012,0.145,0.130,0.134,0.129,0.176,0.169,0.105,0.054,0.130,0.194,0.014,0.106,0.535,0.110,0.056,0.262,0.043,0.246,0.092,0.111,0.396,0.033,0.012,0.086,0.000,0.129
model.000.02.pdb,0.012,0.125,1.000,0.024,0.011,0.270,0.040,0.000,0.224,0.775,0.686,0.042,0.071,0.224,0.412,0.000,0.030,0.694,0.032,0.273,0.053,0.431,0.735,0.034,0.000,0.011,0.024,0.000,0.000,0.032
model.000.03.pdb,0.548,0.012,0.024,1.000,0.365,0.122,0.200,0.329,0.106,0.025,0.043,0.418,0.388,0.119,0.050,0.318,0.053,0.044,0.688,0.091,0.563,0.080,0.021,0.405,0.066,0.662,0.581,0.343,0.302,0.410
model.000.04.pdb,0.394,0.145,0.011,0.365,1.000,0.044,0.453,0.500,0.054,0.012,0.000,0.386,0.532,0.054,0.000,0.579,0.258,0.021,0.388,0.053,0.390,0.021,0.010,0.597,0.254,0.370,0.347,0.388,0.149,0.507
model.000.05.pdb,0.084,0.130,0.270,0.122,0.044,1.000,0.000,0.061,0.630,0.242,0.243,0.039,0.087,0.692,0.238,0.038,0.014,0.271,0.159,0.607,0.082,0.561,0.230,0.032,0.042,0.133,0.082,0.091,0.134,0.051
model.000.06.pdb,0.173,0.134,0.040,0.200,0.453,0.000,1.000,0.232,0.000,0.042,0.047,0.425,0.507,0.000,0.000,0.295,0.241,0.048,0.235,0.011,0.304,0.000,0.060,0.574,0.217,0.235,0.233,0.123,0.000,0.478
model.000.07.pdb,0.492,0.129,0.000,0.329,0.500,0.061,0.232,1.000,0.099,0.000,0.000,0.244,0.345,0.085,0.000,0.673,0.250,0.000,0.373,0.083,0.293,0.000,0.000,0.394,0.382,0.392,0.292,0.604,0.242,0.419
model.000.08.pdb,0.095,0.176,0.224,0.106,0.054,0.630,0.000,0.099,1.000,0.215,0.205,0.009,0.056,0.636,0.159,0.037,0.041,0.230,0.118,0.614,0.039,0.517,0.192,0.042,0.055,0.130,0.033,0.147,0.182,0.029
model.000.09.pdb,0.025,0.169,0.775,0.025,0.012,0.242,0.042,0.000,0.215,1.000,0.566,0.043,0.084,0.215,0.302,0.000,0.066,0.569,0.045,0.266,0.043,0.455,0.608,0.035,0.000,0.011,0.037,0.000,0.000,0.022
model.000.10.pdb,0.032,0.105,0.686,0.043,0.000,0.243,0.047,0.000,0.205,0.566,1.000,0.143,0.093,0.205,0.556,0.000,0.013,0.727,0.080,0.247,0.144,0.377,0.830,0.051,0.000,0.080,0.077,0.000,0.000,0.058
model.000.11.pdb,0.310,0.054,0.042,0.418,0.386,0.039,0.425,0.244,0.009,0.043,0.143,1.000,0.590,0.038,0.140,0.278,0.119,0.112,0.488,0.028,0.623,0.028,0.133,0.573,0.105,0.452,0.556,0.143,0.116,0.610
model.000.12.pdb,0.349,0.130,0.071,0.388,0.532,0.087,0.507,0.345,0.056,0.084,0.093,0.590,1.000,0.075,0.040,0.390,0.163,0.117,0.471,0.074,0.506,0.065,0.114,0.653,0.188,0.422,0.388,0.250,0.097,0.667
model.000.13.pdb,0.095,0.194,0.224,0.119,0.054,0.692,0.000,0.085,0.636,0.215,0.205,0.038,0.075,1.000,0.194,0.051,0.041,0.213,0.169,0.769,0.070,0.569,0.192,0.031,0.085,0.130,0.093,0.132,0.164,0.029
model.000.14.pdb,0.012,0.014,0.412,0.050,0.000,0.238,0.000,0.000,0.159,0.302,0.556,0.140,0.040,0.194,1.000,0.000,0.000,0.473,0.080,0.155,0.128,0.227,0.596,0.023,0.000,0.068,0.105,0.000,0.030,0.067
model.000.15.pdb,0.441,0.106,0.000,0.318,0.579,0.038,0.295,0.673,0.037,0.000,0.000,0.278,0.390,0.051,0.000,1.000,0.211,0.000,0.366,0.037,0.316,0.000,0.000,0.431,0.296,0.347,0.318,0.519,0.203,0.435
model.000.16.pdb,0.083,0.535,0.030,0.053,0.258,0.014,0.241,0.250,0.041,0.066,0.013,0.119,0.163,0.041,0.000,0.211,1.000,0.013,0.084,0.083,0.081,0.069,0.013,0.229,0.575,0.059,0.067,0.143,0.000,0.179
model.000.17.pdb,0.033,0.110,0.694,0.044,0.021,0.271,0.048,0.000,0.230,0.569,0.727,0.112,0.117,0.213,0.473,0.000,0.013,1.000,0.082,0.257,0.113,0.394,0.808,0.063,0.000,0.050,0.092,0.000,0.013,0.070
model.000.18.pdb,0.514,0.056,0.032,0.688,0.388,0.159,0.235,0.373,0.118,0.045,0.080,0.488,0.471,0.169,0.080,0.366,0.084,0.082,1.000,0.128,0.592,0.094,0.049,0.443,0.123,0.616,0.612,0.351,0.243,0.481
model.000.19.pdb,0.068,0.262,0.273,0.091,0.053,0.607,0.011,0.083,0.614,0.266,0.247,0.028,0.074,0.769,0.155,0.037,0.083,0.257,0.128,1.000,0.048,0.632,0.234,0.052,0.113,0.104,0.067,0.128,0.111,0.029
model.000.20.pdb,0.397,0.043,0.053,0.563,0.390,0.082,0.304,0.293,0.039,0.043,0.144,0.623,0.506,0.070,0.128,0.316,0.081,0.113,0.592,0.048,1.000,0.049,0.134,0.500,0.093,0.613,0.632,0.212,0.159,0.519
model.000.21.pdb,0.022,0.246,0.431,0.080,0.021,0.561,0.000,0.000,0.517,0.455,0.377,0.028,0.065,0.569,0.227,0.000,0.069,0.394,0.094,0.632,0.049,1.000,0.362,0.020,0.040,0.050,0.044,0.036,0.082,0.019
model.000.22.pdb,0.022,0.092,0.735,0.021,0.010,0.230,0.060,0.000,0.192,0.608,0.830,0.133,0.114,0.192,0.596,0.000,0.013,0.808,0.049,0.234,0.134,0.362,1.000,0.062,0.000,0.059,0.078,0.000,0.000,0.079
model.000.23.pdb,0.342,0.111,0.034,0.405,0.597,0.032,0.574,0.394,0.042,0.035,0.051,0.573,0.653,0.031,0.023,0.431,0.229,0.063,0.443,0.052,0.500,0.020,0.062,1.000,0.208,0.407,0.387,0.247,0.086,0.611
model.000.24.pdb,0.145,0.396,0.000,0.066,0.254,0.042,0.217,0.382,0.055,0.000,0.000,0.105,0.188,0.085,0.000,0.296,0.575,0.000,0.123,0.113,0.093,0.040,0.000,0.208,1.000,0.096,0.095,0.281,0.000,0.192
model.000.25.pdb,0.582,0.033,0.011,0.662,0.370,0.133,0.235,0.392,0.130,0.011,0.080,0.452,0.422,0.130,0.068,0.347,0.059,0.050,0.616,0.104,0.613,0.050,0.059,0.407,0.096,1.000,0.588,0.370,0.243,0.463
model.000.26.pdb,0.433,0.012,0.024,0.581,0.347,0.082,0.233,0.292,0.033,0.037,0.077,0.556,0.388,0.093,0.105,0.318,0.067,0.092,0.612,0.067,0.632,0.044,0.078,0.387,0.095,0.588,1.000,0.233,0.206,0.410
model.000.27.pdb,0.517,0.086,0.000,0.343,0.388,0.091,0.123,0.604,0.147,0.000,0.000,0.143,0.250,0.132,0.000,0.519,0.143,0.000,0.351,0.128,0.212,0.036,0.000,0.247,0.281,0.370,0.233,1.000,0.345,0.275
model.000.28.pdb,0.311,0.000,0.000,0.302,0.149,0.134,0.000,0.242,0.182,0.000,0.000,0.116,0.097,0.164,0.030,0.203,0.000,0.013,0.243,0.111,0.159,0.082,0.000,0.086,0.000,0.243,0.206,0.345,1.000,0.160
model.000.29.pdb,0.350,0.129,0.032,0.410,0.507,0.051,0.478,0.419,0.029,0.022,0.058,0.610,0.667,0.029,0.067,0.435,0.179,0.070,0.481,0.029,0.519,0.019,0.079,0.611,0.192,0.463,0.410,0.275,0.160,1.000
