 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.12.pdb,0.013,0.133,0.148,0.025,0.214,0.000,0.396,0.069,0.000,0.175,0.108,0.231,0.291,0.000,0.000,0.109,0.208,0.113,0.045,0.026,0.105,0.068,0.125,0.239,0.102,0.045,0.065,0.000,0.000,0.221
model.000.13.pdb,0.451,0.046,0.033,0.479,0.459,0.100,0.366,0.370,0.063,0.023,0.094,0.587,0.562,0.074,0.046,0.403,0.101,0.097,0.554,0.062,0.616,0.062,0.083,0.563,0.128,0.554,0.544,0.260,0.141,0.648
model.000.14.pdb,0.268,0.017,0.000,0.123,0.152,0.000,0.066,0.259,0.078,0.000,0.000,0.048,0.057,0.000,0.000,0.240,0.078,0.000,0.078,0.014,0.075,0.000,0.000,0.113,0.191,0.153,0.106,0.383,0.267,0.090
model.000.15.pdb,0.000,0.333,0.216,0.000,0.055,0.030,0.082,0.030,0.061,0.283,0.156,0.048,0.080,0.045,0.017,0.016,0.302,0.164,0.000,0.125,0.000,0.183,0.159,0.039,0.140,0.000,0.000,0.000,0.000,0.062
model.000.16.pdb,0.594,0.043,0.020,0.697,0.402,0.093,0.253,0.408,0.091,0.021,0.067,0.432,0.419,0.102,0.054,0.384,0.093,0.048,0.584,0.078,0.562,0.058,0.037,0.457,0.118,0.671,0.556,0.444,0.315,0.459
model.000.17.pdb,0.013,0.269,0.581,0.026,0.000,0.213,0.029,0.000,0.206,0.711,0.429,0.022,0.064,0.206,0.200,0.000,0.127,0.453,0.034,0.258,0.022,0.481,0.436,0.024,0.033,0.011,0.013,0.000,0.000,0.011
model.000.18.pdb,0.000,0.172,0.591,0.012,0.000,0.333,0.000,0.000,0.322,0.457,0.577,0.032,0.010,0.322,0.511,0.000,0.032,0.612,0.034,0.356,0.033,0.463,0.558,0.011,0.000,0.000,0.012,0.000,0.015,0.022
model.000.19.pdb,0.655,0.063,0.012,0.508,0.403,0.034,0.268,0.525,0.080,0.012,0.010,0.287,0.356,0.068,0.000,0.500,0.143,0.011,0.440,0.079,0.354,0.011,0.010,0.425,0.191,0.521,0.420,0.579,0.323,0.410
model.000.20.pdb,0.000,0.092,0.553,0.012,0.000,0.234,0.055,0.000,0.191,0.400,0.700,0.100,0.071,0.191,0.543,0.000,0.000,0.673,0.033,0.203,0.101,0.302,0.714,0.046,0.000,0.044,0.024,0.000,0.000,0.066
model.000.21.pdb,0.537,0.060,0.000,0.328,0.333,0.013,0.116,0.538,0.066,0.000,0.000,0.165,0.207,0.025,0.000,0.510,0.136,0.000,0.250,0.037,0.225,0.000,0.000,0.247,0.259,0.319,0.250,0.638,0.380,0.276
model.000.22.pdb,0.459,0.000,0.000,0.517,0.288,0.076,0.153,0.344,0.087,0.000,0.058,0.382,0.247,0.115,0.085,0.311,0.014,0.023,0.530,0.072,0.486,0.035,0.023,0.276,0.072,0.530,0.596,0.277,0.339,0.321
model.000.23.pdb,0.091,0.292,0.246,0.077,0.074,0.586,0.023,0.120,0.593,0.239,0.225,0.028,0.113,0.593,0.151,0.074,0.127,0.267,0.149,0.684,0.057,0.532,0.212,0.095,0.157,0.080,0.054,0.154,0.093,0.068
model.000.24.pdb,0.000,0.000,0.404,0.013,0.000,0.143,0.029,0.000,0.088,0.286,0.529,0.122,0.054,0.104,0.641,0.000,0.000,0.442,0.023,0.086,0.123,0.154,0.540,0.012,0.000,0.048,0.054,0.000,0.000,0.059
model.000.25.pdb,0.136,0.290,0.000,0.119,0.426,0.011,0.536,0.328,0.034,0.013,0.000,0.286,0.326,0.034,0.000,0.317,0.490,0.000,0.156,0.057,0.163,0.034,0.000,0.408,0.540,0.118,0.119,0.178,0.000,0.359
model.000.26.pdb,0.159,0.000,0.094,0.262,0.076,0.310,0.000,0.167,0.279,0.063,0.108,0.129,0.052,0.322,0.172,0.109,0.000,0.068,0.227,0.231,0.159,0.197,0.095,0.048,0.016,0.211,0.188,0.213,0.500,0.093
model.000.27.pdb,0.333,0.108,0.033,0.452,0.453,0.087,0.441,0.295,0.041,0.022,0.093,0.667,0.595,0.062,0.057,0.301,0.143,0.073,0.526,0.061,0.566,0.051,0.071,0.647,0.141,0.468,0.432,0.167,0.084,0.639
model.000.28.pdb,0.000,0.115,0.167,0.000,0.133,0.000,0.298,0.013,0.000,0.175,0.188,0.215,0.259,0.000,0.062,0.044,0.164,0.179,0.022,0.026,0.131,0.068,0.209,0.205,0.048,0.045,0.038,0.000,0.000,0.221
model.000.29.pdb,0.639,0.023,0.000,0.594,0.329,0.079,0.146,0.406,0.089,0.000,0.074,0.398,0.271,0.101,0.114,0.358,0.077,0.042,0.534,0.064,0.513,0.031,0.052,0.286,0.104,0.600,0.545,0.446,0.387,0.341
