 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.024,0.313,0.012,0.145,0.426,0.110,0.062,0.419,0.234,0.061,0.011,0.348,0.183,0.047,0.380,0.057,0.155,0.067,0.260,0.631,0.661,0.024,0.087,0.400,0.070,0.619,0.013,0.022,0.075,0.130
model.000.01.pdb,0.424,0.000,0.333,0.070,0.000,0.607,0.577,0.030,0.000,0.556,0.224,0.125,0.000,0.654,0.033,0.607,0.317,0.481,0.000,0.073,0.136,0.482,0.702,0.052,0.000,0.076,0.407,0.060,0.131,0.027
model.000.02.pdb,0.379,0.000,0.288,0.059,0.000,0.649,0.625,0.043,0.000,0.481,0.187,0.117,0.000,0.608,0.034,0.623,0.293,0.460,0.000,0.053,0.157,0.436,0.661,0.065,0.000,0.056,0.358,0.050,0.102,0.029
model.000.03.pdb,0.023,0.400,0.036,0.025,0.304,0.040,0.048,0.714,0.155,0.034,0.088,0.297,0.233,0.045,0.507,0.079,0.062,0.037,0.439,0.493,0.395,0.023,0.051,0.714,0.129,0.419,0.025,0.093,0.000,0.038
model.000.04.pdb,0.000,0.635,0.000,0.101,0.474,0.000,0.000,0.545,0.382,0.000,0.094,0.125,0.511,0.000,0.583,0.000,0.026,0.000,0.679,0.287,0.299,0.012,0.000,0.437,0.281,0.286,0.000,0.189,0.000,0.154
model.000.05.pdb,0.531,0.000,0.392,0.098,0.000,0.589,0.490,0.011,0.000,0.562,0.254,0.052,0.000,0.571,0.000,0.588,0.228,0.545,0.000,0.011,0.058,0.574,0.544,0.022,0.032,0.011,0.340,0.082,0.176,0.048
model.000.06.pdb,0.286,0.000,0.097,0.164,0.014,0.509,0.458,0.047,0.032,0.469,0.052,0.130,0.018,0.423,0.012,0.444,0.558,0.413,0.000,0.071,0.173,0.224,0.491,0.023,0.000,0.115,0.085,0.013,0.357,0.086
model.000.07.pdb,0.179,0.000,0.033,0.234,0.100,0.270,0.143,0.077,0.055,0.245,0.027,0.143,0.042,0.133,0.041,0.180,0.386,0.229,0.029,0.133,0.206,0.083,0.215,0.050,0.000,0.174,0.000,0.000,0.457,0.140
model.000.08.pdb,0.294,0.047,0.107,0.657,0.119,0.212,0.085,0.012,0.184,0.245,0.087,0.029,0.042,0.115,0.069,0.143,0.151,0.255,0.014,0.049,0.065,0.161,0.162,0.000,0.122,0.052,0.000,0.111,0.645,0.462
model.000.09.pdb,0.023,0.304,0.012,0.125,0.413,0.073,0.061,0.466,0.227,0.035,0.021,0.377,0.197,0.034,0.429,0.080,0.091,0.038,0.253,0.742,0.641,0.048,0.062,0.446,0.099,0.651,0.013,0.057,0.028,0.143
