 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.022,0.509,0.000,0.204,0.022,0.119,0.418,0.293,0.463,0.011,0.429,0.026,0.011,0.439,0.000,0.000,0.386,0.203,0.323,0.022,0.010,0.472,0.345,0.020,0.297,0.322,0.566,0.480,0.241,0.327
model.000.01.pdb,0.333,0.000,0.297,0.000,0.403,0.000,0.000,0.000,0.000,0.270,0.000,0.246,0.435,0.000,0.415,0.362,0.000,0.054,0.087,0.319,0.370,0.000,0.039,0.471,0.105,0.097,0.000,0.000,0.097,0.000
model.000.02.pdb,0.012,0.323,0.000,0.034,0.035,0.016,0.321,0.127,0.339,0.023,0.267,0.000,0.037,0.300,0.036,0.000,0.271,0.521,0.673,0.023,0.044,0.254,0.682,0.010,0.580,0.542,0.411,0.373,0.105,0.211
model.000.03.pdb,0.153,0.114,0.175,0.213,0.037,0.000,0.077,0.136,0.092,0.133,0.075,0.241,0.053,0.057,0.037,0.186,0.060,0.000,0.099,0.147,0.034,0.129,0.094,0.044,0.119,0.111,0.103,0.082,0.735,0.066
model.000.04.pdb,0.422,0.000,0.519,0.083,0.310,0.000,0.000,0.000,0.000,0.409,0.000,0.538,0.354,0.000,0.282,0.472,0.000,0.000,0.024,0.492,0.286,0.000,0.026,0.342,0.037,0.040,0.000,0.000,0.196,0.000
model.000.05.pdb,0.105,0.667,0.067,0.274,0.039,0.379,0.673,0.589,0.632,0.070,0.649,0.080,0.041,0.548,0.029,0.045,0.632,0.138,0.205,0.091,0.056,0.704,0.195,0.084,0.169,0.165,0.617,0.467,0.157,0.526
model.000.06.pdb,0.060,0.556,0.053,0.145,0.046,0.561,0.617,0.521,0.571,0.083,0.660,0.026,0.049,0.569,0.047,0.027,0.711,0.042,0.091,0.095,0.090,0.520,0.070,0.124,0.066,0.056,0.473,0.440,0.048,0.690
model.000.07.pdb,0.434,0.030,0.429,0.064,0.708,0.050,0.043,0.045,0.032,0.480,0.032,0.324,0.683,0.042,0.557,0.352,0.021,0.080,0.083,0.455,0.581,0.021,0.091,0.600,0.086,0.116,0.041,0.011,0.037,0.011
model.000.08.pdb,0.221,0.000,0.276,0.056,0.164,0.000,0.000,0.015,0.000,0.214,0.000,0.412,0.194,0.000,0.186,0.346,0.000,0.015,0.026,0.246,0.152,0.029,0.014,0.237,0.071,0.061,0.000,0.000,0.283,0.000
model.000.09.pdb,0.046,0.623,0.025,0.250,0.033,0.294,0.560,0.471,0.612,0.033,0.600,0.039,0.011,0.519,0.011,0.026,0.549,0.149,0.246,0.056,0.021,0.696,0.258,0.041,0.221,0.182,0.627,0.542,0.175,0.490
